type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product_option,2486,,,,,,,,,,,Size,42 EU (L),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2486,,,,,,,,,,,Size,44 EU (XL),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2486,23.52,,,,,,,,TC052_52798_52797,White / Heather Grey,,,,,,,36 EU (XS),,,,,,,,,,
product_variation,2486,23.52,,,,,,,,TC052_52798_52795,White / Heather Grey,,,,,,,38 EU (S),,,,,,,,,,
product_variation,2486,23.52,,,,,,,,TC052_52798_52794,White / Heather Grey,,,,,,,40 EU (M),,,,,,,,,,
product_variation,2486,23.52,,,,,,,,TC052_52798_52793,White / Heather Grey,,,,,,,42 EU (L),,,,,,,,,,
product_variation,2486,23.52,,,,,,,,TC052_52798_52796,White / Heather Grey,,,,,,,44 EU (XL),,,,,,,,,,
product,2487,32.4,Women's Long Pant Pyjamas Set,100% katoen single jersey (Heather Grey: 85% katoen / 15% viscose). Lange pyjama met t-shirt in White met oprolmouwdetail en een losse ronde nek. Lange broek in met een elastische taille en trekkoord en een zakje met koord.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391965&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391965&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72379&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2487,,,,,,,,,,,Color,White / Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2487,,,,,,,,,,,Size,36 EU (XS),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2487,,,,,,,,,,,Size,38 EU (S),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2487,,,,,,,,,,,Size,40 EU (M),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2487,,,,,,,,,,,Size,42 EU (L),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2487,,,,,,,,,,,Size,44 EU (XL),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2487,32.4,,,,,,,,TC053_52804_52803,White / Heather Grey,,,,,,,36 EU (XS),,,,,,,,,,
product_variation,2487,32.4,,,,,,,,TC053_52804_52801,White / Heather Grey,,,,,,,38 EU (S),,,,,,,,,,
product_variation,2487,32.4,,,,,,,,TC053_52804_52800,White / Heather Grey,,,,,,,40 EU (M),,,,,,,,,,
product_variation,2487,32.4,,,,,,,,TC053_52804_52799,White / Heather Grey,,,,,,,42 EU (L),,,,,,,,,,
product_variation,2487,32.4,,,,,,,,TC053_52804_52802,White / Heather Grey,,,,,,,44 EU (XL),,,,,,,,,,
product,2488,32.4,Luxury Bath Sheet,100% ringgesponnen gekamd katoen. Ophanglusje. Met visgraatmotief aan beide uiteinden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72383&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72383&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72391&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72382&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72384&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2488,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2488,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2488,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2488,32.4,,,,,,,,TC06_11880_11878,Black,,,,,,,One Size,,,,,,,,,,
product_variation,2488,32.4,,,,,,,,TC06_11884_11878,Grey,,,,,,,,,,,,,,,,,
product,2489,4.9,Beauty Hairband,80% katoen / 20% polyester. Verstelbaar door middel van klittenband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391963&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Headwear & Accessoires,Hoofdband,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391963&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,2489,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2489,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2489,4.9,,,,,,,,TC062_19615_19614,White,,,,,,,One Size,,,,,,,,,,
product,2490,5.5,Open Toe Slippers,160g/m². 100% polyester. Zool gevuld met verschillende vezels. Slippers met klittenbandsluiting. Geschikt voor sublimatie.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72388&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Schoenen & Accessoires,Schoenen Lifestyle / Leisure,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72388&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72389&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2490,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2490,,,,,,,,,,,Size,S/M (4/7 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2490,,,,,,,,,,,Size,L/XL (8/11 UK),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2490,5.5,,,,,,,,TC067_51002_51001,White,,,,,,,S/M (4/7 UK),,,,,,,,,,
product_variation,2490,5.5,,,,,,,,TC067_51002_51003,White,,,,,,,L/XL (8/11 UK),,,,,,,,,,
product,2491,17.62,Babies' Hooded Towel,100% ringgesponnen gekamd katoen badstof. Gecontrasteerde zoom. Capuchon.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72393&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72393&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72394&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391954&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391953&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2491,,,,,,,,,,,Color,White / Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2491,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2491,,,,,,,,,,,Color,White / Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2491,17.62,,,,,,,,TC36_10989_10987,White / Blue,,,,,,,One Size,,,,,,,,,,
product_variation,2491,17.62,,,,,,,,TC36_10988_10987,White / Pale Pink,,,,,,,,,,,,,,,,,
product,2492,6.68,Classic Sports Towel,100% ringgesponnen gekamd katoen. Ophanglusje.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72400&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72400&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72399&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72401&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72402&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72403&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72404&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72405&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72407&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391952&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,2492,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2492,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2492,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2492,6.68,,,,,,,,TC42C_11952_11951,Navy,,,,,,,One Size,,,,,,,,,,
product_variation,2492,5.78,,,,,,,,TC42_11938_11935,White,,,,,,,,,,,,,,,,,
product,2493,119.46,Touchscreen-handschoenen nubuck,"100% nubuckleer, voering van 100% polyester. Touchscreen-duimen en -wijsvinger van leer, voering van fleece, logo van Timberland® in reliëf. Elastische polsband en uiteinden van nerfleer, aanrijgkoordjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=218324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Timberland,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=218324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,2493,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2493,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2493,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2493,119.46,,,,,,,,TBA1EMN_66464_66462,Black,,,,,,,M,,,,,,,,,,
product_variation,2493,119.46,,,,,,,,TBA1EMN_66464_66463,Black,,,,,,,L,,,,,,,,,,
product,2494,224.16,Schoenen Euro Sprint Mid Hiker,Exclusief nerfleer van een ecologische leerlooierij met Leather Working Group Silver label. Gewatteerde kraag. Stijlvolle veters. Voetbed van EVA voor het opvangen van schokken. Buitenzool van rubber.,,Timberland,Schoenen & Accessoires,Schoenen Lifestyle / Leisure,,,,,,,,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,40 EU (7 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,41 EU (7.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,42 EU (8.5 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,43 EU (9 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,44 EU (10 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,45 EU (11 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Size,46 EU (12 US),RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Color,Wheat / Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2494,,,,,,,,,,,Color,Wheat / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66452,Black,,,,,,,40 EU (7 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66453,Black,,,,,,,41 EU (7.5 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66454,Black,,,,,,,42 EU (8.5 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66455,Black,,,,,,,43 EU (9 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66456,Black,,,,,,,44 EU (10 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66457,Black,,,,,,,45 EU (11 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66459_66458,Black,,,,,,,46 EU (12 US),,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66452,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66453,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66454,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66455,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66456,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66457,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66460_66458,Wheat / Brown,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66452,Wheat / White,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66453,Wheat / White,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66454,Wheat / White,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66455,Wheat / White,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66456,Wheat / White,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66457,Wheat / White,,,,,,,,,,,,,,,,,
product_variation,2494,224.16,,,,,,,,TBA17JR_66461_66458,Wheat / White,,,,,,,,,,,,,,,,,
product,2495,32.4,Pyjama bestaande uit een topje en short,"95% polyester / 5% elasthansatijn. Ruim topje met V-vormig decolleté en fijne, regelbare schouderbandjes. Short met elastische tailleband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391968&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Towel City,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391968&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391967&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391969&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2495,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2495,,,,,,,,,,,Size,XS/S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2495,,,,,,,,,,,Size,M/L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2495,,,,,,,,,,,Size,XL/XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2495,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2495,32.4,,,,,,,,TC057_66030_66027,Black,,,,,,,XS/S,,,,,,,,,,
product_variation,2495,32.4,,,,,,,,TC057_66030_66028,Black,,,,,,,M/L,,,,,,,,,,
product_variation,2495,32.4,,,,,,,,TC057_66030_66029,Black,,,,,,,XL/XXL,,,,,,,,,,
product_variation,2495,32.4,,,,,,,,TC057_66031_66027,White,,,,,,,,,,,,,,,,,
product_variation,2495,32.4,,,,,,,,TC057_66031_66028,White,,,,,,,,,,,,,,,,,
product_variation,2495,32.4,,,,,,,,TC057_66031_66029,White,,,,,,,,,,,,,,,,,
product,2496,11.1,Poncho,100% pvc. Poncho met kraag met drukknopen. Kan worden opgevouwen in zijn tasje. Capuchon met aanrijgkoordjes. Water- en winddicht. Kan ook worden gebruikt als bescherming tegen een natte ondergrond.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=149008&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,SPLASHMACS,Kleding,Poncho,https://media.europeancatalog.com/ws.php?act=download&mamfileid=149008&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=149007&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,CLEAR,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,FUSHIA,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,SAPHIR,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2496,,,,,,,,,,,Color,YELLOW,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66003_66002,BLACK,,,,,,,One Size,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66004_66002,CLEAR,,,,,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66005_66002,FUSHIA,,,,,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66006_66002,NAVY,,,,,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66007_66002,RED,,,,,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66008_66002,SAPHIR,,,,,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66009_66002,SILVER,,,,,,,,,,,,,,,,,
product_variation,2496,11.1,,,,,,,,SPL010_66010_66002,YELLOW,,,,,,,,,,,,,,,,,
product,2497,9.92,Poncho,100% pvc. Kinderponcho met kraag met drukknopen. Kan worden opgevouwen in zijn tasje. Capuchon. Water- en winddicht. Kan ook worden gebruikt als bescherming tegen een natte ondergrond.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=191748&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,SPLASHMACS,Kleding,Poncho,https://media.europeancatalog.com/ws.php?act=download&mamfileid=191748&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=191749&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,CLEAR,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,FUSHIA,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,SAPHIR,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2497,,,,,,,,,,,Color,YELLOW,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66012_66011,BLACK,,,,,,,One Size,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66013_66011,CLEAR,,,,,,,,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66014_66011,FUSHIA,,,,,,,,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66016_66011,RED,,,,,,,,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66017_66011,SAPHIR,,,,,,,,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66018_66011,SILVER,,,,,,,,,,,,,,,,,
product_variation,2497,9.92,,,,,,,,SPL019_66019_66011,YELLOW,,,,,,,,,,,,,,,,,
product,2498,14.66,Ponchojasje,100% pvc. Water- en winddicht regenjasje. Capuchon met aanrijgkoordjes. Sluiting met drukknopen met binnenklep. 2 zakken aan de voorkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=149009&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,SPLASHMACS,Kleding,Poncho,https://media.europeancatalog.com/ws.php?act=download&mamfileid=149009&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Size,XXS/XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2498,,,,,,,,,,,Color,YELLOW,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66024_66020,BLACK,,,,,,,XXS/XS,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66024_66021,BLACK,,,,,,,S/M,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66024_66022,BLACK,,,,,,,L/XL,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66024_66023,BLACK,,,,,,,XXL,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66025_66020,NAVY,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66025_66021,NAVY,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66025_66022,NAVY,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66025_66023,NAVY,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66026_66020,YELLOW,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66026_66021,YELLOW,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66026_66022,YELLOW,,,,,,,,,,,,,,,,,
product_variation,2498,14.66,,,,,,,,SPL020_66026_66023,YELLOW,,,,,,,,,,,,,,,,,
product,2499,34.96,Overschoenen Easy Grip,Antislip. Rekbare structuur: alle schoenmaten in slechts 4 maten. Voor iedere maat een andere kleur. Past op de meeste types van schoenen. Wasbaar met de hand of op 30 °C. Steriliseerbaar in een autoclaaf op 130 °C. Herbruikbaar. FO. NF EN ISO 20347/2012. NF EN 13 287.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163387&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,TIGER GRIP,Schoenen & Accessoires,Accessoires voor schoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163387&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163386&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399225&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399224&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2499,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2499,,,,,,,,,,,Size,34/37 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2499,,,,,,,,,,,Size,38/41 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2499,,,,,,,,,,,Size,42/45 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2499,,,,,,,,,,,Size,46/48 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,2499,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEG_66054_66050,BLACK,,,,,,,34/37 EU,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEG_66054_66051,BLACK,,,,,,,38/41 EU,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEGX_66055_66052,BLACK,,,,,,,42/45 EU,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEGX_66055_66053,BLACK,,,,,,,46/48 EU,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEG_66057_66050,White,,,,,,,,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEG_66057_66051,White,,,,,,,,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEGX_66056_66052,White,,,,,,,,,,,,,,,,,
product_variation,2499,34.96,,,,,,,,TGEGX_66056_66053,White,,,,,,,,,,,,,,,,,
product,2500,16.74,Overschoenen City Grip,Overschoenen voor sneeuw en ijzel. Sterke en brede noppen die niet agressief zijn op tussenlagen. Slechts 3 maten voor alle schoenmaten. Past op ieder type van schoen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163401&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,TIGER GRIP,Schoenen & Accessoires,Accessoires voor schoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163401&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399226&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=399227&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
