type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_variation_option_Size,product_media_gallery_image_url_8,product_media_gallery_image_url_9
product_variation,138,49.58,,,,,,,,,,BT8648_51572_66592,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_66593,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_66594,Navy,,,,,,,,,,,
product_variation,138,49.58,,,,,,,,,,BT8648_51572_66595,Navy,,,,,,,,,,,
product,139,111.62,Cassino Slim Fit Trouser,"Nauwsluitende pantalon. Zonder vouwen. 2 voorzakken. 1 achterzak. Geleverd 'onafgewerkt' - lengte 91,5 cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=151005&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151005&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,139,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Size,36 EU (28 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Size,38 EU (30 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Size,40 EU (32 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Size,42/44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,139,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,139,111.62,,,,,,,,,,BT8655_50330_50329,Black,,,,,,,,,36 EU (28 UK),,
product_variation,139,111.62,,,,,,,,,,BT8655_50330_50331,Black,,,,,,,,,38 EU (30 UK),,
product_variation,139,111.62,,,,,,,,,,BT8655_50330_50332,Black,,,,,,,,,40 EU (32 UK),,
product_variation,139,111.62,,,,,,,,,,BT8655_50330_50333,Black,,,,,,,,,42/44 EU (34 UK),,
product_variation,139,111.62,,,,,,,,,,BT8655_50330_50334,Black,,,,,,,,,46 EU (36 UK),,
product_variation,139,111.62,,,,,,,,,,BT8655_50330_50335,Black,,,,,,,,,48 EU (38 UK),,
product_variation,139,111.62,,,,,,,,,,BT8655_50337_50329,Navy,,,,,,,,,,,
product_variation,139,111.62,,,,,,,,,,BT8655_50337_50331,Navy,,,,,,,,,,,
product_variation,139,111.62,,,,,,,,,,BT8655_50337_50332,Navy,,,,,,,,,,,
product_variation,139,111.62,,,,,,,,,,BT8655_50337_50333,Navy,,,,,,,,,,,
product_variation,139,111.62,,,,,,,,,,BT8655_50337_50334,Navy,,,,,,,,,,,
product_variation,139,111.62,,,,,,,,,,BT8655_50337_50335,Navy,,,,,,,,,,,
product,140,82.02,Phoenix trousers,"Broek fitted pasvorm, zonder plooi. 2 zakken vooraan en lusjes op de taille. Geleverd met 'onafgewerkte onderzijde': lengte: 91,5 cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=63865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,140,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Size,36 EU (28 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Size,38 EU (30 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Size,40 EU (32 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Size,42/44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Color,Charcoal Pin Dot,RADIOBUTTONS,TRUE,,,,,,,
product_option,140,,,,,,,,,,,,,Color,Navy Pin Dot,RADIOBUTTONS,TRUE,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56056_56050,Black,,,,,,,,,36 EU (28 UK),,
product_variation,140,82.02,,,,,,,,,,BT8755_56056_56051,Black,,,,,,,,,38 EU (30 UK),,
product_variation,140,82.02,,,,,,,,,,BT8755_56056_56052,Black,,,,,,,,,40 EU (32 UK),,
product_variation,140,82.02,,,,,,,,,,BT8755_56056_56053,Black,,,,,,,,,42/44 EU (34 UK),,
product_variation,140,82.02,,,,,,,,,,BT8755_56056_56054,Black,,,,,,,,,46 EU (36 UK),,
product_variation,140,82.02,,,,,,,,,,BT8755_56056_56055,Black,,,,,,,,,48 EU (38 UK),,
product_variation,140,82.02,,,,,,,,,,BT8755_56057_56050,Charcoal Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56057_56051,Charcoal Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56057_56052,Charcoal Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56057_56053,Charcoal Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56057_56054,Charcoal Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56057_56055,Charcoal Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56058_56050,Navy Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56058_56051,Navy Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56058_56052,Navy Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56058_56053,Navy Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56058_56054,Navy Pin Dot,,,,,,,,,,,
product_variation,140,82.02,,,,,,,,,,BT8755_56058_56055,Navy Pin Dot,,,,,,,,,,,
product,141,139.4,Gilet Nashville,"40% wol / 40% polyester / 20% andere vezels. Klassieke revers, 5 knopen, 2 zakken vooraan, stoffen achterkant met gedetailleerde split, verstelbaar. Enkel chemische reiniging.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390334&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,141,,,,,,,,,,,,,Color,Charcoal / Pink,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Color,Grey Brown Check,RADIOBUTTONS,TRUE,,,,,,,
product_option,141,,,,,,,,,,,,,Color,Navy check,RADIOBUTTONS,TRUE,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65242_65237,Charcoal / Pink,,,,,,,,,XS,,
product_variation,141,139.4,,,,,,,,,,BT2310_65242_65238,Charcoal / Pink,,,,,,,,,S,,
product_variation,141,139.4,,,,,,,,,,BT2310_65242_65239,Charcoal / Pink,,,,,,,,,M,,
product_variation,141,139.4,,,,,,,,,,BT2310_65242_65240,Charcoal / Pink,,,,,,,,,L,,
product_variation,141,139.4,,,,,,,,,,BT2310_65242_65241,Charcoal / Pink,,,,,,,,,XL,,
product_variation,141,139.4,,,,,,,,,,BT2310_65243_65237,Grey Brown Check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65243_65238,Grey Brown Check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65243_65239,Grey Brown Check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65243_65240,Grey Brown Check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65243_65241,Grey Brown Check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65244_65237,Navy check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65244_65238,Navy check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65244_65239,Navy check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65244_65240,Navy check,,,,,,,,,,,
product_variation,141,139.4,,,,,,,,,,BT2310_65244_65241,Navy check,,,,,,,,,,,
product,142,55.98,Overhemd Jasper,"100% katoen. Fitted pasvorm heren, lange mouwen. Wasbaar in de machine.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=148878&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=148878&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,142,,,,,,,,,,,,,Color,Denim,RADIOBUTTONS,TRUE,,,,,,,
product_option,142,,,,,,,,,,,,,Size,38 EU (15 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,142,,,,,,,,,,,,,Size,39/40 EU (15.5 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,142,,,,,,,,,,,,,Size,41 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,142,,,,,,,,,,,,,Size,42 EU (16.5 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,142,,,,,,,,,,,,,Size,43 EU (17 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,142,,,,,,,,,,,,,Size,44/45 EU (17.5 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,142,55.98,,,,,,,,,,BT7886_65291_65285,Denim,,,,,,,,,38 EU (15 UK),,
product_variation,142,55.98,,,,,,,,,,BT7886_65291_65286,Denim,,,,,,,,,39/40 EU (15.5 UK),,
product_variation,142,55.98,,,,,,,,,,BT7886_65291_65287,Denim,,,,,,,,,41 EU (16 UK),,
product_variation,142,55.98,,,,,,,,,,BT7886_65291_65288,Denim,,,,,,,,,42 EU (16.5 UK),,
product_variation,142,55.98,,,,,,,,,,BT7886_65291_65289,Denim,,,,,,,,,43 EU (17 UK),,
product_variation,142,55.98,,,,,,,,,,BT7886_65291_65290,Denim,,,,,,,,,44/45 EU (17.5 UK),,
product,143,55.98,Blouse Banff,"100% katoen. Getailleerde damessnit, lange mouwen. Wasbaar in de machine",https://media.europeancatalog.com/ws.php?act=download&mamfileid=148887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=148887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,143,,,,,,,,,,,,,Color,Denim,RADIOBUTTONS,TRUE,,,,,,,
product_option,143,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,143,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,143,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,143,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,143,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,143,55.98,,,,,,,,,,BT2323_65250_65245,Denim,,,,,,,,,36 EU (8 UK),,
product_variation,143,55.98,,,,,,,,,,BT2323_65250_65246,Denim,,,,,,,,,38 EU (10 UK),,
product_variation,143,55.98,,,,,,,,,,BT2323_65250_65247,Denim,,,,,,,,,40 EU (12 UK),,
product_variation,143,55.98,,,,,,,,,,BT2323_65250_65248,Denim,,,,,,,,,42 EU (14 UK),,
product_variation,143,55.98,,,,,,,,,,BT2323_65250_65249,Denim,,,,,,,,,44 EU (16 UK),,
product,144,31.02,Overhemd Vulcan,"65% polyester / 35% katoen. Slim snit, lange mouwen. Wasbaar in de machine",https://media.europeancatalog.com/ws.php?act=download&mamfileid=148889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Overhemd / Blouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=148889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,144,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,144,,,,,,,,,,,,,Size,38 EU (15 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,144,,,,,,,,,,,,,Size,39/40 EU (15.5 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,144,,,,,,,,,,,,,Size,41 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,144,,,,,,,,,,,,,Size,42 EU (16.5 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,144,,,,,,,,,,,,,Size,43 EU (17 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,144,,,,,,,,,,,,,Size,44/45 EU (17.5 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,144,31.02,,,,,,,,,,BT7889_65298_65292,White,,,,,,,,,38 EU (15 UK),,
product_variation,144,31.02,,,,,,,,,,BT7889_65298_65293,White,,,,,,,,,39/40 EU (15.5 UK),,
product_variation,144,31.02,,,,,,,,,,BT7889_65298_65294,White,,,,,,,,,41 EU (16 UK),,
product_variation,144,31.02,,,,,,,,,,BT7889_65298_65295,White,,,,,,,,,42 EU (16.5 UK),,
product_variation,144,31.02,,,,,,,,,,BT7889_65298_65296,White,,,,,,,,,43 EU (17 UK),,
product_variation,144,31.02,,,,,,,,,,BT7889_65298_65297,White,,,,,,,,,44/45 EU (17.5 UK),,
product,145,29.74,Blouse Selene,"65% polyester / 35% katoen (115 g). Lange mouwen, klassiek model, enkele manchet. Wasbaar in de machine",https://media.europeancatalog.com/ws.php?act=download&mamfileid=246948&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Overhemd / Blouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246948&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,145,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,145,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,145,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,145,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,145,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,145,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,145,29.74,,,,,,,,,,BT2270_65213_65208,White,,,,,,,,,36 EU (8 UK),,
product_variation,145,29.74,,,,,,,,,,BT2270_65213_65209,White,,,,,,,,,38 EU (10 UK),,
product_variation,145,29.74,,,,,,,,,,BT2270_65213_65210,White,,,,,,,,,40 EU (12 UK),,
product_variation,145,29.74,,,,,,,,,,BT2270_65213_65211,White,,,,,,,,,42 EU (14 UK),,
product_variation,145,29.74,,,,,,,,,,BT2270_65213_65212,White,,,,,,,,,44 EU (16 UK),,
product,146,74.22,Pantalon Houston,"97% katoen / 3% elasthan / 350 g. Slim snit, zakken vooraan, 2 achterzakken, elastische tailleband, riemlussen, voorgewassen kledingstuk. Wasbaar in de machine",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390317&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,146,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,34 EU (6 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Size,46 EU (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,146,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65228,Beige,,,,,,,,,34 EU (6 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65229,Beige,,,,,,,,,36 EU (8 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65225,Beige,,,,,,,,,38 EU (10 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65226,Beige,,,,,,,,,40 EU (12 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65227,Beige,,,,,,,,,42 EU (14 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65233,Beige,,,,,,,,,44 EU (16 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65235_65234,Beige,,,,,,,,,46 EU (18 UK),,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65228,Navy,,,,,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65229,Navy,,,,,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65225,Navy,,,,,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65226,Navy,,,,,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65227,Navy,,,,,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65233,Navy,,,,,,,,,,,
product_variation,146,74.22,,,,,,,,,,BT2303_65236_65234,Navy,,,,,,,,,,,
product,147,80.06,Chino slim snit Miami,"97% katoen / 3% elasthan / 350 g. Zonder plooien, zakken vooraan, 2 knoopzakken achteraan, gsm-zak, Elastische tailleband. Voorgewassen kledingstuk. Wasbaar in de machine",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390320&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390320&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,147,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Size,36 EU (28 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Size,38 EU (30 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Size,40 EU (32 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Size,42/44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,147,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,147,80.06,,,,,,,,,,BT8807_65315_65309,Beige,,,,,,,,,36 EU (28 UK),,
product_variation,147,80.06,,,,,,,,,,BT8807_65315_65310,Beige,,,,,,,,,38 EU (30 UK),,
product_variation,147,80.06,,,,,,,,,,BT8807_65315_65311,Beige,,,,,,,,,40 EU (32 UK),,
product_variation,147,80.06,,,,,,,,,,BT8807_65315_65312,Beige,,,,,,,,,42/44 EU (34 UK),,
product_variation,147,80.06,,,,,,,,,,BT8807_65315_65313,Beige,,,,,,,,,46 EU (36 UK),,
product_variation,147,80.06,,,,,,,,,,BT8807_65315_65314,Beige,,,,,,,,,48 EU (38 UK),,
product_variation,147,80.06,,,,,,,,,,BT8807_65316_65309,Navy,,,,,,,,,,,
product_variation,147,80.06,,,,,,,,,,BT8807_65316_65310,Navy,,,,,,,,,,,
product_variation,147,80.06,,,,,,,,,,BT8807_65316_65311,Navy,,,,,,,,,,,
product_variation,147,80.06,,,,,,,,,,BT8807_65316_65312,Navy,,,,,,,,,,,
product_variation,147,80.06,,,,,,,,,,BT8807_65316_65313,Navy,,,,,,,,,,,
product_variation,147,80.06,,,,,,,,,,BT8807_65316_65314,Navy,,,,,,,,,,,
product,148,308.5,Waterdichte jas Washington,"100% polyester, waterdicht (2000 mm). 5 knopen met rits, waterdicht, split in het midden, 2 zakken vooraan, gewatteerde voering met 2 binnenzakken, in de kraag opgerolde capuchon, met figuurnaden. Wasbaar in de machine.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=148888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=148888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,148,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,34 EU (6 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,36 EU (8 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,38 EU (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,40 EU (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,42 EU (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,44 EU (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,148,,,,,,,,,,,,,Size,46 EU (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65268,Black,,,,,,,,,34 EU (6 UK),,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65269,Black,,,,,,,,,36 EU (8 UK),,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65270,Black,,,,,,,,,38 EU (10 UK),,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65271,Black,,,,,,,,,40 EU (12 UK),,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65272,Black,,,,,,,,,42 EU (14 UK),,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65273,Black,,,,,,,,,44 EU (16 UK),,
product_variation,148,308.5,,,,,,,,,,BT2346_65275_65274,Black,,,,,,,,,46 EU (18 UK),,
product,149,82.02,Pantalon Pegasus,"64% polyester / 34% viscose / 2% elasthan. Slim snit, zonder plooien. Wasbaar in de machine",https://media.europeancatalog.com/ws.php?act=download&mamfileid=148893&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Brook Taverner,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=148893&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,149,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Size,36 EU (28 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Size,38 EU (30 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Size,40 EU (32 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Size,42/44 EU (34 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Size,46 EU (36 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Size,48 EU (38 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,,,,,
product_option,149,,,,,,,,,,,,,Color,Navy Pin Dot,RADIOBUTTONS,TRUE,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65305_65299,Black,,,,,,,,,36 EU (28 UK),,
product_variation,149,82.02,,,,,,,,,,BT8754_65305_65300,Black,,,,,,,,,38 EU (30 UK),,
product_variation,149,82.02,,,,,,,,,,BT8754_65305_65301,Black,,,,,,,,,40 EU (32 UK),,
product_variation,149,82.02,,,,,,,,,,BT8754_65305_65302,Black,,,,,,,,,42/44 EU (34 UK),,
product_variation,149,82.02,,,,,,,,,,BT8754_65305_65303,Black,,,,,,,,,46 EU (36 UK),,
product_variation,149,82.02,,,,,,,,,,BT8754_65305_65304,Black,,,,,,,,,48 EU (38 UK),,
product_variation,149,82.02,,,,,,,,,,BT8754_65306_65299,Charcoal,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65306_65300,Charcoal,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65306_65301,Charcoal,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65306_65302,Charcoal,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65306_65303,Charcoal,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65306_65304,Charcoal,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65307_65299,Navy Pin Dot,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65307_65300,Navy Pin Dot,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65307_65301,Navy Pin Dot,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65307_65302,Navy Pin Dot,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65307_65303,Navy Pin Dot,,,,,,,,,,,
product_variation,149,82.02,,,,,,,,,,BT8754_65307_65304,Navy Pin Dot,,,,,,,,,,,
