type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81190_81181,Deep Chocolate,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68495,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68497,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68501,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68503,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68507,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68509,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68513,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68515,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68519,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68535_68521,Deep Plum,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68495,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68497,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68501,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68503,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68507,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68509,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68513,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68515,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68519,Green field,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68536_68521,Green field,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70136,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70148,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70150,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70152,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70154,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70156,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70158,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70160,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70162,Grizzly Brown Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70142_70164,Grizzly Brown Heather,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68495,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68497,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68501,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68503,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68507,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68509,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68513,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68515,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68519,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68538_68521,Hibiscus Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68495,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68497,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68501,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68503,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68507,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68509,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68513,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68515,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68519,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68539_68521,Iron Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68495,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68497,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68501,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68503,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68507,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68509,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68513,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68515,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68519,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68540_68521,Ivory,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68495,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68497,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68501,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68503,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68507,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68509,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68513,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68515,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68519,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68541_68521,Jade Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68495,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68497,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68501,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68503,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68507,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68509,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81192_68513,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81193_81179,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81193_81180,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81193_81181,Lemon Citrus,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68495,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68497,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68501,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68503,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68507,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68509,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68513,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68515,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68519,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68542_68521,Light Olive Green,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68495,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68497,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68501,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68503,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68507,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68509,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81195_68513,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81194_81179,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81194_81180,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81194_81181,Light Turquoise,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68495,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68497,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68501,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68503,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68507,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68509,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68513,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68515,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68519,Mineral Grey,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68543_68521,Mineral Grey,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68496,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68498,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68502,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68504,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68508,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68510,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68514,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68516,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68520,Moon Grey Heather,,,,,
product_variation,1501,9.6,,,,,,,,,,,,,,,,,,,,,,NS300A_68544_68522,Moon Grey Heather,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68495,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68497,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68501,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68503,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68507,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68509,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68513,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68515,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68519,Navy Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68545_68521,Navy Blue,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70136,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70148,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70150,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70152,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70154,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70156,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70158,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70160,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70162,Navy Blue Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70144_70164,Navy Blue Heather,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68495,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68497,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68501,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68503,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68507,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68509,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68513,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68515,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68519,Organic Khaki,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68547_68521,Organic Khaki,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70136,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70148,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70150,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70152,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70154,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70156,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70158,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70160,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70162,Organic Khaki Heather,,,,,
product_variation,1501,12.25,,,,,,,,,,,,,,,,,,,,,,NS300CC_70146_70164,Organic Khaki Heather,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68495,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68497,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68501,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68503,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68507,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68509,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68513,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68515,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68519,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68549_68521,Paprika,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68495,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68497,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68501,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68503,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68507,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68509,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68513,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68515,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68519,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68550_68521,Parma,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68495,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68497,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68501,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68503,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68507,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68509,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68513,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68515,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68519,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68551_68521,Peach,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68495,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68497,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68501,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68503,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68507,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68509,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68513,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68515,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68519,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68552_68521,Peacock Blue,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68495,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68497,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68501,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68503,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68507,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68509,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68513,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68515,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68519,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68553_68521,Petal Rose,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68495,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68497,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68501,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68503,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68507,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68509,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68513,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68515,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68519,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_68554_68521,Pineapple,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68495,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68497,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68501,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68503,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68507,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68509,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_81196_68513,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81197_81179,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81197_81180,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300CX_81197_81181,Poppy Red,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68495,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68497,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68501,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68503,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68507,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68509,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68513,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68515,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68519,Raspberry Sorbet,,,,,
product_variation,1501,8.8,,,,,,,,,,,,,,,,,,,,,,NS300C_77016_68521,Raspberry Sorbet,,,,,
