type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68010_67976,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68010_67978,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68012_67959,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68012_67961,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68012_67965,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68012_67967,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68012_67971,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68012_69795,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68011_67976,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68011_67978,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68013_67959,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68013_67961,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68013_67965,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68013_67967,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68013_67971,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68013_69795,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68014_67976,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68014_67978,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68016_67959,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68016_67961,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68016_67965,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68016_67967,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68016_67971,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68016_69795,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68015_67976,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68015_67978,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_84573_67959,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_84573_67961,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_84573_67965,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_84573_67967,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_84573_67971,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_84573_69795,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_84572_67976,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_84572_67978,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68017_67959,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68017_67961,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68017_67965,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68017_67967,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68017_67971,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68017_69795,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68018_67976,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68018_67978,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68020_67959,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68020_67961,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68020_67965,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68020_67967,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68020_67971,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68020_69795,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68019_67976,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68019_67978,Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68021_67959,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68021_67961,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68021_67965,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68021_67967,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68021_67971,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68021_69795,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68022_67976,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68022_67978,Sea Turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68024_67959,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68024_67961,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68024_67965,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68024_67967,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68024_67971,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68024_69795,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68023_67976,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68023_67978,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68028_67959,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68028_67961,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68028_67965,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68028_67967,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68028_67971,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68028_69795,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68027_67976,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68027_67978,Snow Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68029_67959,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68029_67961,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68029_67965,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68029_67967,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68029_67971,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68029_69795,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68030_67976,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68030_67978,Terracotta Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68032_67959,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68032_67961,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68032_67965,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68032_67967,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68032_67971,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68032_69795,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68031_67976,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68031_67978,True Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027_68033_67957,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027_68033_67962,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027_68033_67963,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027_68033_67968,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027_68033_67969,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027_68033_69797,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027X_68034_67977,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027X_68034_67979,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68036_67959,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68036_67961,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68036_67965,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68036_67967,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68036_67971,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68036_69795,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68035_67976,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68035_67978,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,43.3,,,,,,,,,,,,K4027CC_70173_70167,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,43.3,,,,,,,,,,,,K4027CC_70173_70175,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,43.3,,,,,,,,,,,,K4027CC_70173_70177,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,43.3,,,,,,,,,,,,K4027CC_70173_70179,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,43.3,,,,,,,,,,,,K4027CC_70173_70181,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,43.3,,,,,,,,,,,,K4027CC_70173_70183,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,53.1,,,,,,,,,,,,K4027CCX_70192_70186,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,53.1,,,,,,,,,,,,K4027CCX_70192_70194,Wine Heather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68040_67959,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68040_67961,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68040_67965,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68040_67967,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68040_67971,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,29.24,,,,,,,,,,,,K4027C_68040_69795,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68039_67976,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,551,33.7,,,,,,,,,,,,K4027CX_68039_67978,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,552,34.1,Ecologische damessweater met capuchon en ritssluiting,"85% katoen / 15% polyester. Gemaakt van 85% biologisch katoen en 15% gerecycled polyester post-consumer. Buitenoppervlak 100% katoen. Geborsteld fleece 3 draden LSF (Low Shrinkage Fleece) aan de binnenkant. Gekamd katoen. Enzymgewassen. Rechte snit. Kangoeroezakken. Ritssluiting in toon-op-toon nylon. Gevoerde capuchon 100% katoen, jerseykatoen 180 g. 1x1 ribboord in buisconstructie voor een betere afwerking aan de mouwuiteinden en de onderkant. Nektape in toon-op-toon jersey en halvemaanvormige afwerking aan de binnenkant van de kraag. Afwerking dubbel stiksel aan mouwuiteindenn, onderkant en hals. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201438&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201438&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201439&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201436&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201437&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251819&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408100&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408099&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422334&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Clay,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Light Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,552,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68132_68121,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68132_68122,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68132_68125,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68132_68126,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68132_68129,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68132_68130,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_76645_68121,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_76645_68122,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_76645_68125,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_76645_68126,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_76645_68129,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_76645_68130,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68133_68121,Dark Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68133_68122,Dark Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68133_68125,Dark Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68133_68126,Dark Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68133_68129,Dark Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68133_68130,Dark Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68134_68121,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68134_68122,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68134_68125,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68134_68126,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68134_68129,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68134_68130,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68135_68121,Light Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68135_68122,Light Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68135_68125,Light Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68135_68126,Light Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68135_68129,Light Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68135_68130,Light Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68136_68121,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68136_68122,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68136_68125,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68136_68126,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68136_68129,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68136_68130,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68137_68121,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68137_68122,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68137_68125,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68137_68126,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68137_68129,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,552,34.1,,,,,,,,,,,,K4031C_68137_68130,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
