type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_variation_option_Size,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sea Turquoise,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Snow Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Terracotta Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,True Indigo,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,506,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73384_73360,Ash Heather,,,,,,,S,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73384_73362,Ash Heather,,,,,,,M,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73384_73366,Ash Heather,,,,,,,L,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73384_73368,Ash Heather,,,,,,,XL,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73384_73372,Ash Heather,,,,,,,XXL,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICAX_73383_73375,Ash Heather,,,,,,,3XL,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICAX_73383_73379,Ash Heather,,,,,,,4XL,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICAX_73383_73380,Ash Heather,,,,,,,5XL,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73385_73361,Black,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73385_73363,Black,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73385_73367,Black,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73385_73369,Black,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73385_73373,Black,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73386_73376,Black,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73386_73377,Black,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73386_73381,Black,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73388_73361,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73388_73363,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73388_73367,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73388_73369,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73388_73373,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73387_73376,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73387_73377,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73387_73381,Chocolate,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73389_73361,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73389_73363,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73389_73367,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73389_73369,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73389_73373,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73390_73376,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73390_73377,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73390_73381,Cloudy blue heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73392_73361,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73392_73363,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73392_73367,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73392_73369,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73392_73373,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73391_73376,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73391_73377,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73391_73381,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73393_73361,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73393_73363,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73393_73367,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73393_73369,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73393_73373,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73394_73376,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73394_73377,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73394_73381,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73396_73361,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73396_73363,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73396_73367,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73396_73369,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73396_73373,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73395_73376,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73395_73377,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73395_73381,Deep Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73397_73361,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73397_73363,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73397_73367,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73397_73369,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73397_73373,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73398_73376,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73398_73377,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73398_73381,Deep Purple,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73400_73361,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73400_73363,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73400_73367,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73400_73369,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73400_73373,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73399_73376,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73399_73377,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73399_73381,Forest Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73401_73361,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73401_73363,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73401_73367,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73401_73369,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73401_73373,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73402_73376,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73402_73377,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73402_73381,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73404_73361,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73404_73363,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73404_73367,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73404_73369,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73404_73373,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73403_73376,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73403_73377,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73403_73381,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73405_73361,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73405_73363,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73405_73367,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73405_73369,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73405_73373,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73406_73376,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73406_73377,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73406_73381,Green Marble Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73408_73361,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73408_73363,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73408_73367,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73408_73369,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73408_73373,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73407_73376,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73407_73377,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73407_73381,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73409_73361,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73409_73363,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73409_73367,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73409_73369,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73409_73373,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73410_73376,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73410_73377,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73410_73381,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73412_73361,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73412_73363,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73412_73367,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73412_73369,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73412_73373,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73411_73376,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73411_73377,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73411_73381,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73413_73361,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73413_73363,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73413_73367,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73413_73369,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73413_73373,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73414_73376,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73414_73377,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73414_73381,Lemon Yellow,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73416_73361,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73416_73363,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73416_73367,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73416_73369,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73416_73373,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73415_73376,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73415_73377,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73415_73381,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73417_73361,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73417_73363,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73417_73367,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73417_73369,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73417_73373,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73418_73376,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73418_73377,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73418_73381,Light Sand,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73420_73361,Lime,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73420_73363,Lime,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73420_73367,Lime,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73420_73369,Lime,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73420_73373,Lime,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73419_73376,Lime,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73419_73377,Lime,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73419_73381,Lime,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73421_73361,Navy,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73421_73363,Navy,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73421_73367,Navy,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73421_73369,Navy,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73421_73373,Navy,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73422_73376,Navy,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73422_73377,Navy,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73422_73381,Navy,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73424_73361,Orange,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73424_73363,Orange,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73424_73367,Orange,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73424_73369,Orange,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73424_73373,Orange,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73423_73376,Orange,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73423_73377,Orange,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICCX_73423_73381,Orange,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73425_73360,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73425_73362,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73425_73366,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73425_73368,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICA_73425_73372,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICAX_73426_73375,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICAX_73426_73379,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,8.8,,,,,,,,,,,,,,,,,,,,,,,,K3025ICAX_73426_73380,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73428_73361,Pale Pink,,,,,,,,,,,,,,,,,
product_variation,506,6.04,,,,,,,,,,,,,,,,,,,,,,,,K3025ICC_73428_73363,Pale Pink,,,,,,,,,,,,,,,,,
