type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73871,Black,,,,,S,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73872,Black,,,,,M,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73873,Black,,,,,L,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73874,Black,,,,,XL,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73875,Black,,,,,XXL,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73876,Black,,,,,3XL,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73878_73877,Black,,,,,4XL,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73870,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73871,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73872,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73873,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73874,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73875,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73876,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73879_73877,Navy,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73870,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73871,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73872,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73873,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73874,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73875,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73876,Oxford Grey,,,,,,,,,,,,,,,,,,,
product_variation,757,22.36,,,,,,,,,,,,,,,,,,,,,,,K757_73880_73877,Oxford Grey,,,,,,,,,,,,,,,,,,,
product,758,11.3,Ecologische unisex schort,"Stof bestaande uit gerecycleerde katoen en polyester. 73% katoen /27% polyester voor de kleuren Hemp en Rosewood. 73% katoen / 25% polyester / 2% andere vezels voor de kleuren Carbon en Ecume. 65% katoen / 35% polyester voor de kleur Meadow Green. Thuis wasbaar op 60 °C. Metalen gesp aan de hals om de schort in lengte aan te passen. Grote zak met twee vakken op de voorkant. Tailleband en halsopening van gerecycleerd katoen, kleur Hemp voor alle kleuren. Afmetingen: H 90 cm x B 76 cm. Zak: H 20 cm x B 31,5 cm. Als gevolg van het recyclageproces kan de stof lichte kleurverschillen vertonen, waardoor elk stuk uniek is.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252730&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252730&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252735&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252732&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252733&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252743&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252736&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374251&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252729&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252741&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252739&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252737&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252740&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252742&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252734&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252731&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372655&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372656&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,758,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Carbon,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,758,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,758,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ecume,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,758,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Hemp,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,758,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Meadow Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,758,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Rosewood,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,758,11.3,,,,,,,,,,,,,,,,,,,,,,,K8013_73906_73905,Carbon,,,,,One Size,,,,,,,,,,,,,,
product_variation,758,11.3,,,,,,,,,,,,,,,,,,,,,,,K8013_73907_73905,Ecume,,,,,,,,,,,,,,,,,,,
product_variation,758,11.3,,,,,,,,,,,,,,,,,,,,,,,K8013_73908_73905,Hemp,,,,,,,,,,,,,,,,,,,
product_variation,758,11.3,,,,,,,,,,,,,,,,,,,,,,,K8013_73909_73905,Meadow Green,,,,,,,,,,,,,,,,,,,
product_variation,758,11.3,,,,,,,,,,,,,,,,,,,,,,,K8013_73910_73905,Rosewood,,,,,,,,,,,,,,,,,,,
product,759,17.66,Ecologische en naadloze push-up bh,"86% polyamide / 14% elasthan.  Gemaakt van 51% gerecycleerd polyamide pré-consumer. Q-NOVA®-draad. Jersey.  Nauwsluitende pasvorm. Zonder naden. Brede schouderbandjes. Ergonomisch gevormd en gebreid om de borsten te ondersteunen en maximaal comfort te bieden. De boord van de bh is rekbaar met onzichtbaar stiksel. Tear Away merklabel. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252878&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Sportbh,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252878&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252875&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252879&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252880&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252881&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252872&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252882&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252874&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252873&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371989&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371988&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,759,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,759,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS/S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,759,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M/L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,759,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL/XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,759,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,759,17.66,,,,,,,,,,,,,,,,,,,,,,,K809_73942_73939,Black,,,,,XS/S,,,,,,,,,,,,,,
product_variation,759,17.66,,,,,,,,,,,,,,,,,,,,,,,K809_73942_73940,Black,,,,,M/L,,,,,,,,,,,,,,
product_variation,759,19.54,,,,,,,,,,,,,,,,,,,,,,,K809X_73943_73941,Black,,,,,XL/XXL,,,,,,,,,,,,,,
product_variation,759,17.66,,,,,,,,,,,,,,,,,,,,,,,K809_73945_73939,White,,,,,,,,,,,,,,,,,,,
product_variation,759,17.66,,,,,,,,,,,,,,,,,,,,,,,K809_73945_73940,White,,,,,,,,,,,,,,,,,,,
product_variation,759,19.54,,,,,,,,,,,,,,,,,,,,,,,K809X_73944_73941,White,,,,,,,,,,,,,,,,,,,
product,760,12,Ecologische en naadloze damesshorty met lage taille,"94% polyamide, 6% elastaan. Gemaakt van 56% gerecycleerd polyamide pré-consumer. Q-NOVA®-draad. Jersey. Nauwsluitende pasvorm. Lage taille. Zonder naden. Ergonomisch gevormd en gebreid voor maximaal comfort. Rekbare band met onzichtbaar stiksel. Zoom onderaan de spijpen met onzichtbaar stiksel. Tear-away merklabel. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252877&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Shorty,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252877&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252876&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252881&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252880&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252872&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252882&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,760,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,760,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS/S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,760,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M/L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,760,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL/XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,760,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,760,12,,,,,,,,,,,,,,,,,,,,,,,K807_73928_73925,Black,,,,,XS/S,,,,,,,,,,,,,,
product_variation,760,12,,,,,,,,,,,,,,,,,,,,,,,K807_73928_73926,Black,,,,,M/L,,,,,,,,,,,,,,
product_variation,760,13.46,,,,,,,,,,,,,,,,,,,,,,,K807X_73929_73927,Black,,,,,XL/XXL,,,,,,,,,,,,,,
product_variation,760,12,,,,,,,,,,,,,,,,,,,,,,,K807_73931_73925,White,,,,,,,,,,,,,,,,,,,
product_variation,760,12,,,,,,,,,,,,,,,,,,,,,,,K807_73931_73926,White,,,,,,,,,,,,,,,,,,,
product_variation,760,13.46,,,,,,,,,,,,,,,,,,,,,,,K807X_73930_73927,White,,,,,,,,,,,,,,,,,,,
product,761,13.34,Ecologische en naadloze damesslip,"94% polyamide, 6% elastaan. Gemaakt van 56% gerecycleerd polyamide pré-consumer Q-NOVA® draad. Jersey. Nauwsluitende pasvorm. Zonder naden. Ergonomisch gevormd en gebreid voor maximaal comfort. Rekbare band met onzichtbaar stiksel. Gevoerd tussen de benen. Tear-away merklabel. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Slip,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252870&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252871&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252869&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,761,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,761,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS/S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,761,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M/L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,761,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL/XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,761,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,761,13.34,,,,,,,,,,,,,,,,,,,,,,,K808_73935_73932,Black,,,,,XS/S,,,,,,,,,,,,,,
product_variation,761,13.34,,,,,,,,,,,,,,,,,,,,,,,K808_73935_73933,Black,,,,,M/L,,,,,,,,,,,,,,
product_variation,761,14.96,,,,,,,,,,,,,,,,,,,,,,,K808X_73936_73934,Black,,,,,XL/XXL,,,,,,,,,,,,,,
product_variation,761,13.34,,,,,,,,,,,,,,,,,,,,,,,K808_73938_73932,White,,,,,,,,,,,,,,,,,,,
product_variation,761,13.34,,,,,,,,,,,,,,,,,,,,,,,K808_73938_73933,White,,,,,,,,,,,,,,,,,,,
product_variation,761,14.96,,,,,,,,,,,,,,,,,,,,,,,K808X_73937_73934,White,,,,,,,,,,,,,,,,,,,
product,762,12.8,Ecologische en naadloze herenslip,"98% polyamide, 2% elastaan. Gemaakt van 59% gerecycleerd polyamide pré-consumer. Q-NOVA®-draad. Jersey. Nauwsluitende pasvorm. Zonder naden. Ergonomisch gevormd en gebreid voor maximaal comfort. Rekbare band met onzichtbaar stiksel. Tear-away merklabel. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252856&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Slip,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252856&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252854&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252855&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252858&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252853&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252852&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252857&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371992&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371993&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,762,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,762,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,762,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,762,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,762,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,762,12.8,,,,,,,,,,,,,,,,,,,,,,,K805_73914_73911,Black,,,,,S/M,,,,,,,,,,,,,,
product_variation,762,12.8,,,,,,,,,,,,,,,,,,,,,,,K805_73914_73912,Black,,,,,L/XL,,,,,,,,,,,,,,
product_variation,762,14,,,,,,,,,,,,,,,,,,,,,,,K805X_73915_73913,Black,,,,,XXL/3XL,,,,,,,,,,,,,,
product_variation,762,12.8,,,,,,,,,,,,,,,,,,,,,,,K805_73917_73911,White,,,,,,,,,,,,,,,,,,,
product_variation,762,12.8,,,,,,,,,,,,,,,,,,,,,,,K805_73917_73912,White,,,,,,,,,,,,,,,,,,,
product_variation,762,14,,,,,,,,,,,,,,,,,,,,,,,K805X_73916_73913,White,,,,,,,,,,,,,,,,,,,
product,763,13.46,Ecologische en naadloze herenboxershort,"98% polyamide, 2% elastaan. Gemaakt van 59% gerecycleerd polyamide pré-consumer. Q-NOVA®-draad.  Jersey.  Nauwsluitende pasvorm. Zonder naden. Ergonomisch gevormd en gebreid voor maximaal comfort. Rekbare band met onzichtbaar stiksel. Zoom onderaan de broekspijpen met onzichtbaar stiksel. Tear-away merklabel. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252859&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Boxer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252859&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252860&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371990&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371991&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,763,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,763,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,763,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,763,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,763,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,763,13.46,,,,,,,,,,,,,,,,,,,,,,,K806_73921_73918,Black,,,,,S/M,,,,,,,,,,,,,,
product_variation,763,13.46,,,,,,,,,,,,,,,,,,,,,,,K806_73921_73919,Black,,,,,L/XL,,,,,,,,,,,,,,
product_variation,763,14.46,,,,,,,,,,,,,,,,,,,,,,,K806X_73922_73920,Black,,,,,XXL/3XL,,,,,,,,,,,,,,
product_variation,763,13.46,,,,,,,,,,,,,,,,,,,,,,,K806_73924_73918,White,,,,,,,,,,,,,,,,,,,
product_variation,763,13.46,,,,,,,,,,,,,,,,,,,,,,,K806_73924_73919,White,,,,,,,,,,,,,,,,,,,
product_variation,763,14.46,,,,,,,,,,,,,,,,,,,,,,,K806X_73923_73920,White,,,,,,,,,,,,,,,,,,,
product,764,25.46,Ecologische zwemshort voor heren,"100% polyester. Gemaakt van 100% gerecycleerd polyester post-consumer. Twillstof. Fitted pasvorm. 2 open zijzakken met zakken van mesh. Elastische tailleband met plat aanrijgkoordje. Binnenslip in mesh, afgewerkt met een elastisch biesje, voor meer comfort. Achterzak met biesje en klittenbandsluiting. Dubbel stiksel en stoppunt in het kruis en opzij. Tear-away merklabel. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=252842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252840&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252848&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252849&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252839&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252847&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252846&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252845&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252851&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252841&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252844&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=252850&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371999&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,764,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,764,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,764,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,764,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,764,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
