type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_variation_option_Size,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70919,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70920,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70921,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70922,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70923,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70924,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70925,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70926,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_83724,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70927,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_83725,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78294_70928,Forge,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_83723,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70916,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70917,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70918,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70919,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70920,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70921,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70922,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70923,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70924,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70925,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70926,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_83724,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70927,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_83725,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70930_70928,King,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_83723,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70916,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70917,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70918,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70919,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70920,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70921,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70922,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70923,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70924,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70925,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70926,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_83724,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70927,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_83725,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_78295_70928,Lenny,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_83723,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70916,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70917,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70918,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70919,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70920,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70921,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70922,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70923,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70924,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70925,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70926,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_83724,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70927,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_83725,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1404,80.34,,,,,,,,,,,,,,,,,,L72_70931_70928,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product,1405,30.88,T-shirt Patch Logo Tee,100% biologisch katoen. Ronde hals. Klassiek model. Korte mouwen. Logoinzetsel op de borst.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369216&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Lee,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369216&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369217&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369220&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369219&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369218&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369221&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369222&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369223&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369224&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369190&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369187&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369186&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369185&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369215&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Color,Black Washed,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1405,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78203,Black Washed,,,,,,,,,,,,,,,,,,S,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78204,Black Washed,,,,,,,,,,,,,,,,,,M,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78205,Black Washed,,,,,,,,,,,,,,,,,,L,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78206,Black Washed,,,,,,,,,,,,,,,,,,XL,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78207,Black Washed,,,,,,,,,,,,,,,,,,XXL,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78208,Black Washed,,,,,,,,,,,,,,,,,,3XL,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78209,Black Washed,,,,,,,,,,,,,,,,,,4XL,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78211_78210,Black Washed,,,,,,,,,,,,,,,,,,5XL,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78203,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78204,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78205,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78206,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78207,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78208,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78209,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78212_78210,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78203,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78204,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78205,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78206,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78207,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78208,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78209,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1405,30.88,,,,,,,,,,,,,,,,,,L60U_78213_78210,White,,,,,,,,,,,,,,,,,,,,,,,
product,1406,17.62,Ecologische kindersweater,60% geregenereerd katoen / 40% gerecycleerd polyester. Sweater gemaakt van een duurzame stof. V-vormige flatlocknaden aan de halsopening. YKK-drukknopen op de schouder.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391262&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,0/6M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,18/24M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,24/36M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,3/4 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Size,5/6 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Color,Soft pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1406,,,,,,,,,,,,,,,,,,,,,Color,Stone blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77534_77527,Heather Grey,,,,,,,,,,,,,,,,,,0/6M,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77534_77528,Heather Grey,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77534_77529,Heather Grey,,,,,,,,,,,,,,,,,,12/18M,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77534_77530,Heather Grey,,,,,,,,,,,,,,,,,,18/24M,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77534_77531,Heather Grey,,,,,,,,,,,,,,,,,,24/36M,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800X_77535_77532,Heather Grey,,,,,,,,,,,,,,,,,,3/4 ans,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800X_77535_77533,Heather Grey,,,,,,,,,,,,,,,,,,5/6 ans,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77537_77527,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77537_77528,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77537_77529,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77537_77530,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77537_77531,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800X_77536_77532,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800X_77536_77533,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77538_77527,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77538_77528,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77538_77529,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77538_77530,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800_77538_77531,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800X_77539_77532,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1406,17.62,,,,,,,,,,,,,,,,,,LW800X_77539_77533,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product,1407,16.26,Ecologische joggingbroek voor kinderen,60% geregenereerd katoen / 40% gerecycleerd polyester. Gemaakt van een duurzame stof. Ribboord aan de taille en de mouwuiteinden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,0/6M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,18/24M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,24/36M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,3/4 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Size,5/6 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Color,Soft pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1407,,,,,,,,,,,,,,,,,,,,,Color,Stone blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77547_77540,Heather Grey,,,,,,,,,,,,,,,,,,0/6M,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77547_77541,Heather Grey,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77547_77542,Heather Grey,,,,,,,,,,,,,,,,,,12/18M,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77547_77543,Heather Grey,,,,,,,,,,,,,,,,,,18/24M,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77547_77544,Heather Grey,,,,,,,,,,,,,,,,,,24/36M,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850X_77548_77545,Heather Grey,,,,,,,,,,,,,,,,,,3/4 ans,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850X_77548_77546,Heather Grey,,,,,,,,,,,,,,,,,,5/6 ans,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77550_77540,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77550_77541,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77550_77542,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77550_77543,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77550_77544,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850X_77549_77545,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850X_77549_77546,Soft pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77551_77540,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77551_77541,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77551_77542,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77551_77543,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850_77551_77544,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850X_77552_77545,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1407,16.26,,,,,,,,,,,,,,,,,,LW850X_77552_77546,Stone blue,,,,,,,,,,,,,,,,,,,,,,,
product,1408,34.04,Jeansjasje met capuchon voor kinderen,Denim: 100% katoen. Capuchon en mouwen: 71% katoen / 23% polyester. Jeansjasje met capuchon en mouwen in sweaterstof. Sluit met YKK-drukknopen. Twee zakken met klep aan de voorkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Larkwood,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391261&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Color,Blue / Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Size,6/12M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Size,12/18M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Size,18/24M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Size,24/36M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Size,3/4 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1408,,,,,,,,,,,,,,,,,,,,,Size,5/6 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1408,34.04,,,,,,,,,,,,,,,,,,LW750_77526_77520,Blue / Heather Grey,,,,,,,,,,,,,,,,,,6/12M,,,,,
product_variation,1408,34.04,,,,,,,,,,,,,,,,,,LW750_77526_77521,Blue / Heather Grey,,,,,,,,,,,,,,,,,,12/18M,,,,,
