type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product_variation,1182,3.46,,,,,,,,,,,,,KP031_46057_46049,Royal Blue,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77004_46049,Sage,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77005_46049,Sky Blue,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_55337_46049,Surf Blue,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77006_46049,Terracotta Red,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77007_46049,Titan Grey Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77008_46049,Tropical Blue,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77009_46049,True Coral,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77010_46049,Vintage Graphite,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_48624_46049,White,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77011_46049,Wine Heather,,,,,,,,,,,,,,
product_variation,1182,3.46,,,,,,,,,,,,,KP031_77012_46049,Yellow,,,,,,,,,,,,,,
product,1183,2.5,First - Pet 5 panelen,100% katoen twill. Verstelbaar door middel van een plastic sluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68206&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68205&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262248&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262250&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1183,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_69627_45767,Beige,,,,,One Size,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45768_45767,Black,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_69628_45767,Dark Grey,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45769_45767,Forest Green,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_69629_45767,Fuchsia,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_69630_45767,Kelly Green,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_69631_45767,Light Grey,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_69632_45767,Lime,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45770_45767,Navy,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45771_45767,Orange,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45772_45767,Red,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45773_45767,Royal Blue,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45774_45767,White,,,,,,,,,,,,,,
product_variation,1183,2.5,,,,,,,,,,,,,KP034_45775_45767,Yellow,,,,,,,,,,,,,,
product,1184,3.24,Top - Pet 6 panelen,100% katoen twill. Eén segement aan de voorkant om de personalisatie te vereenvoudigen. Klep met contrasterende bies. Verstelbare sluiting met een metalen gesp.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390843&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390844&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390845&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262245&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262246&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68211&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68212&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,1184,,,,,,,,,,,,,,,,Color,Beige / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1184,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1184,,,,,,,,,,,,,,,,Color,Black / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1184,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1184,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1184,,,,,,,,,,,,,,,,Color,Red / Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1184,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1184,3.24,,,,,,,,,,,,,KP036_45777_45776,Beige / White,,,,,One Size,,,,,,,,,
product_variation,1184,3.24,,,,,,,,,,,,,KP036_45778_45776,Black / Dark Grey,,,,,,,,,,,,,,
product_variation,1184,3.24,,,,,,,,,,,,,KP036_45779_45776,Dark Grey / Black,,,,,,,,,,,,,,
product_variation,1184,3.24,,,,,,,,,,,,,KP036_45781_45776,Navy / White,,,,,,,,,,,,,,
product_variation,1184,3.24,,,,,,,,,,,,,KP036_45784_45776,Red / Grey,,,,,,,,,,,,,,
product_variation,1184,3.24,,,,,,,,,,,,,KP036_45786_45776,White / Navy,,,,,,,,,,,,,,
product,1185,2.44,First Kids - Kinderpet 5 Panelen,100% katoen twill. Verstelbaar door middel van een plastic sluiting. Versteviging voorzijde kan verwijderd worden om personalisatie te vereenvoudigen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401361&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401358&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1185,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69633_45787,Beige,,,,,One Size,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69634_45787,Black,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69635_45787,Dark Grey,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69636_45787,Kelly Green,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69637_45787,Lime,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_45788_45787,Navy,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69638_45787,Orange,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_45789_45787,Red,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69639_45787,Royal Blue,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_45790_45787,White,,,,,,,,,,,,,,
product_variation,1185,2.44,,,,,,,,,,,,,KP041_69640_45787,Yellow,,,,,,,,,,,,,,
product,1186,3.44,Orlando Kids - Kinderpet 6 Panelen,100% zwaar geborsteld katoen twill. Voorgevormde klep met contrasterende bies. Verstelbare sluiting  met een zilverkleurige metalen gesp.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401357&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401353&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=212844&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68219&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68218&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68221&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Beige / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Dark Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Forest Green / Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Light Grey / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1186,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_45792_45791,Beige / White,,,,,One Size,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_45793_45791,Black / White,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_69641_45791,Dark Grey / Light Grey,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_69642_45791,Forest Green / Beige,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_69643_45791,Light Grey / Dark Grey,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_45794_45791,Navy / White,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_45796_45791,Red / White,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_45797_45791,Royal Blue / White,,,,,,,,,,,,,,
product_variation,1186,3.44,,,,,,,,,,,,,KP042_69644_45791,White,,,,,,,,,,,,,,
product,1187,3.46,Bandana,100% geborsteld katoen twill. Sluiting door middel van 2 striklinten aan de achterkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Bandana hoed,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383887&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390840&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390841&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390842&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68224&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1187,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1187,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1187,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1187,,,,,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1187,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1187,3.46,,,,,,,,,,,,,KP044_45808_45807,Black,,,,,One Size,,,,,,,,,
product_variation,1187,3.46,,,,,,,,,,,,,KP044_45810_45807,Red,,,,,,,,,,,,,,
product_variation,1187,3.46,,,,,,,,,,,,,KP044_45811_45807,Sand,,,,,,,,,,,,,,
product_variation,1187,3.46,,,,,,,,,,,,,KP044_45812_45807,White,,,,,,,,,,,,,,
product,1188,4.84,Racing - Tweekleurige pet 6 Panelen,"100% zwaar geborsteld katoen twill. 6 verluchtingsgaatjes. Verstelbare sluiting  met een zilverkleurige metalen gesp. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=262243&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262243&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262244&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68227&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68226&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68228&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262242&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Fuchsia / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Kelly Green / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Lime / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Navy / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Orange / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Pink / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,Royal Blue / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1188,,,,,,,,,,,,,,,,Color,White / Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45814_45813,Black / Orange,,,,,One Size,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45815_45813,Black / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45816_45813,Black / Yellow,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45818_45813,Dark Grey / Black,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_46369_45813,Fuchsia / Dark Grey,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45821_45813,Kelly Green / Yellow,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_46370_45813,Lime / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45822_45813,Navy / Red,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45823_45813,Navy / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45824_45813,Orange / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45825_45813,Pink / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45826_45813,Red / Black,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45827_45813,Red / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45828_45813,Royal Blue / White,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45829_45813,Royal Blue / Yellow,,,,,,,,,,,,,,
product_variation,1188,4.84,,,,,,,,,,,,,KP045_45830_45813,White / Sky Blue,,,,,,,,,,,,,,
product,1189,12.34,Baroudeur,100% zwaar geborsteld katoen twill. Verstevigde rand afgewerkt met overstiksels. 4 metalen verluchtingsgaatjes. Verstelbaar aanrijgkoord met leren stopper.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262241&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Bob,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262241&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68230&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68231&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262240&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262239&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1189,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1189,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1189,12.34,,,,,,,,,,,,,KP047_45833_45832,Beige,,,,,One Size,,,,,,,,,
product,1190,5.86,Cuba - Pet 3 panelen,100% verwassen katoen twill. Verstelbare sluiting met een metalen gesp.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262238&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262238&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68234&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68235&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262237&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1190,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1190,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1190,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1190,,,,,,,,,,,,,,,,Color,Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1190,5.86,,,,,,,,,,,,,KP050_45835_45834,Beige,,,,,One Size,,,,,,,,,
product_variation,1190,5.86,,,,,,,,,,,,,KP050_45836_45834,Black,,,,,,,,,,,,,,
product_variation,1190,5.86,,,,,,,,,,,,,KP050_45837_45834,Khaki,,,,,,,,,,,,,,
product,1191,3.24,Action II - Pet 5 panelen,100% katoen twill. Verstevigde voorkant. Voorgevormde klep. Verstelbare sluiting met een zilverkleurige metalen gesp.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262235&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262235&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68238&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68240&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68239&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262236&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1191,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,
