type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5
product_variation,2260,50.34,,,,,,,,RU012MX_58107_58105,Bottle Green,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14905_14901,Bright Royal,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14905_14900,Bright Royal,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14905_14899,Bright Royal,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14905_14887,Bright Royal,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14905_14888,Bright Royal,,,,,,,,
product_variation,2260,50.34,,,,,,,,RU012MX_58108_58104,Bright Royal,,,,,,,,
product_variation,2260,50.34,,,,,,,,RU012MX_58108_58105,Bright Royal,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14907_14901,French Navy,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14907_14900,French Navy,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14907_14899,French Navy,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14907_14887,French Navy,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14907_14888,French Navy,,,,,,,,
product_variation,2260,50.34,,,,,,,,RU012MX_58110_58104,French Navy,,,,,,,,
product_variation,2260,50.34,,,,,,,,RU012MX_58110_58105,French Navy,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14908_14901,Light Oxford,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14908_14900,Light Oxford,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14908_14899,Light Oxford,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14908_14887,Light Oxford,,,,,,,,
product_variation,2260,43.76,,,,,,,,RU012M_14908_14888,Light Oxford,,,,,,,,
product_variation,2260,50.34,,,,,,,,RU012MX_58111_58104,Light Oxford,,,,,,,,
product_variation,2260,50.34,,,,,,,,RU012MX_58111_58105,Light Oxford,,,,,,,,
product,2261,38,Heavy Duty Crew Neck Sweatshirt,"80% ringgesponnen gekamd katoen / 20% polyester. SpotShield™ anti-vlek behandeling. Tweelaags op de schouders. Inzetstukken voor voor een betere snit en bewegingsvrijheid. Langer achterpand en 1x1 ribboord onderaan. 1x1 rib en elasthan aan de mouwuiteinden. Nektape. Elastische penhouder op de mouw. Wasbaar tot 60°C en geschikt voor de wasdroger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387594&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387594&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387595&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2261,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,
product_option,2261,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,
product_variation,2261,38,,,,,,,,RU013M_14976_14961,Black,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14976_14962,Black,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14976_14963,Black,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14976_14964,Black,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14976_14965,Black,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58114_58112,Black,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58114_58113,Black,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14977_14961,Bottle Green,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14977_14962,Bottle Green,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14977_14963,Bottle Green,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14977_14964,Bottle Green,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14977_14965,Bottle Green,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58115_58112,Bottle Green,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58115_58113,Bottle Green,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14978_14961,Bright Royal,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14978_14962,Bright Royal,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14978_14963,Bright Royal,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14978_14964,Bright Royal,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14978_14965,Bright Royal,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58116_58112,Bright Royal,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58116_58113,Bright Royal,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14980_14961,French Navy,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14980_14962,French Navy,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14980_14963,French Navy,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14980_14964,French Navy,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14980_14965,French Navy,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58118_58112,French Navy,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58118_58113,French Navy,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14981_14961,Light Oxford,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14981_14962,Light Oxford,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14981_14963,Light Oxford,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14981_14964,Light Oxford,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14981_14965,Light Oxford,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58119_58112,Light Oxford,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58119_58113,Light Oxford,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14982_14961,Orange,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14982_14962,Orange,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14982_14963,Orange,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14982_14964,Orange,,,,,,,,
product_variation,2261,38,,,,,,,,RU013M_14982_14965,Orange,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58120_58112,Orange,,,,,,,,
product_variation,2261,43.66,,,,,,,,RU013MX_58120_58113,Orange,,,,,,,,
product,2262,61.98,Heavy Duty Gilet,"Buitenkant : 65% polyester / 35% canvas katoen. Binnenkant: polyester watten 150 gram en 100% polyester voering. DuPont™ Teflon® coating. Verlengd achterpand voor extra comfort. Voorzakken met ritssluiting en grote A4 binnenzak. Borstzak met mulitvakken rechts. Volledige ritssluiting met stormoverslag.  Wasbaar op 60°C en geschikt voor de wasdroger. Drukkersrits ter hoogte van de linkerborst. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387592&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387592&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387593&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2262,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,
product_option,2262,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15014_15012,Black,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15014_14999,Black,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15014_15000,Black,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15014_15001,Black,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15014_15002,Black,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15014_15003,Black,,,,,,,,
product_variation,2262,65.74,,,,,,,,RU014MX_58123_58121,Black,,,,,,,,
product_variation,2262,65.74,,,,,,,,RU014MX_58123_58122,Black,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_20729_15012,Convoy Grey,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_20729_14999,Convoy Grey,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_20729_15000,Convoy Grey,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_20729_15001,Convoy Grey,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_20729_15002,Convoy Grey,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_20729_15003,Convoy Grey,,,,,,,,
product_variation,2262,65.74,,,,,,,,RU014MX_58126_58121,Convoy Grey,,,,,,,,
product_variation,2262,65.74,,,,,,,,RU014MX_58126_58122,Convoy Grey,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15018_15012,French Navy,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15018_14999,French Navy,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15018_15000,French Navy,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15018_15001,French Navy,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15018_15002,French Navy,,,,,,,,
product_variation,2262,61.98,,,,,,,,RU014M_15018_15003,French Navy,,,,,,,,
product_variation,2262,65.74,,,,,,,,RU014MX_58127_58121,French Navy,,,,,,,,
product_variation,2262,65.74,,,,,,,,RU014MX_58127_58122,French Navy,,,,,,,,
product,2263,69,Heavy Duty Trousers,"65% polyester / 35% heavy-duty canvaskatoen. Behandeld met een Dupont™ Teflon® anti-vlek coating. Cargozakken op elke broekspijk met rechts handige compartimenten. Drievoudige stiksels aan de binnenzijde van de broekspijpen en de zakken. Verstrekt rondom het zitgedeelte. 2 achterzakken, 1 open, 1 met overslag. Zakje voor GSM onder de tailleband. YKK®-ritssluiting. Binnenzakken voor de kniebeschermers (21x15cm max). Wasbaar op 60°C en geschikt voor de wasdroger. Binnenbeenlengte: 81cm. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=349279&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=349279&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=151706&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=148093&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387591&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387597&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,2263,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,44 NL (28 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,46 NL (30 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,48 NL (32 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,50 NL (34 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,52 NL (36 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,54 NL (38 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,56 NL (40 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,58 NL (42 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,60 NL (44 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,62 NL (46 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Size,64 NL (48 UK),RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,
product_option,2263,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_14959,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_14960,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10788,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10789,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10790,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10791,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10792,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10793,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10794,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10795,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10797_10796,Black,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_14959,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_14960,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10788,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10789,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10790,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10791,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10792,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10793,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10794,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10795,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_20740_10796,Convoy Grey,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_14959,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_14960,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10788,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10789,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10790,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10791,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10792,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10793,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10794,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10795,French Navy,,,,,,,,
product_variation,2263,69,,,,,,,,RU015M_10798_10796,French Navy,,,,,,,,
product,2264,80.16,Ladies' Softshell Jacket,"92% polyester / 8% elasthan. Getaileerde snit. Drie-laagse softshell met ademend membraan en microfleece voering, waterdicht t/m 5.000mm. Winddicht. 2 gevoerde zijzakken en 1 gevoerde borstzak allen met ritssluiting en ritstrekker. Volledige ritssluiting met stormoverslag aan de binnenkant en ritsbeschermer aan de kraag. Elastisch aanrijgkoord onderaan. Verstelbare mouwuiteinden. Langer achterpand. Wasbaar op 40°C zonder wasverzachter en op een lage temperatuur drogen. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391856&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391856&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391857&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2264,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2264,,,,,,,,,,,Color,Titanium,RADIOBUTTONS,TRUE,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20717_14603,Azur Blue,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20717_14590,Azur Blue,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20717_14591,Azur Blue,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20717_14592,Azur Blue,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20717_14593,Azur Blue,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20717_40586,Azur Blue,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14604_14603,Black,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14604_14590,Black,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14604_14591,Black,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14604_14592,Black,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14604_14593,Black,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14604_40586,Black,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_52677_14603,Bottle Green,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_52677_14590,Bottle Green,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_52677_14591,Bottle Green,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_52677_14592,Bottle Green,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_52677_14593,Bottle Green,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_52677_40586,Bottle Green,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14605_14603,Classic Red,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14605_14590,Classic Red,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14605_14591,Classic Red,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14605_14592,Classic Red,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14605_14593,Classic Red,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14605_40586,Classic Red,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14606_14603,French Navy,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14606_14590,French Navy,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14606_14591,French Navy,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14606_14592,French Navy,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14606_14593,French Navy,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_14606_40586,French Navy,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20719_14603,Titanium,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20719_14590,Titanium,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20719_14591,Titanium,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20719_14592,Titanium,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20719_14593,Titanium,,,,,,,,
product_variation,2264,80.16,,,,,,,,RU140F_20719_40586,Titanium,,,,,,,,
product,2265,80.16,Men's Softshell Jacket,"92% polyester / 8% elasthan. Drie-laagse softshell met ademend membraan en microfleece voering, waterdicht t/m 5.000mm. Winddicht. 2 gevoerde zijzakken en 1 gevoerde borstzak allen met ritssluiting en ritstrekker. Volledige ritssluiting met stormoverslag aan de binnenkant en ritsbeschermer aan de kraag. Elastisch aanrijgkoord onderaan. Verstelbare mouwuiteinden. Langer achterpand. Wasbaar op 40°C zonder wasverzachter en op een lage temperatuur drogen. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387599&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387599&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387598&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2265,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2265,,,,,,,,,,,Color,Titanium,RADIOBUTTONS,TRUE,,,,
product_variation,2265,80.16,,,,,,,,RU140M_20714_14629,Azur Blue,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_20714_14616,Azur Blue,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_20714_14617,Azur Blue,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_20714_14618,Azur Blue,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_20714_14619,Azur Blue,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_20714_14620,Azur Blue,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14630_14629,Black,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14630_14616,Black,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14630_14617,Black,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14630_14618,Black,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14630_14619,Black,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14630_14620,Black,,,,,,,,
product_variation,2265,92.18,,,,,,,,RU140MX_58130_58128,Black,,,,,,,,
product_variation,2265,92.18,,,,,,,,RU140MX_58130_58129,Black,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_52678_14629,Bottle Green,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_52678_14616,Bottle Green,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_52678_14617,Bottle Green,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_52678_14618,Bottle Green,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_52678_14619,Bottle Green,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_52678_14620,Bottle Green,,,,,,,,
product_variation,2265,92.18,,,,,,,,RU140MX_58131_58128,Bottle Green,,,,,,,,
product_variation,2265,92.18,,,,,,,,RU140MX_58131_58129,Bottle Green,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14631_14629,Classic Red,,,,,,,,
product_variation,2265,80.16,,,,,,,,RU140M_14631_14616,Classic Red,,,,,,,,
