type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_variation,2533,73.6,,,,,,,,UPEY174_83719_83713,Yellow Fluo,,,,,,,,,,,,,,
product_variation,2533,73.6,,,,,,,,UPEY174_83719_83714,Yellow Fluo,,,,,,,,,,,,,,
product_variation,2533,73.6,,,,,,,,UPEY174_83719_83715,Yellow Fluo,,,,,,,,,,,,,,
product_variation,2533,73.6,,,,,,,,UPEY174_83719_83716,Yellow Fluo,,,,,,,,,,,,,,
product,2534,22.22,Sokken Giady - pak van 2 paar,"Technische kous ontwikkeld in one-size-fits-all met Memory size" technologie. Deze technologie wordt verkregen door het gebruik van elastomeren met "geheugen", zodat de kous zich vanaf het eerste gebruik aanpast aan de vorm van de voet en dit na verloop van tijd behoudt, zelfs na het wassen. Gemaakt van ademend materiaal dat continu gebruik in dynamische werksituaties mogelijk maakt. Katoenen voetbed met dempende eigenschappen met buffer effect. Platte naden onder de tenen voor meer comfort en voor vermindering van het risico op huidbeschadiging. Anti-twist kraag met enkele laag en anti-sluiting om altijd een goede pasvorm te garanderen. Partij van twee stuks.",,U-Power,Ondergoed,Sokken,,,,,,,,,,,,,,,,,
product_option,2534,,,,,,,,,,,,Color,Orange Fluo,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2534,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2534,,,,,,,,,,,,Color,Yellow Fluo,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2534,22.22,,,,,,,,UPSK218_84050_84049,Orange Fluo,One Size,,,,,,,,,,,,,
product_variation,2534,22.22,,,,,,,,UPSK218_84051_84049,Yellow Fluo,,,,,,,,,,,,,,
product,2535,26.48,Ladie's seamless fade-out leggings,"60% nylon / 32% polyester / 8% elasthan. Heel elastische, vormgevende legging met tailleband. Onzichtbare naden voor meer comfort. Stof vermengd met een fantasieprint. Afneembaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=397458&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397458&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2535,,,,,,,,,,,,Color,Light Grey Marl / Dark Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2535,,,,,,,,,,,,Size,XXS/XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2535,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2535,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2535,,,,,,,,,,,,Color,Light Grey Marl / Purple Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2535,26.48,,,,,,,,TL300_58759_58758,Light Grey Marl / Dark Grey Marl,XXS/XS,,,,,,,,,,,,,
product_variation,2535,26.48,,,,,,,,TL300_58759_58757,Light Grey Marl / Dark Grey Marl,S/M,,,,,,,,,,,,,
product_variation,2535,26.48,,,,,,,,TL300_58759_58756,Light Grey Marl / Dark Grey Marl,L/XL,,,,,,,,,,,,,
product_variation,2535,26.48,,,,,,,,TL300_58760_58758,Light Grey Marl / Purple Marl,,,,,,,,,,,,,,
product_variation,2535,26.48,,,,,,,,TL300_58760_58757,Light Grey Marl / Purple Marl,,,,,,,,,,,,,,
product_variation,2535,26.48,,,,,,,,TL300_58760_58756,Light Grey Marl / Purple Marl,,,,,,,,,,,,,,
product,2536,14.66,Fade-out seamless short,60% nylon / 32% polyester/ 8% elasthan. Nauw aansluitende korte broek met hoge taille-band van gemengde stof. Naadloos voor draagcomfort. Blinde zoom en tailleband in dezelfde kleur. Verwijderbaar label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391946&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2536,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2536,,,,,,,,,,,,Size,XXS/XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2536,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2536,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2536,,,,,,,,,,,,Color,Dark Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2536,,,,,,,,,,,,Color,Purple Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_77750_62316,Black,XXS/XS,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_77750_62315,Black,S/M,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_77750_62314,Black,L/XL,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_62317_62316,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_62317_62315,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_62317_62314,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_62318_62316,Purple Marl,,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_62318_62315,Purple Marl,,,,,,,,,,,,,,
product_variation,2536,14.66,,,,,,,,TL301_62318_62314,Purple Marl,,,,,,,,,,,,,,
product,2537,11.7,Ladie's seamless fade-out vest,"60% nylon / 32% polyester / 8% elasthan. Heel elastische, vormgevende top met ronde halsopening en brede racerback. Ton-sur-ton biesje aan de hals en de mouwopeningen. Onzichtbare naden voor meer comfort. Stof vermengd met een fantasieprint. Afneembaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391941&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391941&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2537,,,,,,,,,,,,Color,Dark Grey / Light Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2537,,,,,,,,,,,,Size,XXS/XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2537,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2537,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2537,,,,,,,,,,,,Color,Purple / Light Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2537,11.7,,,,,,,,TL302_58764_58763,Dark Grey / Light Grey Marl,XXS/XS,,,,,,,,,,,,,
product_variation,2537,11.7,,,,,,,,TL302_58764_58762,Dark Grey / Light Grey Marl,S/M,,,,,,,,,,,,,
product_variation,2537,11.7,,,,,,,,TL302_58764_58761,Dark Grey / Light Grey Marl,L/XL,,,,,,,,,,,,,
product_variation,2537,11.7,,,,,,,,TL302_58765_58763,Purple / Light Grey Marl,,,,,,,,,,,,,,
product_variation,2537,11.7,,,,,,,,TL302_58765_58762,Purple / Light Grey Marl,,,,,,,,,,,,,,
product_variation,2537,11.7,,,,,,,,TL302_58765_58761,Purple / Light Grey Marl,,,,,,,,,,,,,,
product,2538,19.22,Open Back Vest,Body: 65% polyester/ 35% rayon 145 g/m². Mesh (90 g/m²): 88% polyester / 12% elasthan. Zachte tricot stof. Dezelfde kleur afwerking bij hals en armsgaten. Brede racer back met schouderzomen aan de voorkant. De lange fijnmazige achterkant met split in het midden kan los of vastgemaakt worden gedragen. Met ronding aan achterkant waar split begint. Verwijderbaar label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394225&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394225&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2538,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2538,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2538,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2538,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2538,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2538,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2538,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2538,19.22,,,,,,,,TL507_62335_62333,Black,XS,,,,,,,,,,,,,
product_variation,2538,19.22,,,,,,,,TL507_62335_62331,Black,S,,,,,,,,,,,,,
product_variation,2538,19.22,,,,,,,,TL507_62335_62330,Black,M,,,,,,,,,,,,,
product_variation,2538,19.22,,,,,,,,TL507_62335_62329,Black,L,,,,,,,,,,,,,
product_variation,2538,19.22,,,,,,,,TL507_62335_62332,Black,XL,,,,,,,,,,,,,
product_variation,2538,19.22,,,,,,,,TL507_62335_62334,Black,XXL,,,,,,,,,,,,,
product,2539,37,Panelled Legging,"87% polyester / 13% elastaan. Niet-transparante, elastische stof.  Hoge taille-band met binnenzakje. Ondoorzichtig bij sporten. Fijnmazige panelen op voor- en achterkant. Lasergesneden panelen op scheenbeen, voor- en achterkant. Verwijderbaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2539,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2539,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2539,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2539,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2539,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2539,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2539,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2539,37,,,,,,,,TL672_62342_62340,Black,XS,,,,,,,,,,,,,
product_variation,2539,37,,,,,,,,TL672_62342_62338,Black,S,,,,,,,,,,,,,
product_variation,2539,37,,,,,,,,TL672_62342_62337,Black,M,,,,,,,,,,,,,
product_variation,2539,37,,,,,,,,TL672_62342_62336,Black,L,,,,,,,,,,,,,
product_variation,2539,37,,,,,,,,TL672_62342_62339,Black,XL,,,,,,,,,,,,,
product_variation,2539,37,,,,,,,,TL672_62342_62341,Black,XXL,,,,,,,,,,,,,
product,2540,22.94,Ladie's seamless sports bra,"Kleuren : 60% nylon / 32% polyester / 8% elasthan. Black: 92% nylon/ 8% elasthan. Naadloze beha met uitneembare vulling. Racerback. Inzetsels in mesh op de schouderbandjes vooraan. V-vormig inzetsel op de voor- en achterkant. Ton-sur-ton biesje aan de hals, de mouwopeningen en de achterkant. Afneembaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=393691&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Ondergoed,Sportbh,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393691&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72447&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2540,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Color,Blue Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Color,Dark Grey Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2540,,,,,,,,,,,,Color,Purple Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58776_58774,Black,XS,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58776_58773,Black,S,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58776_58772,Black,M,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58776_58771,Black,L,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_62343_58774,Blue Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_62343_58773,Blue Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_62343_58772,Blue Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_62343_58771,Blue Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58777_58774,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58777_58773,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58777_58772,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58777_58771,Dark Grey Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58778_58774,Purple Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58778_58773,Purple Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58778_58772,Purple Marl,,,,,,,,,,,,,,
product_variation,2540,22.94,,,,,,,,TL696_58778_58771,Purple Marl,,,,,,,,,,,,,,
product,2541,20.56,All Purpose Lined Short,100% polyester / 100% polyester voering. Elastische tailleband met aanrijgkoord. Naden met dubbele sierstiksels. Zijzakken. Keycord. Achterzak met klittenbandsluiting en eyelet. Voering in mesh. Afwerking met dubbele stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391942&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Tombo,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391942&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391943&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391944&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2541,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2541,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11510_11504,Black,S,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11510_11505,Black,M,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11510_11506,Black,L,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11510_11507,Black,XL,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11510_11508,Black,XXL,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_13712_11504,Navy,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_13712_11505,Navy,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_13712_11506,Navy,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_13712_11507,Navy,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_13712_11508,Navy,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11511_11504,Red,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11511_11505,Red,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11511_11506,Red,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11511_11507,Red,,,,,,,,,,,,,,
product_variation,2541,20.56,,,,,,,,TL80_11511_11508,Red,,,,,,,,,,,,,,
product,2542,2.74,Shopper bag long handles,100% katoen. Kan in de hand of aan de schouder gedragen worden. Lengte hengsels: 67cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391978&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Westford Mill,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391978&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72456&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72457&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72458&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72494&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72495&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72493&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2542,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Bright Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Caramel,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Classic Pink,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Cornflower Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Cranberry,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Emerald,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Kiwi,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Lavender,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Lemon,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Mint Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Orange rust,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Petrol,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Plum,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Sapphire Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Sunflower,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Surf Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,True Pink,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2542,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_19788_19787,Black,One Size,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52812_19787,Bottle Green,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20754_19787,Bright Red,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20755_19787,Bright Royal,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_24936_19787,Burgundy,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52813_19787,Caramel,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_30967_19787,Chocolate,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20757_19787,Classic Pink,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52814_19787,Classic Red,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52815_19787,Coral,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52816_19787,Cornflower Blue,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52817_19787,Cranberry,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52818_19787,Emerald,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20758_19787,French Navy,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_24937_19787,Fuchsia,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_38275_19787,Graphite Grey,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_38276_19787,Kelly Green,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52819_19787,Kiwi,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52820_19787,Lavender,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52821_19787,Lemon,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52822_19787,Light Grey,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20759_19787,Lime Green,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52823_19787,Mint Green,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52824_19787,Mustard,,,,,,,,,,,,,,
product_variation,2542,2.18,,,,,,,,W101_11377_11376,Natural,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52825_19787,Olive Green,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20760_19787,Orange,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52828_19787,Orange rust,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52826_19787,Petrol,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52827_19787,Plum,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_24939_19787,Purple,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52829_19787,Sand,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52830_19787,Sapphire Blue,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52831_19787,Sky Blue,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_24940_19787,Sunflower,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20761_19787,Surf Blue,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52832_19787,True Pink,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_20753_19787,White,,,,,,,,,,,,,,
product_variation,2542,2.74,,,,,,,,W101C_52833_19787,Yellow,,,,,,,,,,,,,,
