type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7
product_variation,82,16.68,,,,,,,,,BG125_51430_51413,Light Grey / Graphite Grey,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51431_51413,Lime Green / Graphite Grey,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51433_51413,Mustard,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51434_51413,Olive Green,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51435_51413,Orange / Graphite Grey,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51437_51413,Purple,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51440_51413,Sapphire Blue,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51441_51413,Sky Blue / French Navy,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51442_51413,Surf Blue / Graphite Grey,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51443_51413,White / Graphite Grey,,,,,,,,,,
product_variation,82,16.68,,,,,,,,,BG125_51444_51413,Yellow / Graphite Grey,,,,,,,,,,
product,83,14.38,Rugzak Fashion Kind,"Polyester 600D, gewatteerde achterkant, aanpasbare gewatteerde schouderriemen, handgreep, ritszak opzij.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=152950&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152950&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152941&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152955&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152932&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153023&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,83,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Bright Red,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Classic Pink / Light Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Fuchsia / Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Lime Green / Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Orange / Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Purple / Light Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,83,,,,,,,,,,,,Color,Surf Blue / Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51446_51445,Black,,,,,,,,,One Size,
product_variation,83,14.38,,,,,,,,,BG125J_51447_51445,Bottle Green,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51448_51445,Bright Red,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51449_51445,Bright Royal,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51451_51445,Classic Pink / Light Grey,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51452_51445,French Navy,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51453_51445,Fuchsia / Graphite Grey,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51454_51445,Lime Green / Graphite Grey,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51455_51445,Orange / Graphite Grey,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51456_51445,Purple / Light Grey,,,,,,,,,,
product_variation,83,14.38,,,,,,,,,BG125J_51457_51445,Surf Blue / Graphite Grey,,,,,,,,,,
product,84,13.68,Retro Shoulder Bag,600D polyester. Retro look. Verstelbare schouderband. Binnenvak met ritssluiting. Binnenbodem. Voorvak met ritssluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152874&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152874&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152880&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152855&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152699&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,84,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,
product_option,84,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,84,,,,,,,,,,,,Color,Burgundy / Sand,RADIOBUTTONS,TRUE,,,,,,
product_option,84,,,,,,,,,,,,Color,Classic Red / White,RADIOBUTTONS,TRUE,,,,,,
product_option,84,,,,,,,,,,,,Color,French Navy / White,RADIOBUTTONS,TRUE,,,,,,
product_option,84,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,
product_option,84,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,,,
product_variation,84,13.68,,,,,,,,,BG14_51461_8255,Black / White,,,,,,,,,One Size,
product_variation,84,13.68,,,,,,,,,BG14_24944_8255,Burgundy / Sand,,,,,,,,,,
product_variation,84,13.68,,,,,,,,,BG14_8258_8255,Classic Red / White,,,,,,,,,,
product_variation,84,13.68,,,,,,,,,BG14_8259_8255,French Navy / White,,,,,,,,,,
product_variation,84,13.68,,,,,,,,,BG14_24946_8255,Royal Blue / White,,,,,,,,,,
product_variation,84,13.68,,,,,,,,,BG14_24945_8255,White / Black,,,,,,,,,,
product,85,19.44,Original Barrel Bag,600D polyester. uitneembaar tearaway etiket. Hoofdvak met rits. Voorvak met ritssluiting. Afneembare en verstelbare schouderband. Geweven hengsels. TearAway-label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153156&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153158&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153174&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,85,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Black / Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Black / Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Bright Royal / Off White,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Classic Pink / White,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Classic Red / Off White,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,French Navy / Classic Red,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,French Navy / Off White,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Kelly Green / Off White,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Light Grey / French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Military Green / Military Green,RADIOBUTTONS,TRUE,,,,,,
product_option,85,,,,,,,,,,,,Color,Mint Green / White,RADIOBUTTONS,TRUE,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55956_55955,Black / Black,,,,,,,,,One Size,
product_variation,85,19.44,,,,,,,,,BG140_55957_55955,Black / Fuchsia,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55958_55955,Black / Graphite Grey,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55959_55955,Bright Royal / Off White,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55961_55955,Classic Pink / White,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55962_55955,Classic Red / Off White,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55963_55955,French Navy / Classic Red,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55964_55955,French Navy / Off White,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55965_55955,Kelly Green / Off White,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55966_55955,Light Grey / French Navy,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55967_55955,Military Green / Military Green,,,,,,,,,,
product_variation,85,19.44,,,,,,,,,BG140_55968_55955,Mint Green / White,,,,,,,,,,
product,86,8.72,Opvouwbare reistas,"Polyester 210D, uitneembaar tearaway etiket, handgrepen in canvas, binnenzak waarin de tas kan worden opgevouwen, waterdichte stof, hoofdvak met ritssluiting. Ultralicht en toch duurzaam.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153226&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153226&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153206&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153233&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153230&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153193&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153176&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,86,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Fluorescent Yellow / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Olive Green / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,Silver / Black,RADIOBUTTONS,TRUE,,,,,,
product_option,86,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53169_53168,Black,,,,,,,,,One Size,
product_variation,86,8.72,,,,,,,,,BG150_53170_53168,Black / White,,,,,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53171_53168,Bright Royal,,,,,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53172_53168,Classic Red,,,,,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53174_53168,Fluorescent Yellow / Black,,,,,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53175_53168,Fuchsia,,,,,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53177_53168,Olive Green / Black,,,,,,,,,,
product_variation,86,11.48,,,,,,,,,BG150A_59171_59170,Silver / Black,,,,,,,,,,
product_variation,86,8.72,,,,,,,,,BG150_53179_53168,White,,,,,,,,,,
product,87,29.78,Scuba backpack,"94% polyester / 6% elasthan. TearAway-label voor eenvoudige rebranding. Geschikt voor laptops tot 15,6". Modern scubamateriaal. Extern opbergvak met rits. Hoofdcompartiment met rits. Insteekvak aan binnenzijde. Gevoerd rugpand. Gevoerde verstelbare schouderriemen. Grijplus.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=206206&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206206&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153177&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153181&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196533&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196534&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,87,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,87,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,87,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,
product_variation,87,29.78,,,,,,,,,BG168_61160_61159,Black,,,,,,,,,One Size,
product_variation,87,29.78,,,,,,,,,BG168_61161_61159,Navy,,,,,,,,,,
product,88,21.74,Camo Barrel Bag,600D Polyester. Voorvak met ritssluiting. Afneembare en verstelbare schouderband. Geweven hengsels. TearAway-label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153207&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153207&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153203&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153194&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,88,,,,,,,,,,,,Color,Jungle Camo,RADIOBUTTONS,TRUE,,,,,,
product_option,88,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,88,,,,,,,,,,,,Color,Midnight Camo,RADIOBUTTONS,TRUE,,,,,,
product_variation,88,21.74,,,,,,,,,BG173_55970_55969,Jungle Camo,,,,,,,,,One Size,
product_variation,88,21.74,,,,,,,,,BG173_55971_55969,Midnight Camo,,,,,,,,,,
product,89,20.58,Camo Backpack,600D Polyester. Voorvak met ritssluiting. Rugtas met gevoerde achterzijde. Gevoerde en verstelbare schouderbanden. Handgreep. TearAway-label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153208&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153224&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153202&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196531&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196532&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,89,,,,,,,,,,,,Color,Jungle Camo,RADIOBUTTONS,TRUE,,,,,,
product_option,89,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,89,,,,,,,,,,,,Color,Midnight Camo,RADIOBUTTONS,TRUE,,,,,,
product_variation,89,20.58,,,,,,,,,BG175_55973_55972,Jungle Camo,,,,,,,,,One Size,
product_variation,89,20.58,,,,,,,,,BG175_55974_55972,Midnight Camo,,,,,,,,,,
product,90,17.14,Messenger Bag,600D polyester. Verstelbare schouderband. Organizer indeling aan de binnenkant. Sleutelring.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152776&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152776&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152798&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152789&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152782&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153078&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153053&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,90,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,90,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,90,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,
product_option,90,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,90,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_variation,90,17.14,,,,,,,,,BG21_8266_8261,Black,,,,,,,,,One Size,
product_variation,90,17.14,,,,,,,,,BG21_8267_8261,Classic Red,,,,,,,,,,
product_variation,90,17.14,,,,,,,,,BG21_8264_8261,French Navy,,,,,,,,,,
product_variation,90,17.14,,,,,,,,,BG21_8268_8261,Graphite Grey,,,,,,,,,,
product,91,75.78,Classic Wheelie Holdall,600D polyester. Afneembare en verstelbare schouderband. Trekstang. Duurzame geïntegreerde skate wielen. 2 riemen met gesp. Gewatteerd handvat. 1 zijvak met rits. Handvat aan de bovenkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152733&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,91,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,91,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,91,75.78,,,,,,,,,BG23_14078_14077,Black,,,,,,,,,One Size,
product,92,23.58,Portfolio Briefcase,600D polyester. Verstelbare en afneembare schouderband. Organizer indeling. Hoofdcompartiment met ritssluiting. Vak met rits op de flap. Achtervak met druknoop.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152739&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152739&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152796&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152778&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,92,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,92,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,92,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,92,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_variation,92,23.58,,,,,,,,,BG33_8295_8293,Black,,,,,,,,,One Size,
product_variation,92,23.58,,,,,,,,,BG33_8297_8293,French Navy,,,,,,,,,,
product_variation,92,23.58,,,,,,,,,BG33_8298_8293,Graphite Grey,,,,,,,,,,
product,93,6.56,Belt Bag,600D polyester. Verstelbare geweven riem met veilige clipsluiting. Achtervak met rits. Groot hoofdvak met rits.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152867&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152867&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152758&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152752&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152902&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,93,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,
product_option,93,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55976_55975,Black,,,,,,,,,One Size,
product_variation,93,6.56,,,,,,,,,BG42_55977_55975,Bright Royal,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55979_55975,Classic Red,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55980_55975,French Navy,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55981_55975,Fuchsia,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55982_55975,Graphite Grey,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55983_55975,Lime Green,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55984_55975,Orange,,,,,,,,,,
product_variation,93,6.56,,,,,,,,,BG42_55985_55975,White,,,,,,,,,,
product,94,2.96,Gymtas Budget,Polyester 210D - Waterdichte stof.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152308&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,94,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,Royal,RADIOBUTTONS,TRUE,,,,,,
product_option,94,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51492_51491,Black,,,,,,,,,One Size,
product_variation,94,2.96,,,,,,,,,BG5_51493_51491,Fuchsia,,,,,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51494_51491,Lime Green,,,,,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51495_51491,Navy,,,,,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51496_51491,Orange,,,,,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51497_51491,Red,,,,,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51498_51491,Royal,,,,,,,,,,
product_variation,94,2.96,,,,,,,,,BG5_51499_51491,White,,,,,,,,,,
