type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_option_Size
product_variation,204,22.68,,,,,,,,CGPW464_82522_82510,Red,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82522_82511,Red,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82522_82512,Red,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82522_82513,Red,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82523_82508,Royal Blue,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82523_82509,Royal Blue,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82523_82510,Royal Blue,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82523_82511,Royal Blue,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82523_82512,Royal Blue,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82523_82513,Royal Blue,,,,,,,
product_variation,204,29.48,,,,,,,,CGPW464X_82524_82514,Royal Blue,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82526_82508,Sport Grey,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82526_82509,Sport Grey,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82526_82510,Sport Grey,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82526_82511,Sport Grey,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82526_82512,Sport Grey,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82526_82513,Sport Grey,,,,,,,
product_variation,204,29.48,,,,,,,,CGPW464X_82525_82514,Sport Grey,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82527_82508,White,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82527_82509,White,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82527_82510,White,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82527_82511,White,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82527_82512,White,,,,,,,
product_variation,204,22.68,,,,,,,,CGPW464_82527_82513,White,,,,,,,
product_variation,204,29.48,,,,,,,,CGPW464X_82528_82514,White,,,,,,,
product,205,13.64,MY ECO POLO 65/35 Dames korte mouwen,"65% polyester / 35% katoen. Tijdloos, klassiek en modern model. Gemaakt van gerecycled polyester en Better Cotton katoen. Ademende en onderhoudsvriendelijke piquépolo die superzacht aanvoelt. Afneembaar etiket ‘B&C No Label’, voor een eenvoudige rebranding. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=401929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,205,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Dark Forest,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Lotus Blue,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Lotus Pink,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Pacific Grey,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Roasted Cofee,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,205,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,205,13.64,,,,,,,,CGPW465_82536_82529,Black,,,,,,,XS
product_variation,205,13.64,,,,,,,,CGPW465_82536_82530,Black,,,,,,,S
product_variation,205,13.64,,,,,,,,CGPW465_82536_82531,Black,,,,,,,M
product_variation,205,13.64,,,,,,,,CGPW465_82536_82532,Black,,,,,,,L
product_variation,205,13.64,,,,,,,,CGPW465_82536_82533,Black,,,,,,,XL
product_variation,205,13.64,,,,,,,,CGPW465_82536_82534,Black,,,,,,,XXL
product_variation,205,17.74,,,,,,,,CGPW465X_82537_82535,Black,,,,,,,3XL
product_variation,205,13.64,,,,,,,,CGPW465_82539_82529,Dark Forest,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82539_82530,Dark Forest,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82539_82531,Dark Forest,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82539_82532,Dark Forest,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82539_82533,Dark Forest,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82539_82534,Dark Forest,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82540_82529,Dark Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82540_82530,Dark Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82540_82531,Dark Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82540_82532,Dark Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82540_82533,Dark Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82540_82534,Dark Grey,,,,,,,
product_variation,205,17.74,,,,,,,,CGPW465X_82541_82535,Dark Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82543_82529,Lotus Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82543_82530,Lotus Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82543_82531,Lotus Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82543_82532,Lotus Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82543_82533,Lotus Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82543_82534,Lotus Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82544_82529,Lotus Pink,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82544_82530,Lotus Pink,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82544_82531,Lotus Pink,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82544_82532,Lotus Pink,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82544_82533,Lotus Pink,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82544_82534,Lotus Pink,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82547_82529,Navy,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82547_82530,Navy,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82547_82531,Navy,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82547_82532,Navy,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82547_82533,Navy,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82547_82534,Navy,,,,,,,
product_variation,205,17.74,,,,,,,,CGPW465X_82546_82535,Navy,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82548_82529,Pacific Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82548_82530,Pacific Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82548_82531,Pacific Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82548_82532,Pacific Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82548_82533,Pacific Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82548_82534,Pacific Grey,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82551_82529,Red,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82551_82530,Red,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82551_82531,Red,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82551_82532,Red,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82551_82533,Red,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82551_82534,Red,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82552_82529,Roasted Cofee,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82552_82530,Roasted Cofee,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82552_82531,Roasted Cofee,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82552_82532,Roasted Cofee,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82552_82533,Roasted Cofee,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82552_82534,Roasted Cofee,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82555_82529,Royal Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82555_82530,Royal Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82555_82531,Royal Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82555_82532,Royal Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82555_82533,Royal Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82555_82534,Royal Blue,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82556_82529,White,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82556_82530,White,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82556_82531,White,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82556_82532,White,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82556_82533,White,,,,,,,
product_variation,205,13.64,,,,,,,,CGPW465_82556_82534,White,,,,,,,
product_variation,205,17.74,,,,,,,,CGPW465X_82557_82535,White,,,,,,,
product,206,22.86,Safran Pure Lsl / Women,"100% voorgekrompen ringgesponnen gekamd katoen. Piqué. Nektape. Kraag in 1x1 rib. Knooplijst met 4 toon op toon knopen. Vrouwelijke snit. Zijsplitjes. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",,B&C,Kleding,Polo,,,,,,,,,,
product_option,206,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,206,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21361_21360,Black,,,,,,,XS
product_variation,206,22.86,,,,,,,,CGPW456C_21361_21355,Black,,,,,,,S
product_variation,206,22.86,,,,,,,,CGPW456C_21361_21356,Black,,,,,,,M
product_variation,206,22.86,,,,,,,,CGPW456C_21361_21357,Black,,,,,,,L
product_variation,206,22.86,,,,,,,,CGPW456C_21361_21358,Black,,,,,,,XL
product_variation,206,22.86,,,,,,,,CGPW456C_21361_21359,Black,,,,,,,XXL
product_variation,206,22.86,,,,,,,,CGPW456C_30909_21360,Brown,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_30909_21355,Brown,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_30909_21356,Brown,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_30909_21357,Brown,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_30909_21358,Brown,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_30909_21359,Brown,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21362_21360,Navy,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21362_21355,Navy,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21362_21356,Navy,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21362_21357,Navy,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21362_21358,Navy,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21362_21359,Navy,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21363_21360,Red,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21363_21355,Red,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21363_21356,Red,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21363_21357,Red,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21363_21358,Red,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_21363_21359,Red,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_24880_21360,Royal Blue,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_24880_21355,Royal Blue,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_24880_21356,Royal Blue,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_24880_21357,Royal Blue,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_24880_21358,Royal Blue,,,,,,,
product_variation,206,22.86,,,,,,,,CGPW456C_24880_21359,Royal Blue,,,,,,,
product_variation,206,20.58,,,,,,,,CGPW456_21354_21351,White,,,,,,,
product_variation,206,20.58,,,,,,,,CGPW456_21354_21338,White,,,,,,,
product_variation,206,20.58,,,,,,,,CGPW456_21354_21339,White,,,,,,,
product_variation,206,20.58,,,,,,,,CGPW456_21354_21340,White,,,,,,,
product_variation,206,20.58,,,,,,,,CGPW456_21354_21341,White,,,,,,,
product_variation,206,20.58,,,,,,,,CGPW456_21354_21342,White,,,,,,,
product,207,16.46,Safran Timeless / Women,"100% voorgekrompen ringgesponnen gekamd katoen (Heather Grey: 90% katoen / 10% viscose). Kraag en mouwuiteinden in 1x1 rib. Stijlvolle lange knooplijst met 3 knopen. Nektape. Zijnaden. Medium fit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",,B&C,Kleding,Polo,,,,,,,,,,
product_option,207,,,,,,,,,,,Color,Atoll,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Pacific Grey,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Pistachio,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Pumpkin Orange,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Real Green,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,
product_option,207,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50210_50214,Atoll,,,,,,,XS
product_variation,207,16.46,,,,,,,,CGPW457C_50210_50209,Atoll,,,,,,,S
product_variation,207,16.46,,,,,,,,CGPW457C_50210_50211,Atoll,,,,,,,M
product_variation,207,16.46,,,,,,,,CGPW457C_50210_50212,Atoll,,,,,,,L
product_variation,207,16.46,,,,,,,,CGPW457C_50210_50213,Atoll,,,,,,,XL
product_variation,207,16.46,,,,,,,,CGPW457C_50215_50214,Black,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50215_50209,Black,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50215_50211,Black,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50215_50212,Black,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50215_50213,Black,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50215_50216,Black,,,,,,,XXL
product_variation,207,16.46,,,,,,,,CGPW457C_56276_50214,Bottle Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_56276_50209,Bottle Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_56276_50211,Bottle Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_56276_50212,Bottle Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_56276_50213,Bottle Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_56276_50216,Bottle Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50217_50214,Brown,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50217_50209,Brown,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50217_50211,Brown,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50217_50212,Brown,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50217_50213,Brown,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50218_50214,Burgundy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50218_50209,Burgundy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50218_50211,Burgundy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50218_50212,Burgundy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50218_50213,Burgundy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50219_50214,Dark Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50219_50209,Dark Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50219_50211,Dark Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50219_50212,Dark Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50219_50213,Dark Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50220_50214,Fuchsia,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50220_50209,Fuchsia,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50220_50211,Fuchsia,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50220_50212,Fuchsia,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50220_50213,Fuchsia,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50221_50214,Gold,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50221_50209,Gold,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50221_50211,Gold,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50221_50212,Gold,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50221_50213,Gold,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50222_50214,Heather Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50222_50209,Heather Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50222_50211,Heather Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50222_50212,Heather Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50222_50213,Heather Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50222_50216,Heather Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50223_50214,Kelly Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50223_50209,Kelly Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50223_50211,Kelly Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50223_50212,Kelly Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50223_50213,Kelly Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50224_50214,Navy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50224_50209,Navy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50224_50211,Navy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50224_50212,Navy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50224_50213,Navy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50224_50216,Navy,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50225_50214,Pacific Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50225_50209,Pacific Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50225_50211,Pacific Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50225_50212,Pacific Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50225_50213,Pacific Grey,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50226_50214,Pistachio,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50226_50209,Pistachio,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50226_50211,Pistachio,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50226_50212,Pistachio,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50226_50213,Pistachio,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50227_50214,Pumpkin Orange,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50227_50209,Pumpkin Orange,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50227_50211,Pumpkin Orange,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50227_50212,Pumpkin Orange,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50227_50213,Pumpkin Orange,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50228_50214,Purple,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50228_50209,Purple,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50228_50211,Purple,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50228_50212,Purple,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50228_50213,Purple,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50229_50214,Real Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50229_50209,Real Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50229_50211,Real Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50229_50212,Real Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50229_50213,Real Green,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50230_50214,Red,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50230_50209,Red,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50230_50211,Red,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50230_50212,Red,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50230_50213,Red,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50230_50216,Red,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50231_50214,Royal Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50231_50209,Royal Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50231_50211,Royal Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50231_50212,Royal Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50231_50213,Royal Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50231_50216,Royal Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50232_50214,Sky Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50232_50209,Sky Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50232_50211,Sky Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50232_50212,Sky Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50232_50213,Sky Blue,,,,,,,
product_variation,207,16.46,,,,,,,,CGPW457C_50232_50216,Sky Blue,,,,,,,
product_variation,207,14.32,,,,,,,,CGPW457_50203_50208,White,,,,,,,
product_variation,207,14.32,,,,,,,,CGPW457_50203_50202,White,,,,,,,
product_variation,207,14.32,,,,,,,,CGPW457_50203_50204,White,,,,,,,
product_variation,207,14.32,,,,,,,,CGPW457_50203_50205,White,,,,,,,
product_variation,207,14.32,,,,,,,,CGPW457_50203_50206,White,,,,,,,
product_variation,207,14.32,,,,,,,,CGPW457_50203_50207,White,,,,,,,
product,208,25.34,Heavymill / Women,"100% voorgekrompen ringgesponnen gekamd katoen. Piqué. Knooplijst met 2 toon op toon knopen. Kraag en mouwuiteinden in 1 x1 rib. Pofmouwtjes. Zijsplitten. Zijnaden. Vrouwelijke snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",,B&C,Kleding,Polo,,,,,,,,,,
product_option,208,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,208,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
