type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_option,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey Heather / Black,RADIOBUTTONS,TRUE,
product_variation,1704,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016_75596_75586,Black / Dark Grey Heather,,,,,XS
product_variation,1704,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016_75596_75589,Black / Dark Grey Heather,,,,,S
product_variation,1704,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016_75596_75590,Black / Dark Grey Heather,,,,,M
product_variation,1704,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016_75596_75593,Black / Dark Grey Heather,,,,,L
product_variation,1704,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016_75596_75594,Black / Dark Grey Heather,,,,,XL
product_variation,1704,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016A_75597_75587,Dark Grey Heather / Black,,,,,
product_variation,1704,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016A_75597_75588,Dark Grey Heather / Black,,,,,
product_variation,1704,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016A_75597_75591,Dark Grey Heather / Black,,,,,
product_variation,1704,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016A_75597_75592,Dark Grey Heather / Black,,,,,
product_variation,1704,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1016A_75597_75595,Dark Grey Heather / Black,,,,,
product,1705,27.1,Tweekleurige herenshort,"92% polyester / 8% elasthan. Hele comfortabele stof. 2 zakken aan de voorkant. 2 contrasterende, opgezette meshstroken aan de zijkanten. Tweedelige elastische tailleband met platte aanrijgkoordjes, afgewerkt met een plastic uiteinde. Dubbel stiksel aan de onderkant. Tear-away merklabel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=249405&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249405&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249406&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249404&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249412&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249407&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249386&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246303&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246375&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249387&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249402&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249403&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249408&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Marl Dark Grey / Black,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Fine Grey,RADIOBUTTONS,TRUE,
product_option,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Sporty Navy,RADIOBUTTONS,TRUE,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75638_75632,Black,,,,,S
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75638_75633,Black,,,,,M
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75638_75634,Black,,,,,L
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75638_75635,Black,,,,,XL
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75638_75636,Black,,,,,XXL
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75638_75637,Black,,,,,3XL
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75639_75632,Marl Dark Grey / Black,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75639_75633,Marl Dark Grey / Black,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75639_75634,Marl Dark Grey / Black,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75639_75635,Marl Dark Grey / Black,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75639_75636,Marl Dark Grey / Black,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75639_75637,Marl Dark Grey / Black,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75640_75632,White / Fine Grey,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75640_75633,White / Fine Grey,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75640_75634,White / Fine Grey,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75640_75635,White / Fine Grey,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75640_75636,White / Fine Grey,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75640_75637,White / Fine Grey,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75641_75632,White / Sporty Navy,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75641_75633,White / Sporty Navy,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75641_75634,White / Sporty Navy,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75641_75635,White / Sporty Navy,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75641_75636,White / Sporty Navy,,,,,
product_variation,1705,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1030_75641_75637,White / Sporty Navy,,,,,
product,1706,28.7,Rok met ingewerkte short,"92% polyester / 8% elasthan. Voering short: 90% polyester / 10% elasthan. Ondersteunende tailleband met elastiek over de hele lengte, voor optimaal comfort. Wikkelmodel. Ondershort in een contrasterende kleur (zelfde als tailleband). Ruimteplooi onderaan op de achterkant van het kledingstuk. Tear-away merklabel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=249395&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Rok,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249395&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249398&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249385&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249396&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249383&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249386&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249389&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249384&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249394&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249393&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249387&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246375&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Marl Dark Grey,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral / Black,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,
product_option,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Sporty Navy,RADIOBUTTONS,TRUE,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75647_75642,Black / Marl Dark Grey,,,,,XS
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75647_75643,Black / Marl Dark Grey,,,,,S
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75647_75644,Black / Marl Dark Grey,,,,,M
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75647_75645,Black / Marl Dark Grey,,,,,L
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75647_75646,Black / Marl Dark Grey,,,,,XL
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75648_75642,Coral / Black,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75648_75643,Coral / Black,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75648_75644,Coral / Black,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75648_75645,Coral / Black,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75648_75646,Coral / Black,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75649_75642,Sporty Navy / White,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75649_75643,Sporty Navy / White,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75649_75644,Sporty Navy / White,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75649_75645,Sporty Navy / White,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75649_75646,Sporty Navy / White,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75650_75642,White / Sporty Navy,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75650_75643,White / Sporty Navy,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75650_75644,White / Sporty Navy,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75650_75645,White / Sporty Navy,,,,,
product_variation,1706,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1031_75650_75646,White / Sporty Navy,,,,,
product,1707,3.24,Flag,Vlag van nylon geschikt als hoekvlag.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=348960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=348960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,
product_option,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,
product_option,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,
product_variation,1707,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA087_39143_39142,Red,,,,,One Size
product_variation,1707,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA087_39144_39142,Yellow,,,,,
product,1708,12.4,Doos met 16 kegelvormige studs van aluminium,Doos met kegelvormige studs van aluminium om rugby op gras te spelen. Verpakt in een blister.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Noppen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=69337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,
product_option,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,16x21mm,RADIOBUTTONS,TRUE,
product_variation,1708,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA091_55847_57812,Silver,,,,,16x21mm
product,1709,51.04,Lichte herenbroek,95% polyester / 5% elasthan met waterafstotende en anti-statische behandeling. Heel comfortabele broek dankzij de stof die in twee richtingen rekt. Sluit met een contrasterende ritsgulp met 1 haakknoop. 2 contrasterende ritszakken aan de voorkant en 1 contrasterende omzoomde achterzak met rits. Tailleband met lussen die opzij elastisch is. Knie-inzetstukken van 100% jacquardpolyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378271&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378271&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378269&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378273&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378300&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378268&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378266&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378296&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378267&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378265&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378272&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378270&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378299&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_variation,1709,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1002_55448_55442,Black,,,,,S
product_variation,1709,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1002_55448_55443,Black,,,,,M
product_variation,1709,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1002_55448_55444,Black,,,,,L
product_variation,1709,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1002_55448_55445,Black,,,,,XL
product_variation,1709,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1002_55448_55446,Black,,,,,XXL
product_variation,1709,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1002_55448_55447,Black,,,,,3XL
product,1710,51.04,Lichte damesbroek,95% polyester / 5% elasthan met waterafstotende en anti-statische behandeling. Heel comfortabele broek dankzij de stof die in twee richtingen rekt. Sluit met een contrasterende ritsgulp met 1 haakknoop. 2 contrasterende ritszakken aan de voorkant en 1 contrasterende omzoomde achterzak met rits. Tailleband met lussen die opzij elastisch is. Knie-inzetstukken van 100% jacquardpolyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378252&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378259&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378251&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378250&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378248&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_variation,1710,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1003_55455_55449,Black,,,,,S
product_variation,1710,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1003_55455_55450,Black,,,,,M
product_variation,1710,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1003_55455_55451,Black,,,,,L
product_variation,1710,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1003_55455_55452,Black,,,,,XL
product_variation,1710,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1003_55455_55453,Black,,,,,XXL
product_variation,1710,51.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1003_55455_55454,Black,,,,,3XL
