type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_variation_option_Size
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35690,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35693,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35694,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35685,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35687,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35688,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76738_35689,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35692,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35691,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35690,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35693,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35694,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35685,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35687,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35688,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76740_35689,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35692,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35691,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35690,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35693,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35694,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35685,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35687,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35688,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76739_35689,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35692,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35691,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35690,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35693,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35694,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35685,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35687,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35688,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_35695_35689,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35692,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35691,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35690,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35693,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35694,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35685,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35687,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35688,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533C_76741_35689,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35682,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35681,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35680,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35683,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35684,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35675,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35677,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35678,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,654,29.36,,,,,,,,,,,,,,,,,,,K533_35676_35679,White,,,,,,,,,,,,,,,,,,,,,,,
product,655,29.36,Dames Oxford blouse lange mouwen,"70% oxford katoen / 30% polyester. Gemakkelijk in onderhoud ( Easy Care). Kraag zonder knopen. Toon op toon knopen. 2 knoopjes aan de kraag. Plooitjes op de rug en borst voor een comfortabele pasvorm. Verstelbare mouwen. 2 extra knopen. Afgerond boord aan de onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=455198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455199&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455200&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455196&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455197&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455195&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455194&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455193&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Cobalt Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Shadow Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Zinc,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,655,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35712,Black,,,,,,,,,,,,,,,,,,,,,,,XS
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35710,Black,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35709,Black,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35708,Black,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35711,Black,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35713,Black,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35705,Black,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76742_35707,Black,,,,,,,,,,,,,,,,,,,,,,,4XL
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35712,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35710,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35709,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35708,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35711,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35713,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35705,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35706_35707,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35712,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35710,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35709,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35708,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35711,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35713,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35705,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76743_35707,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35712,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35710,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35709,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35708,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35711,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35713,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35705,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76745_35707,Oxford Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35712,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35710,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35709,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35708,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35711,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35713,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35705,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76744_35707,Oxford Shadow Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35712,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35710,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35709,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35708,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35711,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35713,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35705,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_35714_35707,Oxford Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35712,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35710,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35709,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35708,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35711,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35713,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35705,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534C_76746_35707,Oxford Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35703,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35701,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35700,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35699,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35702,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35704,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35696,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,655,29.36,,,,,,,,,,,,,,,,,,,K534_35697_35698,White,,,,,,,,,,,,,,,,,,,,,,,
product,656,24.5,Heren Oxford overhemd korte mouwen,"70% oxford katoen / 30% polyester. Gemakkelijk in onderhoud (Easy Care). Button down. Toon op toon knopen. Borstzakje. Dubbel inzetstuk op de rug en 2 plooitjes. Mouwuiteinden omgezoomd. 2 extra knopen. Afgerond boord aan de onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=455192&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455192&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455191&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455190&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455187&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455186&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455185&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Size,6XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Cobalt Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Shadow Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Zinc,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,656,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35732,Black,,,,,,,,,,,,,,,,,,,,,,,S
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35731,Black,,,,,,,,,,,,,,,,,,,,,,,M
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35730,Black,,,,,,,,,,,,,,,,,,,,,,,L
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35733,Black,,,,,,,,,,,,,,,,,,,,,,,XL
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35734,Black,,,,,,,,,,,,,,,,,,,,,,,XXL
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35725,Black,,,,,,,,,,,,,,,,,,,,,,,3XL
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35727,Black,,,,,,,,,,,,,,,,,,,,,,,4XL
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35728,Black,,,,,,,,,,,,,,,,,,,,,,,5XL
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76747_35729,Black,,,,,,,,,,,,,,,,,,,,,,,6XL
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35732,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35731,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35730,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35733,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35734,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35725,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35727,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35728,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_35726_35729,Oxford Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,656,24.5,,,,,,,,,,,,,,,,,,,K535C_76748_35732,Oxford Cobalt Blue,,,,,,,,,,,,,,,,,,,,,,,
