type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product_variation,340,14.96,,,,,,,,,,FL6277_65121_85249,SILVER,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65122_65096,SPRUCE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65122_65097,SPRUCE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65122_85249,SPRUCE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65123_65096,STATE BLUE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65123_65097,STATE BLUE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65123_85249,STATE BLUE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65124_65096,STONE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65124_65097,STONE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65124_85249,STONE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65125_65096,WHITE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65125_65097,WHITE,,,,,,,,,,,,,,,
product_variation,340,14.96,,,,,,,,,,FL6277_65125_85249,WHITE,,,,,,,,,,,,,,,
product,341,14.96,Pet Classic Snapback,80% acryl / 20% wol.  Ideale basic. De typische snapback-vorm met een versterkt voorste deel en een bijpassende snapback-sluiting zit perfect en past bij al uw favoriete outfits.  De groene onderklep (behalve Black/Black) en een wolmix maken ze extra authentiek.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391063&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391063&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,BLACK / BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,BROWN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,DARK NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,HEATHER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,MAROON,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,NATURAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,PURPLE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,ROYAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,341,,,,,,,,,,,,,Color,TAN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65465_65464,BLACK,,,,,One Size,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65466_65464,BLACK / BLACK,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65467_65464,BROWN,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65468_65464,DARK GREY,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65469_65464,DARK NAVY,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65470_65464,HEATHER,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65471_65464,MAROON,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65472_65464,NATURAL,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65473_65464,NAVY,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65474_65464,PURPLE,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65475_65464,RED,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65476_65464,ROYAL,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65477_65464,SILVER,,,,,,,,,,,,,,,
product_variation,341,14.96,,,,,,,,,,FL6089M_65478_65464,TAN,,,,,,,,,,,,,,,
product,342,10.36,Pet Classic Trucker,"60% katoen / 40% polyester (mesh: 100% polyester). Urban stijl. Volledig effen, met een versterkt voorste deel en een achterste deel van mesh.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,342,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,342,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,342,,,,,,,,,,,,,Color,CHARCOAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,342,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,342,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,342,10.36,,,,,,,,,,FL6006_65447_65446,BLACK,,,,,One Size,,,,,,,,,,
product_variation,342,10.36,,,,,,,,,,FL6006_65448_65446,CHARCOAL,,,,,,,,,,,,,,,
product_variation,342,10.36,,,,,,,,,,FL6006_65449_65446,NAVY,,,,,,,,,,,,,,,
product_variation,342,10.36,,,,,,,,,,FL6006_65450_65446,WHITE,,,,,,,,,,,,,,,
product,343,14.96,Pet Classic 5 Panel Snapback,"100% katoen. Klassiek design, robuste twill, groene onderklep (behalve Black/Black) en bijpassende snapback-sluiting. Casual en authentiek. De vorm met 5 panelen en een doorlopend voorste deel leent zich perfect voor druk- en borduurwerk.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391059&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391059&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391060&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391061&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391062&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,343,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,343,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,343,,,,,,,,,,,,,Color,BLACK / BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,343,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,343,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,343,,,,,,,,,,,,,Color,ROYAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,343,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,343,14.96,,,,,,,,,,FL6007_65458_65457,BLACK,,,,,One Size,,,,,,,,,,
product_variation,343,14.96,,,,,,,,,,FL6007_65459_65457,BLACK / BLACK,,,,,,,,,,,,,,,
product_variation,343,14.96,,,,,,,,,,FL6007_65460_65457,NAVY,,,,,,,,,,,,,,,
product_variation,343,14.96,,,,,,,,,,FL6007_65461_65457,RED,,,,,,,,,,,,,,,
product_variation,343,14.96,,,,,,,,,,FL6007_65462_65457,ROYAL,,,,,,,,,,,,,,,
product_variation,343,14.96,,,,,,,,,,FL6007_65463_65457,WHITE,,,,,,,,,,,,,,,
product,344,10.36,Pet Classic Trucker,"60% katoen, 40% polyester (mesh van 100% polyester). Authentiek truckerdesign met een doorlopend voorste deel in het wit, een achterste deel van mesh en een contrasterende zonneklep.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391056&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391056&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391057&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391058&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,BLACK / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,Brown / White / Brown,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,C Blue / White / C Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,KELLY / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,NAVY / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,RED / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,344,,,,,,,,,,,,,Color,ROYAL / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_65452_65451,BLACK / WHITE,,,,,One Size,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_82578_65451,Brown / White / Brown,,,,,,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_82579_65451,C Blue / White / C Blue,,,,,,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_65453_65451,KELLY / WHITE,,,,,,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_65454_65451,NAVY / WHITE,,,,,,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_65455_65451,RED / WHITE,,,,,,,,,,,,,,,
product_variation,344,10.36,,,,,,,,,,FL6006W_65456_65451,ROYAL / WHITE,,,,,,,,,,,,,,,
product,345,14.96,Pet Flexfit Mesh Trucker,"60% katoen, 40% polyester (mesh: 95% polyester, 5% elasthan). Tussen Flexfit en Trucker: de Flexfit Mesh Trucker heeft een klassiek voorste deel, een gebogen zonneklep en een bijpassend achterste deel in truckermesh. Dankzij de gepatenteerde Flexfit-technologie past de pet perfect. De mesh en de ingebouwde verluchtingsgaatjes maken ze aangenaam om te dragen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391071&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,BUCK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,ROYAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,345,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65492_65490,BLACK,,,,,S/M,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65492_65491,BLACK,,,,,L/XL,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65493_65490,BUCK,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65493_65491,BUCK,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65494_65490,DARK GREY,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65494_65491,DARK GREY,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65496_65490,NAVY,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65496_65491,NAVY,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65497_65490,RED,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65497_65491,RED,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65498_65490,ROYAL,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65498_65491,ROYAL,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65499_65490,SILVER,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65499_65491,SILVER,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65500_65490,WHITE,,,,,,,,,,,,,,,
product_variation,345,14.96,,,,,,,,,,FL6511_65500_65491,WHITE,,,,,,,,,,,,,,,
product,346,20.48,Pet Premium 210 Fitted,83% acryl /15% wol / 2% elasthan. Een combinatie van de authentieke Pro Baseball-vorm en de gepatenteerde Flexfit-technologie. De stof in een wolmix en de bijpassende onderklep werken het geheel elegant af.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391065&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Color,DARK NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Color,HEATHER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Color,ROYAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,346,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65128_65126,BLACK,,,,,S/M,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65128_65127,BLACK,,,,,L/XL,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65129_65126,DARK GREY,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65129_65127,DARK GREY,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65130_65126,DARK NAVY,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65130_65127,DARK NAVY,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65131_65126,HEATHER,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65131_65127,HEATHER,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65132_65126,ROYAL,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65132_65127,ROYAL,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65133_65126,WHITE,,,,,,,,,,,,,,,
product_variation,346,20.48,,,,,,,,,,FL6210_65133_65127,WHITE,,,,,,,,,,,,,,,
product,347,25.08,Pet Flexfit Delta,"92% polyester / 8% elasthan. Lichte en comfortabele pet. De panelen zonder naden of borduurwerk zijn aan elkaar bevestigd met een nieuw, multifunctioneel lint van drie lagen. Een gepatenteerde technologie voorkomt de vorming van zweetplekken. Badstof aan de binnenzijde neemt het zweet op en verbetert het comfort, terwijl de kleine zonneklep het gezichtsveld verruimt.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387968&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387968&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,MAROON,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,OLIVE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,ROYAL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,SPRUCE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,347,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65442_65439,DARK GREY,,,,,S/M,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65442_65440,DARK GREY,,,,,L/XL,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82558_65439,MAROON,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82558_65440,MAROON,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65443_65439,NAVY,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65443_65440,NAVY,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82559_65439,OLIVE,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82559_65440,OLIVE,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82560_65439,RED,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82560_65440,RED,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_77998_65439,ROYAL,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_77998_65440,ROYAL,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65444_65439,SILVER,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65444_65440,SILVER,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82561_65439,SPRUCE,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_82561_65440,SPRUCE,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65445_65439,WHITE,,,,,,,,,,,,,,,
product_variation,347,25.08,,,,,,,,,,FL180_65445_65440,WHITE,,,,,,,,,,,,,,,
product,348,17.26,Pet Flexfit Flat Visor,"63% polyester, 34% katoen, 3% elasthan. Met haar klassieke vorm en gepatenteerde Flexfit-technologie is de Flexfit Flat Visor een echte basic. Met zijn zonneklep onderscheidt dit accessoire zich duidelijk van de klassieke Flexfit-petten.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387976&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387976&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391069&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Color,HEATHER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Color,MAROON,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,348,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65481_65479,BLACK,,,,,S/M,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65481_65480,BLACK,,,,,L/XL,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65482_65479,DARK GREY,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65482_65480,DARK GREY,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65483_65479,HEATHER,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65483_65480,HEATHER,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65484_65479,MAROON,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65484_65480,MAROON,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65485_65479,NAVY,,,,,,,,,,,,,,,
product_variation,348,17.26,,,,,,,,,,FL6277FV_65485_65480,NAVY,,,,,,,,,,,,,,,
product,349,10.36,Pet Retro Trucker Colored Front,"60% katoen, 40% polyester (mesh: 100% polyester). Platte vorm, voorste deel met een versterkt canvas, middennaad en snapback-stijl.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391072&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391072&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391073&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,BLACK / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,DARK GREY / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,KHAKI / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,MAROON / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,NAVY / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,RED / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,349,,,,,,,,,,,,,Color,SILVER / WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65502_65501,BLACK / WHITE,,,,,One Size,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65503_65501,DARK GREY / WHITE,,,,,,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65504_65501,KHAKI / WHITE,,,,,,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65505_65501,MAROON / WHITE,,,,,,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65506_65501,NAVY / WHITE,,,,,,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65507_65501,RED / WHITE,,,,,,,,,,,,,,,
product_variation,349,10.36,,,,,,,,,,FL6606CF_65508_65501,SILVER / WHITE,,,,,,,,,,,,,,,
