type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9
product_variation,2088,17.02,,,,,,,,,,PR785_26129_26123,Red,,,,,,,,,,,
product_variation,2088,17.02,,,,,,,,,,PR785_26128_26123,Silver,,,,,,,,,,,
product,2089,20.86,Slim knitted tie,100% polyester.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70645&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70645&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2089,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2089,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2089,,,,,,,,,,,,,Color,Mid Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,2089,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2089,,,,,,,,,,,,,Color,Steel,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2089,20.86,,,,,,,,,,PR789_52433_52432,Black,,,,,,,,One Size,,,
product_variation,2089,20.86,,,,,,,,,,PR789_52434_52432,Mid Blue,,,,,,,,,,,
product_variation,2089,20.86,,,,,,,,,,PR789_52435_52432,Navy,,,,,,,,,,,
product_variation,2089,20.86,,,,,,,,,,PR789_52438_52432,Steel,,,,,,,,,,,
product,2090,16.92,Slim Tie,100% polyester. Satijn geweven.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70655&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kledingaccessoires,Stropdas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70655&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2090,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2090,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2090,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2090,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,2090,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,2090,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2090,16.92,,,,,,,,,,PR793_21467_21466,Black,,,,,,,,One Size,,,
product_variation,2090,16.92,,,,,,,,,,PR793_21469_21466,Navy,,,,,,,,,,,
product_variation,2090,16.92,,,,,,,,,,PR793_21470_21466,Red,,,,,,,,,,,
product_variation,2090,16.92,,,,,,,,,,PR793_21468_21466,Silver,,,,,,,,,,,
product_variation,2090,16.92,,,,,,,,,,PR793_21471_21466,White,,,,,,,,,,,
product,2091,15.98,Suit Cover,210D polyester. Hangende lus voor het opvouwen. Identificatievenster. Ritssluiting over de volledige lengte.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Quadra,Tassen,Hoes,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70662&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70663&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70661&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70664&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70665&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2091,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2091,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2091,15.98,,,,,,,,,,QD31_57936_57935,Black,,,,,,,,One Size,,,
product,2092,34.38,Vintage canvas schoudertas,Gewassen Canvas. Hoofdvak met rits. Dubbele zakken op de achterzijde. Meerdere vakken met rits. Verstevigde bodem. Rip-Strip™ klittenbandsluiting. Verstelbare schouderband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70683&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Quadra,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70683&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70698&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70685&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70699&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70684&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70689&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70692&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70695&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247644&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,2092,,,,,,,,,,,,,Color,Sahara,RADIOBUTTONS,TRUE,,,,,,,
product_option,2092,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2092,,,,,,,,,,,,,Color,Vintage Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2092,,,,,,,,,,,,,Color,Vintage Military Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,2092,,,,,,,,,,,,,Color,Vintage Oxford Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2092,34.38,,,,,,,,,,QD610_18692_18691,Sahara,,,,,,,,One Size,,,
product_variation,2092,34.38,,,,,,,,,,QD610_52439_18691,Vintage Black,,,,,,,,,,,
product_variation,2092,34.38,,,,,,,,,,QD610_57942_18691,Vintage Military Green,,,,,,,,,,,
product_variation,2092,34.38,,,,,,,,,,QD610_57943_18691,Vintage Oxford Navy,,,,,,,,,,,
product,2093,30.94,Vintage Canvas Messenger,Gewassen canvas. Verstelbare schouderband. Antieke koperen details. Achtervak met ritssluiting. Binnenzak met rits.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70702&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Quadra,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70702&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70701&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70703&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247645&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2093,,,,,,,,,,,,,Color,Sahara,RADIOBUTTONS,TRUE,,,,,,,
product_option,2093,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2093,30.94,,,,,,,,,,QD611_14099_14098,Sahara,,,,,,,,One Size,,,
product,2094,41.28,Vintage canvas rugzak,"Gewassen Canvas, Staalgrijs beslag, Voorvak met ritssluiting, Binnenvak met ritssluiting, Vakken op de zijkant, Verstevigde bodem, Trekkoordsluiting, Gevoerde en verstelbare schouderbanden, Handgreep",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70709&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Quadra,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70709&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70706&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70707&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70711&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70704&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70705&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2094,,,,,,,,,,,,,Color,Sahara,RADIOBUTTONS,TRUE,,,,,,,
product_option,2094,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2094,,,,,,,,,,,,,Color,Vintage Light Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2094,,,,,,,,,,,,,Color,Vintage Military Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,2094,,,,,,,,,,,,,Color,Vintage Oxford Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2094,41.28,,,,,,,,,,QD612_14113_14112,Sahara,,,,,,,,One Size,,,
product_variation,2094,41.28,,,,,,,,,,QD612_52441_14112,Vintage Light Grey,,,,,,,,,,,
product_variation,2094,41.28,,,,,,,,,,QD612_57944_14112,Vintage Military Green,,,,,,,,,,,
product_variation,2094,41.28,,,,,,,,,,QD612_52442_14112,Vintage Oxford Navy,,,,,,,,,,,
product,2095,42.44,Vintage canvas weekendtas,"Gewassen Canvas, Binnenvak voor kostbare spullen, Voorvak met ritssluiting, Verstevigde bodem, Afneembaar en verstelbare schouderband met schouderstuk, Verstevigd handvat",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Quadra,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,2095,,,,,,,,,,,,,Color,Sahara,RADIOBUTTONS,TRUE,,,,,,,
product_option,2095,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2095,,,,,,,,,,,,,Color,Vintage Brown,RADIOBUTTONS,TRUE,,,,,,,
product_option,2095,,,,,,,,,,,,,Color,Vintage Light Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,2095,,,,,,,,,,,,,Color,Vintage Military Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,2095,,,,,,,,,,,,,Color,Vintage Oxford Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2095,42.44,,,,,,,,,,QD613_14135_14134,Sahara,,,,,,,,One Size,,,
product_variation,2095,42.44,,,,,,,,,,QD613_52443_14134,Vintage Brown,,,,,,,,,,,
product_variation,2095,42.44,,,,,,,,,,QD613_52444_14134,Vintage Light Grey,,,,,,,,,,,
product_variation,2095,42.44,,,,,,,,,,QD613_57945_14134,Vintage Military Green,,,,,,,,,,,
product_variation,2095,42.44,,,,,,,,,,QD613_52445_14134,Vintage Oxford Navy,,,,,,,,,,,
product,2096,43.58,Vintage rucksack,100% katoen canvas. Uitneembaar etiket voor gemakkelijke rebranding. Authentieke PU en metalen accenten. Geschikt voor laptop tot 14 (35 cm). Gepolsterd laptopcompartiment. Trekkoordsluiting van stevig touw. Gepolsterde verstelbare schouderriemen. Gepolsterd achterpaneel. Gepolsterde bodem. Handgreep. Tearaway-label om merkverandering te vergemakkelijken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Quadra,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70730&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70729&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=247649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,2096,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2096,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2096,,,,,,,,,,,,,Color,Caramel,RADIOBUTTONS,TRUE,,,,,,,
product_option,2096,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2096,43.58,,,,,,,,,,QD615_52447_52446,Black,,,,,,,,One Size,,,
product_variation,2096,43.58,,,,,,,,,,QD615_52448_52446,Caramel,,,,,,,,,,,
product_variation,2096,43.58,,,,,,,,,,QD615_52449_52446,French Navy,,,,,,,,,,,
product,2097,31.3,Koksjasje met lange mouwen Coolchecker®,"65% polyester / 35% twillkatoen. Middenpaneel op de achterkant, gemaakt van Coolchecker®-stof die vocht en zweet afvoert. Sluit op de voorkant met tien stoffen knopen. Maokraag met rits in de nek. Dubbele pennenzak op de linkermouw. Thuis wassen op 60 °C.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=268337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268339&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268382&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2097,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2097,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65813_65807,Black,,,,,,,,XS,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65813_65808,Black,,,,,,,,S,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65813_65809,Black,,,,,,,,M,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65813_65810,Black,,,,,,,,L,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65813_65811,Black,,,,,,,,XL,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65813_65812,Black,,,,,,,,XXL,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65814_65807,White,,,,,,,,,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65814_65808,White,,,,,,,,,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65814_65809,White,,,,,,,,,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65814_65810,White,,,,,,,,,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65814_65811,White,,,,,,,,,,,
product_variation,2097,31.3,,,,,,,,,,PR903_65814_65812,White,,,,,,,,,,,
product,2098,37.42,Koksjasje “Zip close”,60% katoen / 40% twillpolyester. Gemakkelijk aan te trekken dankzij de verborgen ritssluiting. Contrasterende inzetstukken voor verluchting onder de arm. Maokraag. Dubbele pennenzak op de linkermouw. Thuis wassen op 60°.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268336&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268334&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2098,,,,,,,,,,,,,Color,Black Denim,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2098,,,,,,,,,,,,,Color,Indigo Denim,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65821_65815,Black Denim,,,,,,,,XS,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65821_65816,Black Denim,,,,,,,,S,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65821_65817,Black Denim,,,,,,,,M,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65821_65818,Black Denim,,,,,,,,L,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65821_65819,Black Denim,,,,,,,,XL,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65821_65820,Black Denim,,,,,,,,XXL,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65822_65815,Indigo Denim,,,,,,,,,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65822_65816,Indigo Denim,,,,,,,,,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65822_65817,Indigo Denim,,,,,,,,,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65822_65818,Indigo Denim,,,,,,,,,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65822_65819,Indigo Denim,,,,,,,,,,,
product_variation,2098,37.42,,,,,,,,,,PR906C_65822_65820,Indigo Denim,,,,,,,,,,,
product,2099,22.08,Koksjasje met korte mouwen “Essential”,65% polyester / 35% twillkatoen. Sluit met vijf knopen van superieur hars. Zak voor twee pennen op de linkermouw. Maokraag. Industrieel wassen op 85 °C. Thuis wassen op 60 °C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2099,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2099,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65787,Black,,,,,,,,XS,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65788,Black,,,,,,,,S,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65789,Black,,,,,,,,M,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65790,Black,,,,,,,,L,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65791,Black,,,,,,,,XL,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65792,Black,,,,,,,,XXL,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65793,Black,,,,,,,,3XL,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65795_65794,Black,,,,,,,,4XL,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65787,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65788,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65789,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65790,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65791,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65792,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65793,White,,,,,,,,,,,
product_variation,2099,22.08,,,,,,,,,,PR900_65796_65794,White,,,,,,,,,,,
product,2100,24.94,Koksjasje met lange mouwen “Essential”,65% polyester / 35% twillkatoen. Sluit met vijf knopen van superieur hars. Zak voor twee pennen op de linkermouw. Maokraag. Industrieel wassen op 85 °C. Thuis wassen op 60 °C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268384&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268385&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268383&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,2100,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2100,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65797,Black,,,,,,,,XS,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65798,Black,,,,,,,,S,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65799,Black,,,,,,,,M,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65800,Black,,,,,,,,L,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65801,Black,,,,,,,,XL,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65802,Black,,,,,,,,XXL,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65803,Black,,,,,,,,3XL,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65805_65804,Black,,,,,,,,4XL,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65797,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65798,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65799,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65800,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65801,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65802,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65803,White,,,,,,,,,,,
product_variation,2100,24.94,,,,,,,,,,PR901_65806_65804,White,,,,,,,,,,,
