type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_option_Size
product,2716,14,Top Cool -hoge zichtbaarheid vest,"100% polyester. 100% gerecycled polyester. Gemaakt van petflessen. Licht en ademend mesh. Reflecterende stroken (5 cm breed) rond het lichaam en een reflecterende strook op de schouders. Ritssluiting aan de voorkant. Bestaande uit verschillende handige zakken en een gesp om een radio aan te hangen, borstzakje voor gsm/walkietalkie, 2 zakken met klep onderaan met dubbele toegang bovenaan en zijkant, penzakje en sleutelhanger, transparant zakje voor identiteitskaart rechter zijkant. Conform aan de norm EN ISO 20471:2013 van klasse 1 & 2.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72782&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72782&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72783&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72767&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72768&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72771&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72772&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72777&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72779&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393739&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393737&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2716,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Color,Hi Vis Orange / Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Color,Hi Vis Orange / Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Color,Hi Vis Yellow / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2716,,,,,,,,,,,,,,Color,Red / Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58942_58936,Hi Vis Orange,,,,,,,,,,,,,,,S
product_variation,2716,14,,,,,,,,,,,YHVW820_58942_58935,Hi Vis Orange,,,,,,,,,,,,,,,M
product_variation,2716,14,,,,,,,,,,,YHVW820_58942_58934,Hi Vis Orange,,,,,,,,,,,,,,,L
product_variation,2716,14,,,,,,,,,,,YHVW820_58942_58937,Hi Vis Orange,,,,,,,,,,,,,,,XL
product_variation,2716,14,,,,,,,,,,,YHVW820_58942_58938,Hi Vis Orange,,,,,,,,,,,,,,,XXL
product_variation,2716,14,,,,,,,,,,,YHVW820_58942_58933,Hi Vis Orange,,,,,,,,,,,,,,,3XL
product_variation,2716,14,,,,,,,,,,,YHVW820_58943_58936,Hi Vis Orange / Grey,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58943_58935,Hi Vis Orange / Grey,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58943_58934,Hi Vis Orange / Grey,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58943_58937,Hi Vis Orange / Grey,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58943_58938,Hi Vis Orange / Grey,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58943_58933,Hi Vis Orange / Grey,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58944_58936,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58944_58935,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58944_58934,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58944_58937,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58944_58938,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58944_58933,Hi Vis Orange / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58939_58936,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58939_58935,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58939_58934,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58939_58937,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58939_58938,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58939_58933,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58940_58936,Hi Vis Yellow / Navy,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58940_58935,Hi Vis Yellow / Navy,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58940_58934,Hi Vis Yellow / Navy,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58940_58937,Hi Vis Yellow / Navy,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58940_58938,Hi Vis Yellow / Navy,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58940_58933,Hi Vis Yellow / Navy,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58941_58936,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58941_58935,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58941_58934,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58941_58937,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58941_58938,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58941_58933,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58945_58936,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58945_58935,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58945_58934,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58945_58937,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58945_58938,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2716,14,,,,,,,,,,,YHVW820_58945_58933,Red / Hi Vis Yellow,,,,,,,,,,,,,,,
product,2717,4.62,ID Armbanden,"Professionele, duurzame en waterbestendige ID armbanden. Verstelbare elastische toon op toon riemen voor draagcomfort en om vast te maken. ID kaarten schuiven eenvoudig in. PVC ID tasje is geschikt voor digitaal printen. ID zak kan kaarten bevat tot 110 x 65mm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Accessoires,Armhouders,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Fluo Green,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Fluo Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Fluo Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Fluo Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2717,,,,,,,,,,,,,,Color,Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53143_53142,Black,,,,,,,,,,,,,,,One Size
product_variation,2717,4.62,,,,,,,,,,,YID03_53144_53142,Blue,,,,,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53145_53142,Fluo Green,,,,,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53146_53142,Fluo Orange,,,,,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53147_53142,Fluo Pink,,,,,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53148_53142,Fluo Yellow,,,,,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53149_53142,Red,,,,,,,,,,,,,,,
product_variation,2717,4.62,,,,,,,,,,,YID03_53150_53142,Silver,,,,,,,,,,,,,,,
product,2718,49,Heat Apply ID Pockets (Packs of 50),Duurzame en waterbestendige kaarthouders met warmteverzegeling. Een enkele warmteverzegeling toe te passen (130°C gedurende 10 seconden). 85mm (L) x 55mm (B) (formaat van een kredietkaart). Geleverd in een set van 2 stuks.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72785&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Accessoires,Andere accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72785&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398475&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,2718,,,,,,,,,,,,,,Color,Transparent,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2718,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2718,49,,,,,,,,,,,YID04_53152_53151,Transparent,,,,,,,,,,,,,,,One Size
product,2719,85,Heat Apply ID Pockets (Packs of 50),Duurzame en waterbestendige kaarthouders met warmteverzegeling. Een enkele warmteverzegeling toe te passen (130°C gedurende 10 seconden).  Formaat: 250mm (L) x 100mm (B). Wasbaar op max. 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Accessoires,Andere accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72786&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72787&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398476&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2719,,,,,,,,,,,,,,Color,Transparent,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2719,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2719,85,,,,,,,,,,,YID05_53154_53153,Transparent,,,,,,,,,,,,,,,One Size
product,2720,100,Heat Apply ID Pockets (Packs of 50),Duurzame en waterbestendige kaarthouders met warmteverzegeling. Een enkele warmteverzegeling toe te passen (130°C gedurende 10 seconden). Formaat: 300mm (L) x 100mm (B). Wasbaar op max. 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72789&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Accessoires,Andere accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72789&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398474&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,2720,,,,,,,,,,,,,,Color,Transparent,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2720,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2720,100,,,,,,,,,,,YID06_53156_53155,Transparent,,,,,,,,,,,,,,,One Size
product,2721,101.54,Reflecterende tape aan te brengen met hitte,5 cm brede en 100 meter lang duurzame en waterdichte reflecterende tape. Een enkele handeling om het aan te brengen met heat sealing (160-190° gedurende 10-20 seconden.Zichtbaar in het donker en is 's nachts reflecterend. Wasbaar op 60°C. Niet aanbevolen voor nylonsoorten en stoffen die behandeld werden met een duurzame waterafstotende (DWR) afwerking. Conform aan EN ISO20471:2013 normering.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72790&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Accessoires,Andere accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72790&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,2721,,,,,,,,,,,,,,Color,Reflective Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2721,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2721,101.54,,,,,,,,,,,YRP01_53158_53157,Reflective Silver,,,,,,,,,,,,,,,One Size
product,2722,18.3,Bump 5 panels Cap,Nylon met polyurethaan (PU). Binnenkant in polycarbonaat. Mesh ventilatiegaatjes. HD schuim. Verwijderbare shell. Omtrek : 55-60 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393740&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393740&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393741&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2722,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2722,18.3,,,,,,,,,,,YTFC100_62460_62459,Black,,,,,,,,,,,,,,,One Size
product_variation,2722,18.3,,,,,,,,,,,YTFC100_65091_62459,Green,,,,,,,,,,,,,,,
product_variation,2722,18.3,,,,,,,,,,,YTFC100_62463_62459,Navy,,,,,,,,,,,,,,,
product_variation,2722,18.3,,,,,,,,,,,YTFC100_62461_62459,Orange,,,,,,,,,,,,,,,
product_variation,2722,18.3,,,,,,,,,,,YTFC100_65092_62459,Red,,,,,,,,,,,,,,,
product_variation,2722,18.3,,,,,,,,,,,YTFC100_65093_62459,Royal Blue,,,,,,,,,,,,,,,
product_variation,2722,18.3,,,,,,,,,,,YTFC100_62462_62459,Yellow,,,,,,,,,,,,,,,
product,2723,36.76,Backpack 'London',100% waterdichte polyester 600D. 25mm reflecterende banden op 3 kanten. Webbing handvat. Verstelbare gewatteerde schouderbanden. 2 zijvakken in mesh en 1 voorvak die verstelbaar is. 1 binnenvak voor MP3 speler en toegang voor de oortjes. Centraal vak met verdeler.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367170&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367170&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,2723,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2723,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2723,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2723,36.76,,,,,,,,,,,YYK8001_58947_58946,Orange,,,,,,,,,,,,,,,One Size
product_variation,2723,36.76,,,,,,,,,,,YYK8001_58948_58946,Yellow,,,,,,,,,,,,,,,
