type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product_option,2331,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Color,Bright Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2331,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44408_44407,Black,S,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44408_44409,Black,M,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44408_44410,Black,L,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44408_44411,Black,XL,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44408_44412,Black,XXL,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44408_44413,Black,3XL,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_61974_44407,Bright Navy,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_61974_44409,Bright Navy,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_61974_44410,Bright Navy,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_61974_44411,Bright Navy,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_61974_44412,Bright Navy,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_61974_44413,Bright Navy,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44414_44407,White,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44414_44409,White,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44414_44410,White,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44414_44411,White,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44414_44412,White,,,,,,,,,,,,,
product_variation,2331,48.44,,,,,,,RU960M_44414_44413,White,,,,,,,,,,,,,
product,2332,39.1,Ladies' Short Sleeve Ultimate Stretch,"75% katoen / 25% elastomultiester ( Lycra® T400). Deze nieuwe vezel zorgt voor comfort, elasticiteit, duurzame vorm en afvoer van transpiratie. Moderne kraag. Verborgen knooplijst. 'Princess' panelen zonder zijnaden. Rugplooitjes. Getailleerde snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=397642&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397642&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2332,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2332,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44392_44391,Black,XS,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44392_44393,Black,S,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44392_44394,Black,M,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44392_44395,Black,L,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44392_44396,Black,XL,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44392_44397,Black,XXL,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44398_44391,White,,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44398_44393,White,,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44398_44394,White,,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44398_44395,White,,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44398_44396,White,,,,,,,,,,,,,
product_variation,2332,39.1,,,,,,,RU961F_44398_44397,White,,,,,,,,,,,,,
product,2333,40.26,Men's Short Sleeve Ultimate Stretch,"75% katoen / 25% elastomultiester ( Lycra® T400). Deze nieuwe vezel zorgt voor comfort, elasticiteit, duurzame vorm en afvoer van transpiratie. Half bedekte kraag en korte overslag. Rechte knooplijst. Rugplooitjes. Getailleerde snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387720&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2333,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2333,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44384_44383,Black,S,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44384_44385,Black,M,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44384_44386,Black,L,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44384_44387,Black,XL,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44384_44388,Black,XXL,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44384_44389,Black,3XL,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44390_44383,White,,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44390_44385,White,,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44390_44386,White,,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44390_44387,White,,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44390_44388,White,,,,,,,,,,,,,
product_variation,2333,40.26,,,,,,,RU961M_44390_44389,White,,,,,,,,,,,,,
product,2334,40.02,Ladies Long Sleeve Herringbone Shirt,"84% katoen / 16% polyester. Dit overhemd met visgraatmotief is een geschikt alternatief voor het klassieke Oxford shirt. Moderne kraag. Smalle knooplijst. Plooitjes ter hoogte van de borst en zoom aan de voor-en achterkant. Rechte langere manchetten. Getailleerde snit. EasyCare Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2334,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2334,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44376_44375,Light Blue,XS,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44376_44377,Light Blue,S,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44376_44378,Light Blue,M,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44376_44379,Light Blue,L,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44376_44380,Light Blue,XL,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44376_44381,Light Blue,XXL,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44382_44375,White,,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44382_44377,White,,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44382_44378,White,,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44382_44379,White,,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44382_44380,White,,,,,,,,,,,,,
product_variation,2334,40.02,,,,,,,RU962F_44382_44381,White,,,,,,,,,,,,,
product,2335,41.68,Men's Long Sleeve Herringbone Shirt,"84% katoen / 16% polyester. Dit overhemd met visgraatmotief is een geschikt alternatief voor het klassieke Oxford shirt. Half bedekte kraag en korte overslag. Smalle knooplijst. Afgeronde manchetten. Getailleerde snit. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387725&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387725&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387724&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2335,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2335,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44366,Light Blue,S,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44368,Light Blue,M,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44369,Light Blue,L,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44370,Light Blue,XL,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44371,Light Blue,XXL,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44372,Light Blue,3XL,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44367_44373,Light Blue,4XL,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44366,White,,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44368,White,,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44369,White,,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44370,White,,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44371,White,,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44372,White,,,,,,,,,,,,,
product_variation,2335,41.68,,,,,,,RU962M_44374_44373,White,,,,,,,,,,,,,
product,2336,37,Ladies Short Sleeve Herringbone Shirt,"84% katoen / 16% polyester. Dit overhemd met visgraatmotief is een geschikt alternatief voor het klassieke Oxford shirt. Moderne kraag. Smalle knooplijst. Plooitjes ter hoogte van de borst en zoom aan de voor-en achterkant. Getailleerde snit. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2336,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2336,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44350_44349,Light Blue,XS,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44350_44351,Light Blue,S,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44350_44352,Light Blue,M,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44350_44353,Light Blue,L,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44350_44354,Light Blue,XL,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44350_44355,Light Blue,XXL,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44356_44349,White,,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44356_44351,White,,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44356_44352,White,,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44356_44353,White,,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44356_44354,White,,,,,,,,,,,,,
product_variation,2336,37,,,,,,,RU963F_44356_44355,White,,,,,,,,,,,,,
product,2337,38.02,Men's Short Sleeve Herringbone Shirt,"84% katoen / 16% polyester. Dit overhemd met visgraatmotief is een geschikt alternatief voor het klassieke Oxford shirt. Half bedekte kraag en korte overslag. Smalle knooplijst. Getailleerde snit. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387729&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387729&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387728&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2337,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2337,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44357,Light Blue,S,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44359,Light Blue,M,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44360,Light Blue,L,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44361,Light Blue,XL,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44362,Light Blue,XXL,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44363,Light Blue,3XL,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44358_44364,Light Blue,4XL,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44357,White,,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44359,White,,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44360,White,,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44361,White,,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44362,White,,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44363,White,,,,,,,,,,,,,
product_variation,2337,38.02,,,,,,,RU963M_44365_44364,White,,,,,,,,,,,,,
product,2338,47.52,Long-sleeved herringbone shirt,"84% katoen / 16% polyester. Getailleerd. Kraagstaander met knopen. Contrasterende elementen: binnenkant manchetten, binnenkant kraag met contrasterende bies. Lage knooplijst met contrasterende boorden. Contrasterende kleuren aan de knoopsgaten van de manchetten en het onderste knoopsgat. Plooien op de achterkant voor een betere pasvorm. Regelbare, afgeronde manchetten met twee knopen. Afgeronde zoom. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387731&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387731&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387730&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71781&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71782&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200888&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,2338,,,,,,,,,,,Color,Light Blue / Mid Blue / Bright Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2338,,,,,,,,,,,Color,White / Silver / Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61979,Light Blue / Mid Blue / Bright Navy,S,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61978,Light Blue / Mid Blue / Bright Navy,M,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61977,Light Blue / Mid Blue / Bright Navy,L,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61980,Light Blue / Mid Blue / Bright Navy,XL,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61981,Light Blue / Mid Blue / Bright Navy,XXL,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61975,Light Blue / Mid Blue / Bright Navy,3XL,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61982_61976,Light Blue / Mid Blue / Bright Navy,4XL,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61979,White / Silver / Convoy Grey,,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61978,White / Silver / Convoy Grey,,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61977,White / Silver / Convoy Grey,,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61980,White / Silver / Convoy Grey,,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61981,White / Silver / Convoy Grey,,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61975,White / Silver / Convoy Grey,,,,,,,,,,,,,
product_variation,2338,47.52,,,,,,,RU964M_61983_61976,White / Silver / Convoy Grey,,,,,,,,,,,,,
product,2339,48.74,Long sleeve Ultimate Stretch shirt,"75% katoen / 25% elastomultiester (vezel Lycra® T400®). Getailleerd. Kraagstaander met knopen. Contrasterende elementen in twee kleuren: binnenkant manchetten met zigzagsteek, binnenkant kraag. Contrasterende kleuren aan de knoopsgaten van de manchetten en het onderste knoopsgat. Verlengd model. Regelbare, afgeronde manchetten met twee knopen. Afgeronde zoom. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387733&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387733&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387732&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71786&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,2339,,,,,,,,,,,Color,Black / Oxford Grey / Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Color,Bright Navy / Oxford Blue / White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2339,,,,,,,,,,,Color,White / Oxford Blue / Bright Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61988,Black / Oxford Grey / Convoy Grey,S,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61987,Black / Oxford Grey / Convoy Grey,M,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61986,Black / Oxford Grey / Convoy Grey,L,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61989,Black / Oxford Grey / Convoy Grey,XL,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61990,Black / Oxford Grey / Convoy Grey,XXL,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61984,Black / Oxford Grey / Convoy Grey,3XL,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61991_61985,Black / Oxford Grey / Convoy Grey,4XL,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61988,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61987,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61986,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61989,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61990,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61984,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61992_61985,Bright Navy / Oxford Blue / White,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61988,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61987,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61986,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61989,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61990,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61984,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
product_variation,2339,48.74,,,,,,,RU966M_61993_61985,White / Oxford Blue / Bright Navy,,,,,,,,,,,,,
