type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11
product_variation,2680,43.54,,,,,,,,,,YHVK07_62416_62413,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62416_62414,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62417_62412,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62417_62411,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62417_62410,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62417_62413,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62417_62414,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65079_62412,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65079_62411,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65079_62410,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65079_62413,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65079_62414,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62418_62412,Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62418_62411,Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62418_62410,Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62418_62413,Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_62418_62414,Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65080_62412,Orange / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65080_62411,Orange / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65080_62410,Orange / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65080_62413,Orange / Navy,,,,,,,,,,,,,
product_variation,2680,43.54,,,,,,,,,,YHVK07_65080_62414,Orange / Navy,,,,,,,,,,,,,
product,2681,46,Signalisatie zwaar fleece jack,"100% polyester. Twee 3M reflectiebanden rond het lichaam en de armen, één bretel over elke schouder. Rits vooraan over de volledige lengte in bijbehorende kleur. Comfortabele elastische manchetten en elastische zoom. Twee steekzakken onderaan. Opstaande kraag. Conform aan EN ISO20471:2013 Klasse 3. Hi-Vis Orange en Hi-Vis Orange/Navy zijn ook conform aan GO/RT 3279.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72650&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72650&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2681,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52972_52969,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2681,46,,,,,,,,,,YHVK08_52972_52968,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2681,46,,,,,,,,,,YHVK08_52972_52967,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2681,46,,,,,,,,,,YHVK08_52972_52970,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2681,46,,,,,,,,,,YHVK08_52972_52971,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2681,46,,,,,,,,,,YHVK08_52972_52966,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2681,46,,,,,,,,,,YHVK08_52973_52969,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52973_52968,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52973_52967,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52973_52970,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52973_52971,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52973_52966,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52974_52969,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52974_52968,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52974_52967,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52974_52970,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52974_52971,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52974_52966,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52975_52969,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52975_52968,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52975_52967,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52975_52970,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52975_52971,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2681,46,,,,,,,,,,YHVK08_52975_52966,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product,2682,75.54,Signalisatie jack van softshell,"100% polyester. 3-laags, waterdicht tot 8.000mm. Buitenkant 100% polyester. middenlaag: TPU waterbestendig Binnenlaag: Microfleece. 5 cm brede reflectiebanden rond het lichaam en de armen, één over elke schouder. 100% waterdichte ritsen en ritstrekkers met merk aangebracht op de voor- en borstzak. 2 handwarmerzakken met ritssluiting. Rubberen manchetverstellers en zoomversteller met aanrijgkoord. Verlengde rug. Voldoet aan EN ISO20471:2013 Klasse 3: enkel Hi Vis Yellow, Hi Vis Yellow/Navy, Hi-Vis Orange en Hi-Vis Orange/Navy. Hi-Vis Orange/Navy is ook conform aan GO/RT 3279.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2682,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52980,Black,,,,,,,,,,,S,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52979,Black,,,,,,,,,,,M,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52978,Black,,,,,,,,,,,L,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52981,Black,,,,,,,,,,,XL,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52982,Black,,,,,,,,,,,XXL,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52976,Black,,,,,,,,,,,3XL,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52983_52977,Black,,,,,,,,,,,4XL,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52980,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52979,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52978,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52981,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52982,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52976,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52984_52977,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52980,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52979,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52978,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52981,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52982,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52976,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52985_52977,Hi Vis Orange / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52980,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52979,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52978,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52981,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52982,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52976,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52986_52977,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52980,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52979,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52978,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52981,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52982,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52976,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52987_52977,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52980,Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52979,Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52978,Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52981,Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52982,Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52976,Navy,,,,,,,,,,,,,
product_variation,2682,75.54,,,,,,,,,,YHVK09_52988_52977,Navy,,,,,,,,,,,,,
product,2683,61.38,Hi-Vis ladies' executive jacket,"Jas in 100% polyester die wind en water buitenhoudt en ademt. Ton-sur-ton voering in mesh. Waterdichte, thermogelaste naden. In de kraag ingewerkte capuchon met klittenbandsluiting. Heel sterke ritssluiting met dubbele schuiver met een overslag met klittenbandsluiting. Zijzakken onder overslag met klittenbandsluiting met reflecterende bies. Klittenbandsluiting aan de mouwuiteinden, met gemoltonneerde binnenzijde. Borstzak binnenin rechts, voor een gsm. Getailleerde snit en semi-elastische tailleband voor een meer elegante look. Blinde drukkersrits onderaan het kledingstuk (binnenkant). Conform aan de normen EN ISO20471 van klasse 3 en EN 343:2003 + A1:2007 van klasse 3,3.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72658&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72654&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72656&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,2683,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2683,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58873_58871,Hi Vis Orange,,,,,,,,,,,XS,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58873_58869,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58873_58868,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58873_58867,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58873_58870,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58873_58872,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58874_58871,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58874_58869,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58874_58868,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58874_58867,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58874_58870,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2683,61.38,,,,,,,,,,YHVP189_58874_58872,Hi Vis Yellow,,,,,,,,,,,,,
product,2684,58.3,Signalisatie klassiek bomberjack,"100% polyester. 300D PU coating. Gewatteerde diamantvormige nylonvoering gevuld met 190g polyesterwatten. Sterke rits met stormoverslag en drukknopen. 2 buitenzakken met klep. Elastiek in de manchetten en zoom in bijhorende kleur.  Opgelegde binnenzak. Volledig doorstikte en gesealde zomen voor een perfecte waterdichtheid. Opvouwbare capuchon. Conform aan EN ISO EN20471:2013 Klasse 3 normering en EN343 tegen barre weersomstandigheden: enkel Hi Vis Yellow, Hi-Vis Orange. Hi-Vis Orange ook conform aan GO/RT 3279.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72659&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72659&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Size,6XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2684,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52995_52992,Black,,,,,,,,,,,S,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52995_52991,Black,,,,,,,,,,,M,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52995_52990,Black,,,,,,,,,,,L,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52995_52993,Black,,,,,,,,,,,XL,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52995_52994,Black,,,,,,,,,,,XXL,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52995_52989,Black,,,,,,,,,,,3XL,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62422_62419,Black,,,,,,,,,,,4XL,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62422_62420,Black,,,,,,,,,,,5XL,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62422_62421,Black,,,,,,,,,,,6XL,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52996_52992,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52996_52991,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52996_52990,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52996_52993,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52996_52994,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52996_52989,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62423_62419,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62423_62420,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62423_62421,Hi Vis Orange,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52997_52992,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52997_52991,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52997_52990,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52997_52993,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52997_52994,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52997_52989,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62424_62419,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62424_62420,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62424_62421,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52998_52992,Navy,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52998_52991,Navy,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52998_52990,Navy,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52998_52993,Navy,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52998_52994,Navy,,,,,,,,,,,,,
product_variation,2684,58.3,,,,,,,,,,YHVP211_52998_52989,Navy,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62425_62419,Navy,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62425_62420,Navy,,,,,,,,,,,,,
product_variation,2684,64.16,,,,,,,,,,YHVP211X_62425_62421,Navy,,,,,,,,,,,,,
product,2685,63.24,Signalisatie 2-kleurig bomberjack,100% polyester. 300D waterdichte Oxford PU coating. Gewatteerde nylonvoering gevuld met 190g polyesterwatten. Sterke rits met stormoverslag en drukknopen. Marineblauwe elastiek aan manchetten en zoom. 2 buitenzakken met stormoverslag. Zak aan de binnenkant. Verborgen capuchon in de kraag met aanrijgkoord. Volledig doorstikte en gesealde zomen voor een perfecte waterdichtheid. Voldoet aan EN ISO20471:2013 Klasse 3 & EN343 Klasse 3:1 tegen barre weersomstandigheden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72660&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72660&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2685,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53005_53002,Hi Vis Orange / Navy,,,,,,,,,,,S,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53005_53001,Hi Vis Orange / Navy,,,,,,,,,,,M,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53005_53000,Hi Vis Orange / Navy,,,,,,,,,,,L,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53005_53003,Hi Vis Orange / Navy,,,,,,,,,,,XL,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53005_53004,Hi Vis Orange / Navy,,,,,,,,,,,XXL,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53005_52999,Hi Vis Orange / Navy,,,,,,,,,,,3XL,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53006_53002,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53006_53001,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53006_53000,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53006_53003,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53006_53004,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2685,63.24,,,,,,,,,,YHVP218_53006_52999,Hi Vis Yellow / Navy,,,,,,,,,,,,,
