type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_option,283,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Urban Orange,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,Urban Purple,RADIOBUTTONS,TRUE,
product_option,283,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62677_62674,Black,,,,,XS
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62677_62670,Black,,,,,S
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62677_62668,Black,,,,,M
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62677_62666,Black,,,,,L
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62677_62672,Black,,,,,XL
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62677_62676,Black,,,,,XXL
product_variation,283,18.06,,,,,,,,,,,,,,,,CGTW08TCX_62678_62663,Black,,,,,3XL
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62679_62674,Burgundy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62679_62670,Burgundy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62679_62668,Burgundy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62679_62666,Burgundy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62679_62672,Burgundy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62679_62676,Burgundy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62680_62674,Dark Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62680_62670,Dark Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62680_62668,Dark Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62680_62666,Dark Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62680_62672,Dark Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62680_62676,Dark Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62681_62674,Navy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62681_62670,Navy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62681_62668,Navy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62681_62666,Navy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62681_62672,Navy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62681_62676,Navy,,,,,
product_variation,283,18.06,,,,,,,,,,,,,,,,CGTW08TCX_62682_62663,Navy,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62683_62674,Red,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62683_62670,Red,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62683_62668,Red,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62683_62666,Red,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62683_62672,Red,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62683_62676,Red,,,,,
product_variation,283,18.06,,,,,,,,,,,,,,,,CGTW08TCX_62684_62663,Red,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62685_62674,Royal Blue,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62685_62670,Royal Blue,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62685_62668,Royal Blue,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62685_62666,Royal Blue,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62685_62672,Royal Blue,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62685_62676,Royal Blue,,,,,
product_variation,283,18.06,,,,,,,,,,,,,,,,CGTW08TCX_62686_62663,Royal Blue,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62687_62674,Sport Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62687_62670,Sport Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62687_62668,Sport Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62687_62666,Sport Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62687_62672,Sport Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62687_62676,Sport Grey,,,,,
product_variation,283,18.06,,,,,,,,,,,,,,,,CGTW08TCX_62688_62663,Sport Grey,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62689_62674,Urban Orange,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62689_62670,Urban Orange,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62689_62668,Urban Orange,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62689_62666,Urban Orange,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62689_62672,Urban Orange,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62689_62676,Urban Orange,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62690_62674,Urban Purple,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62690_62670,Urban Purple,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62690_62668,Urban Purple,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62690_62666,Urban Purple,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62690_62672,Urban Purple,,,,,
product_variation,283,14.62,,,,,,,,,,,,,,,,CGTW08TC_62690_62676,Urban Purple,,,,,
product_variation,283,11.76,,,,,,,,,,,,,,,,CGTW08T_62691_62673,White,,,,,
product_variation,283,11.76,,,,,,,,,,,,,,,,CGTW08T_62691_62669,White,,,,,
product_variation,283,11.76,,,,,,,,,,,,,,,,CGTW08T_62691_62667,White,,,,,
product_variation,283,11.76,,,,,,,,,,,,,,,,CGTW08T_62691_62665,White,,,,,
product_variation,283,11.76,,,,,,,,,,,,,,,,CGTW08T_62691_62671,White,,,,,
product_variation,283,11.76,,,,,,,,,,,,,,,,CGTW08T_62691_62675,White,,,,,
product_variation,283,14.38,,,,,,,,,,,,,,,,CGTW08TX_62692_62664,White,,,,,
product,284,17.36,Dnm Plug In / Women,"100% voorgekrompen ringgesponnen katoen. Trendy t-shirt in single jersey met cold dye-effect. Vrouwelijke snit. Ronde dunne hals met nektape. Ingezette mouwen. Geaccentueerd cold dye-effect op de naden (kraag, mouwzomen, onderzoom). Mouwuiteinden gevouwen met trenzen voor een geaccentueerd cold dye-effect. Onderzoom in blindzoomsteek. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153987&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153987&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,284,,,,,,,,,,,,,,,,,,,Color,Blue Clash,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Color,Grey Clash,RADIOBUTTONS,TRUE,
product_option,284,,,,,,,,,,,,,,,,,,,Color,Rusty Clash,RADIOBUTTONS,TRUE,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44161_44165,Blue Clash,,,,,XS
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44161_44160,Blue Clash,,,,,S
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44161_44162,Blue Clash,,,,,M
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44161_44163,Blue Clash,,,,,L
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44161_44164,Blue Clash,,,,,XL
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44167_44165,Grey Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44167_44160,Grey Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44167_44162,Grey Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44167_44163,Grey Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44167_44164,Grey Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44169_44165,Rusty Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44169_44160,Rusty Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44169_44162,Rusty Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44169_44163,Rusty Clash,,,,,
product_variation,284,17.36,,,,,,,,,,,,,,,,CGTWD71_44169_44164,Rusty Clash,,,,,
product,285,19.9,Kids' crew neck sweatshirt,"80% gekamd ringgesponnen katoen / 20% polyester. Halsopening, mouwboorden en onderzijde in 1x1 ribboord en elasthan. Zijnaden. Modieuze snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=64304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,285,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Size,3/4 Y (3/4 ans),RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Size,12/14 Y (12/14 ans),RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,
product_option,285,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56803_56799,Black,,,,,3/4 Y (3/4 ans)
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56803_56800,Black,,,,,5/6 Y (5/6 ans)
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56803_56801,Black,,,,,7/8 Y (7/8 ans)
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56803_56802,Black,,,,,9/11 Y (9/11 ans)
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56803_56798,Black,,,,,12/14 Y (12/14 ans)
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56804_56799,Heather Grey,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56804_56800,Heather Grey,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56804_56801,Heather Grey,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56804_56802,Heather Grey,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56804_56798,Heather Grey,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56805_56799,Navy,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56805_56800,Navy,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56805_56801,Navy,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56805_56802,Navy,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56805_56798,Navy,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56806_56799,Red,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56806_56800,Red,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56806_56801,Red,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56806_56802,Red,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56806_56798,Red,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56807_56799,Royal Blue,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56807_56800,Royal Blue,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56807_56801,Royal Blue,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56807_56802,Royal Blue,,,,,
product_variation,285,19.9,,,,,,,,,,,,,,,,CGWK680_56807_56798,Royal Blue,,,,,
product,286,27.08,Hooded / Kids,"80% gekamd katoen / 20% polyester. PST-technolgie. Sweater met gevoerde capuchon en zonder koordjes. Mouwuiteinden en onderkant in 1x1 rib met elasthan. Kangoeroezak met sierstiksel. Schouders en armgaten afgewerkt met een 'flatlock topstitch'. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=64306&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64306&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Size,3/4 Y (3/4 ans),RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Size,12/14 Y (12/14 ans),RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Real Green,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Sorbet,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,Very Turquoise,RADIOBUTTONS,TRUE,
product_option,286,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43867_43815,Black,,,,,3/4 Y (3/4 ans)
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43867_43862,Black,,,,,5/6 Y (5/6 ans)
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43867_43863,Black,,,,,7/8 Y (7/8 ans)
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43867_43864,Black,,,,,9/11 Y (9/11 ans)
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43867_43865,Black,,,,,12/14 Y (12/14 ans)
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43868_43815,Navy,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43868_43862,Navy,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43868_43863,Navy,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43868_43864,Navy,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43868_43865,Navy,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43874_43815,Real Green,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43874_43862,Real Green,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43874_43863,Real Green,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43874_43864,Real Green,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43874_43865,Real Green,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43869_43815,Red,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43869_43862,Red,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43869_43863,Red,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43869_43864,Red,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43869_43865,Red,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43872_43815,Royal Blue,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43872_43862,Royal Blue,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43872_43863,Royal Blue,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43872_43864,Royal Blue,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43872_43865,Royal Blue,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43871_43815,Sorbet,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43871_43862,Sorbet,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43871_43863,Sorbet,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43871_43864,Sorbet,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43871_43865,Sorbet,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43873_43815,Very Turquoise,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43873_43862,Very Turquoise,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43873_43863,Very Turquoise,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43873_43864,Very Turquoise,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43873_43865,Very Turquoise,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43866_43815,White,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43866_43862,White,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43866_43863,White,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43866_43864,White,,,,,
product_variation,286,27.08,,,,,,,,,,,,,,,,CGWK681_43866_43865,White,,,,,
product,287,53.22,Spider / Men,"Geborsteld fleece. 80% gekamd katoen / 20% polyester. Perfect Sweat Technology: stof van hoge kwaliteit voor perfecte bedrukbaarheid & comfort & slijtbestendigheid. Hoge kraag. Kraag en manchetten en boord in 2x2 rib. Naden afgewerkt met sierstiksel met elasthan. 2 zijzakken. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153116&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153116&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,287,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,287,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_19054_19049,Black,,,,,S
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_19054_19050,Black,,,,,M
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_19054_19051,Black,,,,,L
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_19054_19052,Black,,,,,XL
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_19054_19053,Black,,,,,XXL
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_19054_51854,Black,,,,,3XL
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_49887_19049,Navy,,,,,
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_49887_19050,Navy,,,,,
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_49887_19051,Navy,,,,,
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_49887_19052,Navy,,,,,
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_49887_19053,Navy,,,,,
product_variation,287,53.22,,,,,,,,,,,,,,,,CGWM646_49887_51854,Navy,,,,,
product,288,34.84,Open Hem,"80% ringgesponnen gekamd katoen / 20% polyester. Perfect Sweat Technology: stof van hoge kwaliteit voor perfecte bedrukbaarheid & comfort & slijtbestendigheid. Rechte snit met zijsplitten onderaan. Kraag in 1x1 rib met elasthan. Zijnaden. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=153125&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=153125&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,288,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,288,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21749_21744,Black,,,,,S
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21749_21745,Black,,,,,M
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21749_21746,Black,,,,,L
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21749_21747,Black,,,,,XL
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21749_21748,Black,,,,,XXL
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21752_21744,Heather Grey,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21752_21745,Heather Grey,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21752_21746,Heather Grey,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21752_21747,Heather Grey,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21752_21748,Heather Grey,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21750_21744,Navy,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21750_21745,Navy,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21750_21746,Navy,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21750_21747,Navy,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610C_21750_21748,Navy,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610_21743_21726,White,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610_21743_21727,White,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610_21743_21728,White,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610_21743_21729,White,,,,,
product_variation,288,34.84,,,,,,,,,,,,,,,,CGWU610_21743_21730,White,,,,,
