type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4
product,2430,14.66,Women's Tartan Frill Lounge Shorts,Geweven flanel 100% katoen. Short met Schotse ruiten en franjes. Elastische tailleband met valse koordjes. Uitneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391858&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391858&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391859&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387453&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2430,,,,,,,,,,,,,,Color,Red / Navy Check,RADIOBUTTONS,TRUE,
product_option,2430,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,2430,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2430,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2430,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2430,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2430,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_variation,2430,14.66,,,,,,,,,,SK082XXS_59152_59151,Red / Navy Check,XXS,,,,,
product_variation,2430,14.66,,,,,,,,,,SK082_58695_58693,Red / Navy Check,XS,,,,,
product_variation,2430,14.66,,,,,,,,,,SK082_58695_58691,Red / Navy Check,S,,,,,
product_variation,2430,14.66,,,,,,,,,,SK082_58695_58690,Red / Navy Check,M,,,,,
product_variation,2430,14.66,,,,,,,,,,SK082_58695_58689,Red / Navy Check,L,,,,,
product_variation,2430,14.66,,,,,,,,,,SK082_58695_58692,Red / Navy Check,XL,,,,,
product,2431,22.18,Women's tartan lounge trousers,Geweven flanel 100% katoen. Broek met Schotse ruiten en zoomafwerking. Elastische tailleband met valse koordjes. Uitneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367171&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Pyjama's,Pyjama's,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367171&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2431,,,,,,,,,,,,,,Color,Red / Navy Check,RADIOBUTTONS,TRUE,
product_option,2431,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,2431,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2431,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2431,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2431,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2431,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_variation,2431,22.18,,,,,,,,,,SK083XXS_59150_59149,Red / Navy Check,XXS,,,,,
product_variation,2431,22.18,,,,,,,,,,SK083_58702_58700,Red / Navy Check,XS,,,,,
product_variation,2431,22.18,,,,,,,,,,SK083_58702_58698,Red / Navy Check,S,,,,,
product_variation,2431,22.18,,,,,,,,,,SK083_58702_58697,Red / Navy Check,M,,,,,
product_variation,2431,22.18,,,,,,,,,,SK083_58702_58696,Red / Navy Check,L,,,,,
product_variation,2431,22.18,,,,,,,,,,SK083_58702_58699,Red / Navy Check,XL,,,,,
product,2432,10.36,Women's Feel Good Stretch Crew Neck T-Shirt,96% katoen / 4% elasthan. Enzym wash voor een zacht aanvoelen. Zijnaden. Moderne lange pasvorm. Ronde hals in rib met nektape.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391871&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391871&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391870&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2432,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2432,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2432,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2432,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2432,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2432,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2432,10.36,,,,,,,,,,SK121C_48305_48308,Black,XS,,,,,
product_variation,2432,10.36,,,,,,,,,,SK121C_48305_48304,Black,S,,,,,
product_variation,2432,10.36,,,,,,,,,,SK121C_48305_48306,Black,M,,,,,
product_variation,2432,10.36,,,,,,,,,,SK121C_48305_48307,Black,L,,,,,
product_variation,2432,8.88,,,,,,,,,,SK121_48300_48303,White,,,,,,
product_variation,2432,8.88,,,,,,,,,,SK121_48300_48299,White,,,,,,
product_variation,2432,8.88,,,,,,,,,,SK121_48300_48301,White,,,,,,
product_variation,2432,8.88,,,,,,,,,,SK121_48300_48302,White,,,,,,
product,2433,11.1,Ladies Stretch V-neck T-shirt,96% katoen / 4% elasthan. Enzym wash voor een zacht aanvoelen. Zijnaden. Moderne lange pasvorm. V-hals in rib met nektape.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391932&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391932&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391924&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2433,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2433,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2433,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2433,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2433,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2433,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2433,11.1,,,,,,,,,,SK122C_48315_48318,Black,XS,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122C_48315_48314,Black,S,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122C_48315_48316,Black,M,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122C_48315_48317,Black,L,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122_48310_48313,White,,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122_48310_48309,White,,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122_48310_48311,White,,,,,,
product_variation,2433,11.1,,,,,,,,,,SK122_48310_48312,White,,,,,,
product,2434,19.22,Women's Feel Good Roll Neck Top,96% katoen / 4% elasthan. Single jersey. Rolkraag in dezelfde stof. Enzym gewassen voor een uniek zacht aanvoelen. Moderne aansluitende pasvorm.  Lange mouwen. Dubbeldraads gestikt aan de mouwen en zoom. Uitneembaar etiket.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391931&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391931&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2434,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2434,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2434,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2434,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2434,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2434,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2434,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_variation,2434,19.22,,,,,,,,,,SK125_52786_52784,Black,XS,,,,,
product_variation,2434,19.22,,,,,,,,,,SK125_52786_52782,Black,S,,,,,
product_variation,2434,19.22,,,,,,,,,,SK125_52786_52781,Black,M,,,,,
product_variation,2434,19.22,,,,,,,,,,SK125_52786_52780,Black,L,,,,,
product_variation,2434,19.22,,,,,,,,,,SK125_52786_52783,Black,XL,,,,,
product_variation,2434,19.22,,,,,,,,,,SK125_52786_52785,Black,XXL,,,,,
product,2435,12.58,Women's Stretch Racer-Back Tank,96% katoen / 4% elasthan. 2X1 rib. Stretch.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391930&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391930&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2435,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2435,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2435,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2435,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2435,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2435,12.58,,,,,,,,,,SK150_14588_14571,Black,S,,,,,
product_variation,2435,12.58,,,,,,,,,,SK150_14588_14572,Black,M,,,,,
product_variation,2435,12.58,,,,,,,,,,SK150_14588_14573,Black,L,,,,,
product_variation,2435,12.58,,,,,,,,,,SK150_14587_14571,White,,,,,,
product_variation,2435,12.58,,,,,,,,,,SK150_14587_14572,White,,,,,,
product_variation,2435,12.58,,,,,,,,,,SK150_14587_14573,White,,,,,,
product,2436,11.1,Women's vest,"60% katoen / 40% polyester tricot. Hals en armsgaten afgewerkt in dezelfde stof en doorgestikt. Lage hals en laag aan de achterkant. Ronde zoom, en langer aan de achterkant. Verwijderbaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391928&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391928&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2436,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2436,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2436,11.1,,,,,,,,,,SK234XS_62176_62169,Black,XS,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62177_62170,Black,S,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62177_62171,Black,M,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62177_62172,Black,L,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62177_62173,Black,XL,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234X_62175_62174,Black,XXL,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234XS_62179_62169,White,,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62178_62170,White,,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62178_62171,White,,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62178_62172,White,,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234_62178_62173,White,,,,,,
product_variation,2436,11.1,,,,,,,,,,SK234X_62180_62174,White,,,,,,
product,2437,17.32,Women's Workout Cropped Top,"65% polyamide / 31% polyester / 4% elasthan. Neon Pink 92% polyamide / 8% elasthan.  Sportbh ideaal voor tijdens de workout. Racer back style, zonder naden met lichte ondersteuning.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391927&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Ondergoed,Sportbh,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391927&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391926&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2437,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2437,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2437,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2437,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2437,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2437,,,,,,,,,,,,,,Color,Neon Pink,RADIOBUTTONS,TRUE,
product_variation,2437,17.32,,,,,,,,,,SK235_48320_48323,Black,XS,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_48320_48319,Black,S,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_48320_48321,Black,M,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_48320_48322,Black,L,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_58703_48323,Neon Pink,,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_58703_48319,Neon Pink,,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_58703_48321,Neon Pink,,,,,,
product_variation,2437,17.32,,,,,,,,,,SK235_58703_48322,Neon Pink,,,,,,
product,2438,12.58,Women's Fashion Crop Top,"88% polyester / 12% elasthan. Single jersey, jacquardband. Zachte elastische band, ook bedrukbaar. Dubbeldraadse stiksels. Geschikt voor sublimatiedruk. Uitneembaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391925&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Ondergoed,Sportbh,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391925&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2438,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,
product_option,2438,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2438,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2438,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2438,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2438,,,,,,,,,,,,,,Color,White / White,RADIOBUTTONS,TRUE,
product_variation,2438,12.58,,,,,,,,,,SK236_52791_52790,Black / White,XS,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52791_52789,Black / White,S,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52791_52788,Black / White,M,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52791_52787,Black / White,L,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52792_52790,White / White,,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52792_52789,White / White,,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52792_52788,White / White,,,,,,
product_variation,2438,12.58,,,,,,,,,,SK236_52792_52787,White / White,,,,,,
product,2439,11.1,Women's cropped Boxy t-shirt,"60% katoen / 40% polyester tricot. Navel t-shirt, met oversized, boxy pasvorm. Geribde hals in stretchstof. Dubbelgestikt. Verwijderbaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391882&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391882&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391881&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2439,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2439,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2439,11.1,,,,,,,,,,SK237XXS_62188_62187,Black,XXS,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62189_62181,Black,XS,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62189_62182,Black,S,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62189_62183,Black,M,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62189_62184,Black,L,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62189_62185,Black,XL,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237XXS_62190_62187,White,,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62191_62181,White,,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62191_62182,White,,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62191_62183,White,,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62191_62184,White,,,,,,
product_variation,2439,11.1,,,,,,,,,,SK237_62191_62185,White,,,,,,
product,2440,17.02,T-shirt Dress,100% katoen. Single jersey. Boot hals met mini mouwen. Getailleerde snit.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391883&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Jurk,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391883&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2440,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2440,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2440,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2440,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2440,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_variation,2440,17.02,,,,,,,,,,SK257_31269_31265,Black,S,,,,,
product_variation,2440,17.02,,,,,,,,,,SK257_31269_31266,Black,M,,,,,
product_variation,2440,17.02,,,,,,,,,,SK257_31269_31267,Black,L,,,,,
product_variation,2440,17.02,,,,,,,,,,SK257_31269_31268,Black,XL,,,,,
product,2441,20.56,Women's slounge top,"100% viscose. Lange mouwen. Kraag afgewerkt in dezelfde stof. Schoudernaden versterkt met elasthan. Platte naden aan schouders, zijkanten en achterkant. Onderkant met laag uitgesneden zoom. Dubbel stiksel aan kraag, mouwuiteinden en onderkant. Uitneembaar etiket.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391884&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391884&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391885&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2441,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2441,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2441,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2441,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2441,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2441,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_variation,2441,20.56,,,,,,,,,,SK263_58709_58708,Black,XS,,,,,
product_variation,2441,20.56,,,,,,,,,,SK263_58709_58706,Black,S,,,,,
product_variation,2441,20.56,,,,,,,,,,SK263_58709_58705,Black,M,,,,,
product_variation,2441,20.56,,,,,,,,,,SK263_58709_58704,Black,L,,,,,
product_variation,2441,20.56,,,,,,,,,,SK263_58709_58707,Black,XL,,,,,
product,2442,14.66,Kids' Leggings,96% katoen / 4% elasthan. Jersey. Elastische tailleband. Getailleerde snit. Dubbele stiksels aan de zoom. Uitneembaar Skinnifit label.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391889&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391890&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391891&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2442,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2442,,,,,,,,,,,,,,Size,3/4 years (3/4 ans),RADIOBUTTONS,TRUE,
product_option,2442,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2442,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2442,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2442,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_variation,2442,14.66,,,,,,,,,,SM064_50902_58710,Black,3/4 years (3/4 ans),,,,,
product_variation,2442,14.66,,,,,,,,,,SM064_50902_50901,Black,5/6 years (5/6 ans),,,,,
product_variation,2442,14.66,,,,,,,,,,SM064_50902_50903,Black,7/8 years (7/8 ans),,,,,
product_variation,2442,14.66,,,,,,,,,,SM064_50902_50904,Black,9/10 years (9/10 ans),,,,,
product_variation,2442,14.66,,,,,,,,,,SM064_50902_50905,Black,11/12 years (11/12 ans),,,,,
product,2443,11.1,Kids' retro short,100% katoen. Single Jersey. Short met retro look door details in contrastkleur. Elastische tailleband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391892&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391892&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2443,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Color,Bright Pink / White,RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,
product_option,2443,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,
product_variation,2443,11.1,,,,,,,,,,SM069_62196_62193,Black / White,5/6 years (5/6 ans),,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62196_62194,Black / White,7/8 years (7/8 ans),,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62196_62195,Black / White,9/10 years (9/10 ans),,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62196_62192,Black / White,11/12 years (11/12 ans),,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62508_62193,Bright Pink / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62508_62194,Bright Pink / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62508_62195,Bright Pink / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62508_62192,Bright Pink / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62197_62193,Navy / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62197_62194,Navy / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62197_62195,Navy / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62197_62192,Navy / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62199_62193,Red / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62199_62194,Red / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62199_62195,Red / White,,,,,,
product_variation,2443,11.1,,,,,,,,,,SM069_62199_62192,Red / White,,,,,,
product,2444,9.92,Kids' Stretch vest,"96% katoen /4% elasthan tricot, Gewassen met enzymen. Hals en armsgaten afgewerkt in dezelfde stof. Lange pasvorm. Dubbelgestikt op de mouwen en zoom. Verwijderbaar label.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391896&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Skinni Fit,Kleding,Top,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391896&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2444,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2444,,,,,,,,,,,,,,Size,5/6 years (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2444,,,,,,,,,,,,,,Size,7/8 years (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2444,,,,,,,,,,,,,,Size,9/10 years (9/10 ans),RADIOBUTTONS,TRUE,
product_option,2444,,,,,,,,,,,,,,Size,11/12 years (11/12 ans),RADIOBUTTONS,TRUE,
product_option,2444,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2444,9.92,,,,,,,,,,SM123_62204_62201,Black,5/6 years (5/6 ans),,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62204_62202,Black,7/8 years (7/8 ans),,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62204_62203,Black,9/10 years (9/10 ans),,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62204_62200,Black,11/12 years (11/12 ans),,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62205_62201,White,,,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62205_62202,White,,,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62205_62203,White,,,,,,
product_variation,2444,9.92,,,,,,,,,,SM123_62205_62200,White,,,,,,
