type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_variation,155,19,,,,,,,,,,CGPU425_82350_82333,Sport Grey,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82350_82334,Sport Grey,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82350_82335,Sport Grey,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82350_82336,Sport Grey,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82350_82337,Sport Grey,,,,,,,,,,,,
product_variation,155,24.7,,,,,,,,,,CGPU425X_82349_82338,Sport Grey,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82351_82332,White,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82351_82333,White,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82351_82334,White,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82351_82335,White,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82351_82336,White,,,,,,,,,,,,
product_variation,155,19,,,,,,,,,,CGPU425_82351_82337,White,,,,,,,,,,,,
product_variation,155,24.7,,,,,,,,,,CGPU425X_82352_82338,White,,,,,,,,,,,,
product,156,17.74,MY POLO 210 Heren korte mouwen,"100% voorgesponnen Ring-Spun katoen (behalve Sport Grey: 90% voorgesponnen Ring-Spun katoen / 10% viscose). Tijdloos model, een klassieke en moderne basic, gemaakt van een hoogwaardige stof. Deze piquépolo met hoge dichtheid voelt zacht aan en heeft een goede bedrukkingskwaliteit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=402159&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=402159&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,156,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82360_82353,Black,,,,,S,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82360_82354,Black,,,,,M,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82360_82355,Black,,,,,L,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82360_82356,Black,,,,,XL,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82360_82357,Black,,,,,XXL,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82360_82358,Black,,,,,3XL,,,,,,,
product_variation,156,23.04,,,,,,,,,,CGPU426X_82361_82359,Black,,,,,4XL,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82363_82353,Dark Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82363_82354,Dark Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82363_82355,Dark Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82363_82356,Dark Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82363_82357,Dark Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82363_82358,Dark Grey,,,,,,,,,,,,
product_variation,156,23.04,,,,,,,,,,CGPU426X_82362_82359,Dark Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82364_82353,Navy,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82364_82354,Navy,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82364_82355,Navy,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82364_82356,Navy,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82364_82357,Navy,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82364_82358,Navy,,,,,,,,,,,,
product_variation,156,23.04,,,,,,,,,,CGPU426X_82365_82359,Navy,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82367_82353,Red,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82367_82354,Red,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82367_82355,Red,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82367_82356,Red,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82367_82357,Red,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82367_82358,Red,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82368_82353,Royal Blue,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82368_82354,Royal Blue,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82368_82355,Royal Blue,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82368_82356,Royal Blue,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82368_82357,Royal Blue,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82368_82358,Royal Blue,,,,,,,,,,,,
product_variation,156,23.04,,,,,,,,,,CGPU426X_82369_82359,Royal Blue,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82371_82353,Sport Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82371_82354,Sport Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82371_82355,Sport Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82371_82356,Sport Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82371_82357,Sport Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82371_82358,Sport Grey,,,,,,,,,,,,
product_variation,156,23.04,,,,,,,,,,CGPU426X_82370_82359,Sport Grey,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82372_82353,White,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82372_82354,White,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82372_82355,White,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82372_82356,White,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82372_82357,White,,,,,,,,,,,,
product_variation,156,17.74,,,,,,,,,,CGPU426_82372_82358,White,,,,,,,,,,,,
product_variation,156,23.04,,,,,,,,,,CGPU426X_82373_82359,White,,,,,,,,,,,,
product,157,22.68,MY POLO 210 Heren lange mouwen,"100% voorgesponnen Ring-Spun katoen (behalve Sport Grey: 90% voorgesponnen Ring-Spun katoen / 10% viscose). Tijdloos model, een klassieke en moderne basic, gemaakt van een hoogwaardige stof. Deze piquépolo met hoge dichtheid voelt zacht aan en heeft een goede bedrukkingskwaliteit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=403495&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=403495&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,157,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82381_82374,Black,,,,,S,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82381_82375,Black,,,,,M,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82381_82376,Black,,,,,L,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82381_82377,Black,,,,,XL,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82381_82378,Black,,,,,XXL,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82381_82379,Black,,,,,3XL,,,,,,,
product_variation,157,29.48,,,,,,,,,,CGPU427X_82382_82380,Black,,,,,4XL,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82384_82374,Dark Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82384_82375,Dark Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82384_82376,Dark Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82384_82377,Dark Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82384_82378,Dark Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82384_82379,Dark Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82385_82374,Navy,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82385_82375,Navy,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82385_82376,Navy,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82385_82377,Navy,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82385_82378,Navy,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82385_82379,Navy,,,,,,,,,,,,
product_variation,157,29.48,,,,,,,,,,CGPU427X_82386_82380,Navy,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82388_82374,Red,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82388_82375,Red,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82388_82376,Red,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82388_82377,Red,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82388_82378,Red,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82388_82379,Red,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82389_82374,Royal Blue,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82389_82375,Royal Blue,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82389_82376,Royal Blue,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82389_82377,Royal Blue,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82389_82378,Royal Blue,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82389_82379,Royal Blue,,,,,,,,,,,,
product_variation,157,29.48,,,,,,,,,,CGPU427X_82390_82380,Royal Blue,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82392_82374,Sport Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82392_82375,Sport Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82392_82376,Sport Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82392_82377,Sport Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82392_82378,Sport Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82392_82379,Sport Grey,,,,,,,,,,,,
product_variation,157,29.48,,,,,,,,,,CGPU427X_82391_82380,Sport Grey,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82393_82374,White,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82393_82375,White,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82393_82376,White,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82393_82377,White,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82393_82378,White,,,,,,,,,,,,
product_variation,157,22.68,,,,,,,,,,CGPU427_82393_82379,White,,,,,,,,,,,,
product_variation,157,29.48,,,,,,,,,,CGPU427X_82394_82380,White,,,,,,,,,,,,
product,158,13.64,MY ECO POLO 65/35 Heren korte mouwen,"65% polyester / 35% katoen. Tijdloos, klassiek en modern model. Gemaakt van gerecycled polyester en Better Cotton katoen. Ademende en onderhoudsvriendelijke piquépolo die superzacht aanvoelt. Afneembaar etiket ‘B&C No Label’, voor een eenvoudige rebranding. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=401933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=401933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Dark Forest,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Lotus Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Lotus Pink,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Pacific Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Roasted Cofee,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,158,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82402_82395,Black,,,,,S,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82402_82396,Black,,,,,M,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82402_82397,Black,,,,,L,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82402_82398,Black,,,,,XL,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82402_82399,Black,,,,,XXL,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82402_82400,Black,,,,,3XL,,,,,,,
product_variation,158,17.74,,,,,,,,,,CGPU428X_82403_82401,Black,,,,,4XL,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82405_82395,Dark Forest,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82405_82396,Dark Forest,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82405_82397,Dark Forest,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82405_82398,Dark Forest,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82405_82399,Dark Forest,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82405_82400,Dark Forest,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82406_82395,Dark Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82406_82396,Dark Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82406_82397,Dark Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82406_82398,Dark Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82406_82399,Dark Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82406_82400,Dark Grey,,,,,,,,,,,,
product_variation,158,17.74,,,,,,,,,,CGPU428X_82407_82401,Dark Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82409_82395,Lotus Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82409_82396,Lotus Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82409_82397,Lotus Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82409_82398,Lotus Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82409_82399,Lotus Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82409_82400,Lotus Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82410_82395,Lotus Pink,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82410_82396,Lotus Pink,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82410_82397,Lotus Pink,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82410_82398,Lotus Pink,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82410_82399,Lotus Pink,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82410_82400,Lotus Pink,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82413_82395,Navy,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82413_82396,Navy,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82413_82397,Navy,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82413_82398,Navy,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82413_82399,Navy,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82413_82400,Navy,,,,,,,,,,,,
product_variation,158,17.74,,,,,,,,,,CGPU428X_82412_82401,Navy,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82414_82395,Pacific Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82414_82396,Pacific Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82414_82397,Pacific Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82414_82398,Pacific Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82414_82399,Pacific Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82414_82400,Pacific Grey,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82417_82395,Red,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82417_82396,Red,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82417_82397,Red,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82417_82398,Red,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82417_82399,Red,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82417_82400,Red,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82418_82395,Roasted Cofee,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82418_82396,Roasted Cofee,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82418_82397,Roasted Cofee,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82418_82398,Roasted Cofee,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82418_82399,Roasted Cofee,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82418_82400,Roasted Cofee,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82421_82395,Royal Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82421_82396,Royal Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82421_82397,Royal Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82421_82398,Royal Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82421_82399,Royal Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82421_82400,Royal Blue,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82422_82395,White,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82422_82396,White,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82422_82397,White,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82422_82398,White,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82422_82399,White,,,,,,,,,,,,
product_variation,158,13.64,,,,,,,,,,CGPU428_82422_82400,White,,,,,,,,,,,,
product_variation,158,17.74,,,,,,,,,,CGPU428X_82423_82401,White,,,,,,,,,,,,
product,159,5.56,Exact 150 Kids,100% voorgekrompen ringgesponnen katoen ( Ash: 99% voorgekropen ringgesponnen katoen / 1% viscose - Sport Grey: 85% voorgekropen ringgesponnen katoen / 15% viscose). Single Jersey. Nektape. Ronde hals afgewerkt met een 2-laags boord in 1x1 rib met elasthan. Ruime tubulaire snit. Afwerking met dubbele stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63905&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63905&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Apricot,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Size,3/4 Y (3/4 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Size,12/14 Y (12/14 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Ash,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Atoll,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Azure,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Size,1/2 Y (1/2 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Denim,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Light Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,159,,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,,,,,,
