type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_variation_option_Size
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60886_60882,Sporty Royal Blue / White,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60876,White / Black,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60877,White / Black,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60878,White / Black,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60879,White / Black,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60880,White / Black,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60881,White / Black,,,,,,
product_variation,1861,16.24,,,,,,,,,,,,,,,,,,,,,,,,,PA493_60887_60882,White / Black,,,,,,
product,1862,12.74,Kinderpolo korte mouwen,100% polyester. Interlock. Contrasterend inzetstuk borst. Kraag in ribboord met nektape aan de binnenkant. Toon op toon lijst met 2 knopen. Zijsplitten. Dubbel stiksel aan mouwuiteinden en onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251307&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251307&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251300&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251308&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251306&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251305&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251304&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251303&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374968&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374969&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4/6 years (4/6 ans),RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 years (6/8 ans),RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 years (8/10 ans),RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 years (10/12 ans),RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 years (12/14 ans),RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy / White,RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red / White,RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue / White,RADIOBUTTONS,TRUE,,
product_option,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60893_60888,Black / White,,,,,,4/6 years (4/6 ans)
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60893_60889,Black / White,,,,,,6/8 years (6/8 ans)
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60893_60890,Black / White,,,,,,8/10 years (8/10 ans)
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60893_60891,Black / White,,,,,,10/12 years (10/12 ans)
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60893_60892,Black / White,,,,,,12/14 years (12/14 ans)
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60894_60888,Sporty Navy / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60894_60889,Sporty Navy / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60894_60890,Sporty Navy / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60894_60891,Sporty Navy / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60894_60892,Sporty Navy / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60895_60888,Sporty Red / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60895_60889,Sporty Red / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60895_60890,Sporty Red / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60895_60891,Sporty Red / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60895_60892,Sporty Red / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60896_60888,Sporty Royal Blue / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60896_60889,Sporty Royal Blue / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60896_60890,Sporty Royal Blue / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60896_60891,Sporty Royal Blue / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60896_60892,Sporty Royal Blue / White,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60897_60888,White / Black,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60897_60889,White / Black,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60897_60890,White / Black,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60897_60891,White / Black,,,,,,
product_variation,1862,12.74,,,,,,,,,,,,,,,,,,,,,,,,,PA494_60897_60892,White / Black,,,,,,
product,1863,20.24,Polo lange mouwen Cool Plus® volwassene,"100% polyester. Piquétricot Cool Plus®. Kraag en mouwuiteinden in ribboord. Toon op toon  lijst met 3 knopen. Nektape, zijsplitten en afwerking met dubbel stiksel onderaan. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=251310&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251310&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251311&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251316&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251317&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251312&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251309&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251315&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251314&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251313&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374967&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,
product_option,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60898,Black,,,,,,XS
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60899,Black,,,,,,S
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60900,Black,,,,,,M
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60901,Black,,,,,,L
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60902,Black,,,,,,XL
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60903,Black,,,,,,XXL
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60905_60904,Black,,,,,,3XL
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60898,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60899,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60900,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60901,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60902,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60903,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60906_60904,Sporty Navy,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60898,White,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60899,White,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60900,White,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60901,White,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60902,White,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60903,White,,,,,,
product_variation,1863,20.24,,,,,,,,,,,,,,,,,,,,,,,,,PA495_60907_60904,White,,,,,,
product,1864,18.2,Gevlamde polo korte mouwen volwassene,100% polyester. Lichte en sneldrogende stof. Kraag in ribboord. Lijst met 3 knopen. Contrasterende nektape en zijsplitten. Dubbel stiksel aan mouwuiteinden en onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249061&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249062&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249060&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249059&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249057&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249058&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249056&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374964&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374965&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Burgundy Heather,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral Heather,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fine Grey Heather,RADIOBUTTONS,TRUE,,
product_option,1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Steel Blue Heather,RADIOBUTTONS,TRUE,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60915_60911,Burgundy Heather,,,,,,S
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60915_60912,Burgundy Heather,,,,,,M
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60915_60913,Burgundy Heather,,,,,,L
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60915_60914,Burgundy Heather,,,,,,XL
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60962_60910,Burgundy Heather,,,,,,XXL
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60962_60908,Burgundy Heather,,,,,,3XL
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60962_60909,Burgundy Heather,,,,,,4XL
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60916_60911,Coral Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60916_60912,Coral Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60916_60913,Coral Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60916_60914,Coral Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60963_60910,Coral Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60963_60908,Coral Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60963_60909,Coral Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60964_60911,Fine Grey Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60964_60912,Fine Grey Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60964_60913,Fine Grey Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60964_60914,Fine Grey Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60917_60910,Fine Grey Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60917_60908,Fine Grey Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60917_60909,Fine Grey Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60918_60911,Steel Blue Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60918_60912,Steel Blue Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60918_60913,Steel Blue Heather,,,,,,
product_variation,1864,18.2,,,,,,,,,,,,,,,,,,,,,,,,,PA496_60918_60914,Steel Blue Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60965_60910,Steel Blue Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60965_60908,Steel Blue Heather,,,,,,
product_variation,1864,21.24,,,,,,,,,,,,,,,,,,,,,,,,,PA496X_60965_60909,Steel Blue Heather,,,,,,
product,1865,30.54,Sportrugzak met verstevigde bodem / 42 liter,Polyester 600D.  Verstevigde uitneembare bodem in polyproylene met voetjes in plastic. Voorzak met rits om de personalisatie te vereenvoudigen. 2 zijzakken. Kaarthouder. Verstevigde bodem geleverd met de rugzak.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70017&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70017&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70014&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70016&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70015&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_variation,1865,30.54,,,,,,,,,,,,,,,,,,,,,,,,,PA517_51082_51081,Black,,,,,,One Size
product_variation,1865,30.54,,,,,,,,,,,,,,,,,,,,,,,,,PA517_51083_51081,Navy,,,,,,
product_variation,1865,30.54,,,,,,,,,,,,,,,,,,,,,,,,,PA517_51084_51081,Red,,,,,,
product_variation,1865,30.54,,,,,,,,,,,,,,,,,,,,,,,,,PA517_51085_51081,Royal Blue,,,,,,
product,1866,33,SENIOR' model / 90 liter,Polyester 600D. 90 liter inhoud.  Verstevigde bodem in polypropylene met voetjes in plastic. Voorzak met rits om de personalisatie te vereenvoudigen. Kaarthouder. Afneembare schouderband met patch in silicone.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70018&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70019&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_variation,1866,33,,,,,,,,,,,,,,,,,,,,,,,,,PA518_51087_51086,Black,,,,,,One Size
product_variation,1866,33,,,,,,,,,,,,,,,,,,,,,,,,,PA518_51088_51086,Navy,,,,,,
product_variation,1866,33,,,,,,,,,,,,,,,,,,,,,,,,,PA518_51089_51086,Red,,,,,,
product_variation,1866,33,,,,,,,,,,,,,,,,,,,,,,,,,PA518_51090_51086,Royal Blue,,,,,,
product,1867,28.96,JUNIOR' model / 60 liter,Polyester 600D. 60 liter inhoud. Verstevigde bodem in polypropylene met voetjes in plastic. Voorzak met rits om de personalisatie te vereenvoudigen. Kaarthouder. Afneembare schouderband met patch in silicone.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70022&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70022&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70023&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,
product_variation,1867,28.96,,,,,,,,,,,,,,,,,,,,,,,,,PA519_51092_51091,Black,,,,,,One Size
product_variation,1867,28.96,,,,,,,,,,,,,,,,,,,,,,,,,PA519_51093_51091,Navy,,,,,,
product_variation,1867,28.96,,,,,,,,,,,,,,,,,,,,,,,,,PA519_51094_51091,Red,,,,,,
product_variation,1867,28.96,,,,,,,,,,,,,,,,,,,,,,,,,PA519_51095_51091,Royal Blue,,,,,,
product,1868,22.94,Ballentas,100% polyester. Gemengde opbouw met opengewerkt canvas zodat de ballen snel drogen en polyester PVC-coating. Verstelbare schouderriem van polypropeen en aanrijgkoord om de tas bovenaan te sluiten.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70024&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70024&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1868,22.94,,,,,,,,,,,,,,,,,,,,,,,,,PA522_54450_54449,Black,,,,,,One Size
product,1869,5.44,Ballennet,"100% polypropeleen. Net gevlochten 4 mm dik. Stevig, praktisch en licht, kan tot 10 ballen dragen. Ideaal voor de uitstapjes van de sportclubs.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=203255&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=203255&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=203256&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1869,5.44,,,,,,,,,,,,,,,,,,,,,,,,,PA523_48144_48143,White,,,,,,One Size
