type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_variation_option_Size
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,430,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8076_8084,Azur Blue,,,,,,,,,,,,,,,,,One Size
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_19868_8084,Black,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_19867_8084,Bordeaux,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8082_8084,Burnt Orange,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_12587_8084,Chocolate,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8083_8084,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8077_8084,Forest Green,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_38956_8084,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_19865_8084,Light Grey,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_38906_8084,Lime,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8078_8084,Mastic,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8079_8084,Navy,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_19864_8084,Pale Pink,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_8080_8084,Red,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_38954_8084,Royal Blue,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_38908_8084,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,430,16.16,,,,,,,,,,,,,,,,,,K113C_38909_8084,True Yellow,,,,,,,,,,,,,,,,,
product_variation,430,12.74,,,,,,,,,,,,,,,,,,K113_8042_8043,White,,,,,,,,,,,,,,,,,
product,431,70.94,Kimono badjas,"100% katoen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=377037&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377037&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377047&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377040&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377038&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377048&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377184&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377183&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408044&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408043&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,431,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,431,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,431,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,431,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,431,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,431,70.94,,,,,,,,,,,,,,,,,,K115C_3672_63214,Navy,,,,,,,,,,,,,,,,,M
product_variation,431,70.94,,,,,,,,,,,,,,,,,,K115C_3672_3670,Navy,,,,,,,,,,,,,,,,,L
product_variation,431,70.94,,,,,,,,,,,,,,,,,,K115C_3672_3671,Navy,,,,,,,,,,,,,,,,,XL
product_variation,431,61.66,,,,,,,,,,,,,,,,,,K115_3669_63215,White,,,,,,,,,,,,,,,,,
product_variation,431,61.66,,,,,,,,,,,,,,,,,,K115_3669_3667,White,,,,,,,,,,,,,,,,,
product_variation,431,61.66,,,,,,,,,,,,,,,,,,K115_3669_3668,White,,,,,,,,,,,,,,,,,
product,432,33.16,Fluwelen Strandlaken,"100% katoen. Met wit effen boord van 5,5 cm breed aan beide uiteinden.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=65121&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=65121&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Color,Beige / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Color,Light Grey / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Color,Lime / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Color,Orange / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,432,,,,,,,,,,,,,,,,,,,,,Color,Turquoise / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,432,33.16,,,,,,,,,,,,,,,,,,K118_12705_12708,Beige / White,,,,,,,,,,,,,,,,,One Size
product_variation,432,33.16,,,,,,,,,,,,,,,,,,K118_12706_12708,Light Grey / White,,,,,,,,,,,,,,,,,
product_variation,432,33.16,,,,,,,,,,,,,,,,,,K118_19871_12708,Lime / White,,,,,,,,,,,,,,,,,
product_variation,432,33.16,,,,,,,,,,,,,,,,,,K118_12707_12708,Navy / White,,,,,,,,,,,,,,,,,
product_variation,432,33.16,,,,,,,,,,,,,,,,,,K118_12704_12708,Orange / White,,,,,,,,,,,,,,,,,
product_variation,432,33.16,,,,,,,,,,,,,,,,,,K118_12703_12708,Turquoise / White,,,,,,,,,,,,,,,,,
product,433,36.9,Gestreept Fluwelen Strandlaken,"100% katoen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=65123&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=65123&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,433,,,,,,,,,,,,,,,,,,,,,Color,Black / Orange / White / Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,433,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,433,,,,,,,,,,,,,,,,,,,,,Color,Grey / Red / White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,433,36.9,,,,,,,,,,,,,,,,,,K121_19903_19902,Black / Orange / White / Chocolate,,,,,,,,,,,,,,,,,One Size
product_variation,433,36.9,,,,,,,,,,,,,,,,,,K121_19904_19902,Grey / Red / White / Navy,,,,,,,,,,,,,,,,,
product,434,55.86,Kimono Badjas Honinggraatstructuur,"100% katoen. 2 zakken.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=200373&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200373&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200370&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200374&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200372&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200371&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200365&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200366&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200369&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200368&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200367&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408041&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,434,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,434,,,,,,,,,,,,,,,,,,,,,Size,M/L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,434,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,434,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,434,55.86,,,,,,,,,,,,,,,,,,K122C_19922_19920,Black,,,,,,,,,,,,,,,,,M/L
product_variation,434,55.86,,,,,,,,,,,,,,,,,,K122C_19922_19921,Black,,,,,,,,,,,,,,,,,L/XL
product_variation,434,55.86,,,,,,,,,,,,,,,,,,K122_19918_19917,White,,,,,,,,,,,,,,,,,
product_variation,434,55.86,,,,,,,,,,,,,,,,,,K122_19918_19919,White,,,,,,,,,,,,,,,,,
product,435,20.14,Baby Badhanddoek,"100% katoen. Capuchon en gecontrasteerd boord.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=395042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,435,,,,,,,,,,,,,,,,,,,,,Color,White / Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,435,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,435,,,,,,,,,,,,,,,,,,,,,Color,White / Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,435,20.14,,,,,,,,,,,,,,,,,,K124_46382_46381,White / Pink,,,,,,,,,,,,,,,,,One Size
product_variation,435,20.14,,,,,,,,,,,,,,,,,,K124_46383_46381,White / Sky Blue,,,,,,,,,,,,,,,,,
product,436,36.36,Fouta Handdoek,"100% katoen. Eén kant geweven en de andere kant in badstof. Gecontrasteerde zoom met franjes. Afmeting: 180 x 100 cm.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=200356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200351&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200352&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200350&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408037&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408038&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,436,,,,,,,,,,,,,,,,,,,,,Color,Natural / Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,436,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,436,,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,436,,,,,,,,,,,,,,,,,,,,,Color,Turquoise / White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,436,36.36,,,,,,,,,,,,,,,,,,K128C_46413_46412,Natural / Chocolate,,,,,,,,,,,,,,,,,One Size
product_variation,436,36.36,,,,,,,,,,,,,,,,,,K128C_46414_46412,Navy / White,,,,,,,,,,,,,,,,,
product_variation,436,36.36,,,,,,,,,,,,,,,,,,K128_46411_46410,Turquoise / White,,,,,,,,,,,,,,,,,
product,437,5.6,Gestreepte theedoek,"100% katoenen canvas.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=65133&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Tafel / keuken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=65133&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,437,,,,,,,,,,,,,,,,,,,,,Color,White / Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,437,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,437,,,,,,,,,,,,,,,,,,,,,Color,White / Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,437,,,,,,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,437,,,,,,,,,,,,,,,,,,,,,Color,White / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,437,5.6,,,,,,,,,,,,,,,,,,K130_50006_48641,White / Grey,,,,,,,,,,,,,,,,,One Size
product_variation,437,5.6,,,,,,,,,,,,,,,,,,K130_50007_48641,White / Kelly Green,,,,,,,,,,,,,,,,,
product_variation,437,5.6,,,,,,,,,,,,,,,,,,K130_50008_48641,White / Red,,,,,,,,,,,,,,,,,
product_variation,437,5.6,,,,,,,,,,,,,,,,,,K130_50009_48641,White / Royal Blue,,,,,,,,,,,,,,,,,
product,438,31.66,Gestreepte wikkeldoek met franjes,"100% katoen. Afmetingen: 100 cm x 180 cm. Eén zijde van geweven jacquardkatoen en één zijde van badstof.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=200348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200343&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200347&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200341&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200338&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408035&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408036&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,438,,,,,,,,,,,,,,,,,,,,,Color,White / Smoke Stripe,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,438,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,438,31.66,,,,,,,,,,,,,,,,,,K132_59261_59260,White / Smoke Stripe,,,,,,,,,,,,,,,,,One Size
product,439,34,Vintage wikkeldoek,"100% katoen. Afmetingen: 165 cm x 90 cm. Verwassen look. Gevlochten franjes met een knoop. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit ambachtelijke procedé maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=200337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200332&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200334&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200333&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200331&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200329&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408034&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,439,,,,,,,,,,,,,,,,,,,,,Color,Vintage Graphite,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,439,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,439,,,,,,,,,,,,,,,,,,,,,Color,Vintage Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,439,34,,,,,,,,,,,,,,,,,,K133_59263_59262,Vintage Graphite,,,,,,,,,,,,,,,,,One Size
product_variation,439,34,,,,,,,,,,,,,,,,,,K133_59264_59262,Vintage Sapphire,,,,,,,,,,,,,,,,,
product,440,28.06,Gestreepte wikkeldoek,"100% katoen. Afmetingen: 170 cm x 90 cm. Gevlochten franjes met een knoop.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/6, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=200326&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200326&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200322&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200328&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200323&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200325&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200321&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=200320&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,440,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Light Grey Stripe,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,440,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,440,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Tropical Pink Stripe,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,440,,,,,,,,,,,,,,,,,,,,,Color,Denim / Sky Blue Stripe,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,440,28.06,,,,,,,,,,,,,,,,,,K134_59266_59265,Dark Grey / Light Grey Stripe,,,,,,,,,,,,,,,,,One Size
product_variation,440,28.06,,,,,,,,,,,,,,,,,,K134_59267_59265,Dark Grey / Tropical Pink Stripe,,,,,,,,,,,,,,,,,
product_variation,440,28.06,,,,,,,,,,,,,,,,,,K134_59268_59265,Denim / Sky Blue Stripe,,,,,,,,,,,,,,,,,
product,441,27.7,Herenpolo Supima® korte mouwen,"100% katoen. Katoenen piquétricot Supima®. Een verfijnde stof van topkwaliteit. Voelt zijdezacht en aangenaam aan. Fitted pasvorm. Kraag in ribboord met contrasterende fantasie-nektape aan de binnenkant. Lijst met 2 knopen van echt parelmoer. Afgewerkt met een fantasienaad onderaan en met ribboord aan de mouwuiteinden. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=451373&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451373&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451372&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451371&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451370&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451369&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451368&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451365&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451364&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451361&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451367&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451366&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408114&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408115&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,441,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
