type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12
product,2135,59.68,Cheltenham Gold Jacket,"Buitenkant: 100% nylon met polyacryl coating, wattering in een ruitvormig motief 2x2cm. Binnenkant gevoerd met 100% polyester en 100% polyester fleece. Kraag in velour rib. Zware tweerichting ritssluiting. Waterafstoten en winddicht. Stormoverslag met drukknopen. 2 voorzakken met drukknopen en 1 zak met ritssluiting. 2 openingen met drukknopen op de achterkant.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71018&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71019&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2135,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2135,,,,,,,,,,,Color,Olive,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2135,59.68,,,,,,,,R196X_50649_50654,Black,,,,,,,,,,,,,XS,,,
product_variation,2135,59.68,,,,,,,,R196X_50649_50648,Black,,,,,,,,,,,,,S,,,
product_variation,2135,59.68,,,,,,,,R196X_50649_50650,Black,,,,,,,,,,,,,M,,,
product_variation,2135,59.68,,,,,,,,R196X_50649_50651,Black,,,,,,,,,,,,,L,,,
product_variation,2135,59.68,,,,,,,,R196X_50649_50652,Black,,,,,,,,,,,,,XL,,,
product_variation,2135,59.68,,,,,,,,R196X_50649_50653,Black,,,,,,,,,,,,,XXL,,,
product_variation,2135,59.68,,,,,,,,R196X_50655_50654,Olive,,,,,,,,,,,,,,,,
product_variation,2135,59.68,,,,,,,,R196X_50655_50648,Olive,,,,,,,,,,,,,,,,
product_variation,2135,59.68,,,,,,,,R196X_50655_50650,Olive,,,,,,,,,,,,,,,,
product_variation,2135,59.68,,,,,,,,R196X_50655_50651,Olive,,,,,,,,,,,,,,,,
product_variation,2135,59.68,,,,,,,,R196X_50655_50652,Olive,,,,,,,,,,,,,,,,
product_variation,2135,59.68,,,,,,,,R196X_50655_50653,Olive,,,,,,,,,,,,,,,,
product,2136,3.56,Core Junior Safety Vest,100% polyester. Ruime maatvoering. Afgewerkt met grijze polyester zomen. Genaaide reflecterende stroken (50mm). Voldoet aan EN1150 normering.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392299&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392299&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392300&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2136,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2136,,,,,,,,,,,Size,4/6 years (4/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2136,,,,,,,,,,,Size,7/9 years (7/9 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2136,,,,,,,,,,,Size,10/12 years (10/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2136,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2136,3.56,,,,,,,,R200J_70742_37916,Fluorescent Orange,,,,,,,,,,,,,4/6 years (4/6 ans),,,
product_variation,2136,3.56,,,,,,,,R200J_70742_37918,Fluorescent Orange,,,,,,,,,,,,,7/9 years (7/9 ans),,,
product_variation,2136,3.56,,,,,,,,R200J_70742_37919,Fluorescent Orange,,,,,,,,,,,,,10/12 years (10/12 ans),,,
product_variation,2136,3.56,,,,,,,,R200J_37917_37916,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2136,3.56,,,,,,,,R200J_37917_37918,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2136,3.56,,,,,,,,R200J_37917_37919,Fluorescent Yellow,,,,,,,,,,,,,,,,
product,2137,4.38,Hi-viz Motorist Safety Vest,100% polyester. Ruime maatvoering. Afgewerkt met grijze polyester zomen. Genaaide reflecterende stroken (50mm). Nota: deze kleding dient proper en vast gedragen te worden om effect te hebben. EN ISO 20471:2013 type 2.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392303&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392303&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392302&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2137,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2137,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2137,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2137,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2137,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2137,4.38,,,,,,,,R200X_65055_37922,Fluorescent Orange,,,,,,,,,,,,,S/M,,,
product_variation,2137,4.38,,,,,,,,R200X_65055_37920,Fluorescent Orange,,,,,,,,,,,,,L/XL,,,
product_variation,2137,4.38,,,,,,,,R200X_65055_37923,Fluorescent Orange,,,,,,,,,,,,,XXL/3XL,,,
product_variation,2137,4.38,,,,,,,,R200X_37921_37922,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2137,4.38,,,,,,,,R200X_37921_37920,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2137,4.38,,,,,,,,R200X_37921_37923,Fluorescent Yellow,,,,,,,,,,,,,,,,
product,2138,4.94,High Viz Motorway Vest,100% polyester. Ruime maatvoering. Afgewerkt met grijze polyester zomen. Genaaide reflecterende stroken (50mm). Reflecterende stroken over de schouders en 2 horizontaal. Voldoet aan EN ISO 20471 type 2 normering. Nota: deze kleding dient proper en vast gedragen te worden om effect te hebben.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71029&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2138,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2138,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2138,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2138,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2138,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2138,4.94,,,,,,,,R201X_37926_37927,Fluorescent Orange,,,,,,,,,,,,,S/M,,,
product_variation,2138,4.94,,,,,,,,R201X_37926_37924,Fluorescent Orange,,,,,,,,,,,,,L/XL,,,
product_variation,2138,4.94,,,,,,,,R201X_37926_37928,Fluorescent Orange,,,,,,,,,,,,,XXL/3XL,,,
product_variation,2138,4.94,,,,,,,,R201X_37925_37927,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2138,4.94,,,,,,,,R201X_37925_37924,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2138,4.94,,,,,,,,R201X_37925_37928,Fluorescent Yellow,,,,,,,,,,,,,,,,
product,2139,7.14,Core Zip ID Safety Tabard,100% polyester. Voorzakken met naamkaarthouder (95x60mm). Zware stevige rits. Reflecterende horizontale en verticale genaaide strepen 50mm. Artikel in het grijs omzoomd. Valt ruim want wordt gedragen over de normale kleding. Uitneembaar label. Nota: deze kleding dient proper en vast gedragen te worden om effect te hebben.  EN ISO 20471:2013 type 2.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392305&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392305&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2139,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2139,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2139,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2139,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2139,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2139,7.14,,,,,,,,R202X_51080_50868,Fluorescent Orange,,,,,,,,,,,,,S/M,,,
product_variation,2139,7.14,,,,,,,,R202X_51080_50870,Fluorescent Orange,,,,,,,,,,,,,L/XL,,,
product_variation,2139,7.14,,,,,,,,R202X_51080_50871,Fluorescent Orange,,,,,,,,,,,,,XXL/3XL,,,
product_variation,2139,7.14,,,,,,,,R202X_50869_50868,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2139,7.14,,,,,,,,R202X_50869_50870,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2139,7.14,,,,,,,,R202X_50869_50871,Fluorescent Yellow,,,,,,,,,,,,,,,,
product,2140,25.18,Core Lightweight Jacket,100% 190T polyester met PU inductie. StormDri Waterdicht 2000mm. Polyester mesh voering aan de binnenkant. Mouwen polyester gevoerd. Winddicht. Openingen aan de voor- en achterkant ter verluchting. Waterdichte zomen. Lichte jas. Capuchon verborgen in de kraag met aanrijgkoord. Volledige ritssluiting. Elastische mouwuiteinden. Kan opgevouwen worden in tasje. Elastisch koord aan de onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=191547&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=191547&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71038&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2140,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37940_37946,Black,,,,,,,,,,,,,XS,,,
product_variation,2140,25.18,,,,,,,,R205X_37940_37944,Black,,,,,,,,,,,,,S,,,
product_variation,2140,25.18,,,,,,,,R205X_37940_37943,Black,,,,,,,,,,,,,M,,,
product_variation,2140,25.18,,,,,,,,R205X_37940_37939,Black,,,,,,,,,,,,,L,,,
product_variation,2140,25.18,,,,,,,,R205X_37940_37945,Black,,,,,,,,,,,,,XL,,,
product_variation,2140,25.18,,,,,,,,R205X_37940_37947,Black,,,,,,,,,,,,,XXL,,,
product_variation,2140,25.18,,,,,,,,R205X_37941_37946,Navy,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37941_37944,Navy,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37941_37943,Navy,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37941_37939,Navy,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37941_37945,Navy,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37941_37947,Navy,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37942_37946,Red,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37942_37944,Red,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37942_37943,Red,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37942_37939,Red,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37942_37945,Red,,,,,,,,,,,,,,,,
product_variation,2140,25.18,,,,,,,,R205X_37942_37947,Red,,,,,,,,,,,,,,,,
product,2141,26.56,Core Bodywarmer,"Buitekant 100% polyseter. Voering 100% polyesterwatten. Licht, sneldrogend, beschermend tegen lichte regen en winddicht.Ideaal als extra laag op bijvoorbeeld een fleece. Volledige ritssluiting. Stormoverslag aan de binnenkant. Groot uitgesneden armsgaten voor meer comfort. 2 voorvakken. Binnenzak. Drukkersrits links voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71041&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71041&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2141,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37949_37955,Black,,,,,,,,,,,,,S,,,
product_variation,2141,26.56,,,,,,,,R208X_37949_37954,Black,,,,,,,,,,,,,M,,,
product_variation,2141,26.56,,,,,,,,R208X_37949_37953,Black,,,,,,,,,,,,,L,,,
product_variation,2141,26.56,,,,,,,,R208X_37949_37956,Black,,,,,,,,,,,,,XL,,,
product_variation,2141,26.56,,,,,,,,R208X_37949_37957,Black,,,,,,,,,,,,,XXL,,,
product_variation,2141,26.56,,,,,,,,R208X_37949_37948,Black,,,,,,,,,,,,,3XL,,,
product_variation,2141,26.56,,,,,,,,R208X_37950_37955,Navy,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37950_37954,Navy,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37950_37953,Navy,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37950_37956,Navy,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37950_37957,Navy,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37950_37948,Navy,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37951_37955,Red,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37951_37954,Red,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37951_37953,Red,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37951_37956,Red,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37951_37957,Red,,,,,,,,,,,,,,,,
product_variation,2141,26.56,,,,,,,,R208X_37951_37948,Red,,,,,,,,,,,,,,,,
product,2142,38.98,Mens Softshell Jacket,"Buitenkant: 100% polyester. Ademende tussenlaag TPU 5000mm waterdicht, 1000gr/m²/24, winddicht. Binnenkant 100% polyester Grey microfleece in alle kleuren. Waterafstotend, ademend en winddicht. Zachte stretch. Stormoverslag aan de binnenkant. Comfortabele snit. Volledige ritssluiting. Langer achterpand. 2 voorzakken met ritssluiting.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=71042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71042&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392306&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2142,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37959_37963,Black,,,,,,,,,,,,,S,,,
product_variation,2142,38.98,,,,,,,,R209X_37959_37962,Black,,,,,,,,,,,,,M,,,
product_variation,2142,38.98,,,,,,,,R209X_37959_37958,Black,,,,,,,,,,,,,L,,,
product_variation,2142,38.98,,,,,,,,R209X_37959_37964,Black,,,,,,,,,,,,,XL,,,
product_variation,2142,38.98,,,,,,,,R209X_37959_37965,Black,,,,,,,,,,,,,XXL,,,
product_variation,2142,38.98,,,,,,,,R209X_37959_58006,Black,,,,,,,,,,,,,3XL,,,
product_variation,2142,38.98,,,,,,,,R209X_37960_37963,Navy,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37960_37962,Navy,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37960_37958,Navy,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37960_37964,Navy,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37960_37965,Navy,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37960_58006,Navy,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37961_37963,Red,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37961_37962,Red,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37961_37958,Red,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37961_37964,Red,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37961_37965,Red,,,,,,,,,,,,,,,,
product_variation,2142,38.98,,,,,,,,R209X_37961_58006,Red,,,,,,,,,,,,,,,,
product,2143,14.96,Safety Hi-viz Vest,100% polyester. Valt ruim uit om over ander kleding te dragen. Klittenbandsluiting. Afgewerkt met grijze biesjes.  3M™ Scotchlite™ reflecterende tape genaaid 50mm. EN ISO 20471:2013 class 2.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71044&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,2143,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2143,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2143,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2143,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2143,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2143,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2143,14.96,,,,,,,,R21_5243_5239,Fluorescent Orange,,,,,,,,,,,,,S/M,,,
product_variation,2143,14.96,,,,,,,,R21_5243_5240,Fluorescent Orange,,,,,,,,,,,,,L/XL,,,
product_variation,2143,14.96,,,,,,,,R21_5243_5238,Fluorescent Orange,,,,,,,,,,,,,XXL,,,
product_variation,2143,14.96,,,,,,,,R21_5243_5241,Fluorescent Orange,,,,,,,,,,,,,3XL,,,
product_variation,2143,14.96,,,,,,,,R21_5242_5239,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2143,14.96,,,,,,,,R21_5242_5240,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2143,14.96,,,,,,,,R21_5242_5238,Fluorescent Yellow,,,,,,,,,,,,,,,,
product_variation,2143,14.96,,,,,,,,R21_5242_5241,Fluorescent Yellow,,,,,,,,,,,,,,,,
product,2144,62.08,3-in-1 Jacket With Quilted Bodywarmer,Buitenkant jas: 190T polyester StormDri 2000mm coating. Voering in 100% polyester mesh. Mouwen gevoerd met 100% polyester taffeta. Volledig getapete naden. Binnenkant altijd met zwarte voering. Warm maar niet zwaar. Easy Care. Modieuze snit. 2 zijzakken met stormoverslag. Borstzak aan binnenkant rechts. Capuchon in de kraag. Volledige ritssluiting. Elastische mouwuiteinden. Drukkersrits. Buitenkant bodywarmer: 100% polyester taffeta. Gewatteerd met 100% polyesterwatten 140 gram. Voering in 190T polyester taffeta. Volledige ritssluiting. Twee zijzakken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71048&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=71048&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=152112&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392307&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2144,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2144,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2144,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2144,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2144,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2144,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,2144,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,2144,62.08,,,,,,,,R215X_41142_41141,Black,,,,,,,,,,,,,S,,,
product_variation,2144,62.08,,,,,,,,R215X_41142_41143,Black,,,,,,,,,,,,,M,,,
product_variation,2144,62.08,,,,,,,,R215X_41142_41144,Black,,,,,,,,,,,,,L,,,
product_variation,2144,62.08,,,,,,,,R215X_41142_41145,Black,,,,,,,,,,,,,XL,,,
product_variation,2144,62.08,,,,,,,,R215X_41142_41146,Black,,,,,,,,,,,,,XXL,,,
product_variation,2144,62.08,,,,,,,,R215X_41147_41141,Navy,,,,,,,,,,,,,,,,
product_variation,2144,62.08,,,,,,,,R215X_41147_41143,Navy,,,,,,,,,,,,,,,,
product_variation,2144,62.08,,,,,,,,R215X_41147_41144,Navy,,,,,,,,,,,,,,,,
product_variation,2144,62.08,,,,,,,,R215X_41147_41145,Navy,,,,,,,,,,,,,,,,
product_variation,2144,62.08,,,,,,,,R215X_41147_41146,Navy,,,,,,,,,,,,,,,,
