type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_variation_option_Size,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80077_69018,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80077_69019,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80077_69020,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80077_69021,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80077_69022,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80078_69017,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80078_69018,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80078_69019,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80078_69020,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80078_69021,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80078_69022,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84942_69017,Gingko Green,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84942_69018,Gingko Green,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84942_69019,Gingko Green,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84942_69020,Gingko Green,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84942_69021,Gingko Green,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84942_69022,Gingko Green,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84943_69017,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84943_69018,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84943_69019,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84943_69020,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84943_69021,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84943_69022,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84944_69017,Iceberg Blue,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84944_69018,Iceberg Blue,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84944_69019,Iceberg Blue,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84944_69020,Iceberg Blue,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84944_69021,Iceberg Blue,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_84944_69022,Iceberg Blue,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69025_69017,Lime,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69025_69018,Lime,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69025_69019,Lime,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69025_69020,Lime,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69025_69021,Lime,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69025_69022,Lime,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80079_69017,Red,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80079_69018,Red,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80079_69019,Red,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80079_69020,Red,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80079_69021,Red,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_80079_69022,Red,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69026_69017,Sporty Navy,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69026_69018,Sporty Navy,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69026_69019,Sporty Navy,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69026_69020,Sporty Navy,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69026_69021,Sporty Navy,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69026_69022,Sporty Navy,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69027_69017,White,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69027_69018,White,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69027_69019,White,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69027_69020,White,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69027_69021,White,,,,,,,,,,,,,,,,,
product_variation,1802,7.16,,,,,,,,,,,,,,,,,,,,,PA4013_69027_69022,White,,,,,,,,,,,,,,,,,
product,1803,16.66,Ecologisch dames sport T-shirt,"88% polyester / 12% elasthan. Gemaakt van 85% gerecycled polyester en 12% elasthan. Zachte stof. Slim snit. V-hals met tricotrand. Raglanmouwen. Overlocksteek aan halsopening, armsgaten, mouwuiteinden en onderkant kledingstuk. Maatlabel aan de halsopening. Afscheurbaar merklabel voor eenvoudige personalisatie. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201924&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201924&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201923&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201921&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201922&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201914&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201915&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201920&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201916&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375184&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375183&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Color,Marl Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Color,Marl Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1803,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69049_69043,Black,,,,,,,,,,,XS,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69049_69044,Black,,,,,,,,,,,S,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69049_69045,Black,,,,,,,,,,,M,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69049_69046,Black,,,,,,,,,,,L,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69049_69047,Black,,,,,,,,,,,XL,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69049_69048,Black,,,,,,,,,,,XXL,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70129_69043,Marl Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70129_69044,Marl Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70129_69045,Marl Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70129_69046,Marl Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70129_69047,Marl Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70129_69048,Marl Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70130_69043,Marl Pink,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70130_69044,Marl Pink,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70130_69045,Marl Pink,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70130_69046,Marl Pink,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70130_69047,Marl Pink,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_70130_69048,Marl Pink,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69050_69043,White,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69050_69044,White,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69050_69045,White,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69050_69046,White,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69050_69047,White,,,,,,,,,,,,,,,,,
product_variation,1803,16.66,,,,,,,,,,,,,,,,,,,,,PA4020_69050_69048,White,,,,,,,,,,,,,,,,,
product,1804,8.3,Damessport-T-shirt triblend met ronde hals,50% polyester / 25% katoen / 25% viscose. Jerseystof. Anti-pluisbehandeling. Ronde hals. Rechte snit. Toon-op-toon nektape schouder-achterkant halsopening-schouder. Dubbel stiksel aan mouwuiteinden en onderkant. Buisvormig aan de onderste zoom en aan het mouwuiteinde. Afscheurbaar merklabel voor eenvoudige personalisatie.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251062&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251062&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251058&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251344&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251057&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199916&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199918&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199914&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199912&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199915&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199911&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199913&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199917&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251063&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=251065&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375181&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375182&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Duck Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,French Navy Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Turquoise,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Mineral Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Turquoise Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1804,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69057_69051,Black,,,,,,,,,,,XS,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69057_69052,Black,,,,,,,,,,,S,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69057_69053,Black,,,,,,,,,,,M,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69057_69054,Black,,,,,,,,,,,L,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69057_69055,Black,,,,,,,,,,,XL,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69057_69056,Black,,,,,,,,,,,XXL,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69058_69051,Coral,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69058_69052,Coral,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69058_69053,Coral,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69058_69054,Coral,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69058_69055,Coral,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69058_69056,Coral,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69059_69051,Dark Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69059_69052,Dark Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69059_69053,Dark Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69059_69054,Dark Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69059_69055,Dark Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69059_69056,Dark Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69060_69051,Dark Khaki Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69060_69052,Dark Khaki Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69060_69053,Dark Khaki Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69060_69054,Dark Khaki Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69060_69055,Dark Khaki Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69060_69056,Dark Khaki Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84945_69051,Duck Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84945_69052,Duck Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84945_69053,Duck Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84945_69054,Duck Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84945_69055,Duck Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84945_69056,Duck Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69061_69051,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69061_69052,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69061_69053,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69061_69054,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69061_69055,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69061_69056,French Navy Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69062_69051,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69062_69052,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69062_69053,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69062_69054,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69062_69055,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69062_69056,Grey Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69063_69051,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69063_69052,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69063_69053,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69063_69054,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69063_69055,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69063_69056,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84946_69051,Mineral Green,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84946_69052,Mineral Green,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84946_69053,Mineral Green,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84946_69054,Mineral Green,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84946_69055,Mineral Green,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_84946_69056,Mineral Green,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69064_69051,Sporty Royal Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69064_69052,Sporty Royal Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69064_69053,Sporty Royal Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69064_69054,Sporty Royal Blue Heather,,,,,,,,,,,,,,,,,
product_variation,1804,8.3,,,,,,,,,,,,,,,,,,,,,PA4021_69064_69055,Sporty Royal Blue Heather,,,,,,,,,,,,,,,,,
