type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69180_69175,47.1,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69180_69176,47.1,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69180_69177,47.1,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69180_69178,47.1,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69180_69179,47.1,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69181_69174,47.1,Sporty Dark Navy,XS,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69181_69175,47.1,Sporty Dark Navy,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69181_69176,47.1,Sporty Dark Navy,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69181_69177,47.1,Sporty Dark Navy,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69181_69178,47.1,Sporty Dark Navy,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,qdpT8XYEagGs1tIg,,,,,,,,,,,,,,,,,,,PA943_69181_69179,47.1,Sporty Dark Navy,XXL,,,,,,,,,,,,,,,,,,,,,,,
product,pjgDv1dgAejU8irZ,Heren zwemslip,"100% polyester waarvan 55% 43% polybutyleentereftalaat. Chloorbestendig. UV 50+ bescherming. Blijft beter zitten dankzij de aanrijgkoordjes aan de binnenkant. Volledig gevoerd aan de voorkant. Gemaakt in Spanje. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201571&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,PROACT®,Kleding,Maillot de bain,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201571&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201841&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201570&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246342&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246339&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374946&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374945&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Dark Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69196_69190,28.46,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69196_69191,28.46,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69196_69192,28.46,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69196_69193,28.46,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69196_69194,28.46,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69196_69195,28.46,Black,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69197_69190,28.46,Sporty Dark Navy,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69197_69191,28.46,Sporty Dark Navy,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69197_69192,28.46,Sporty Dark Navy,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69197_69193,28.46,Sporty Dark Navy,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69197_69194,28.46,Sporty Dark Navy,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69197_69195,28.46,Sporty Dark Navy,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69198_69190,28.46,Sporty Red,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69198_69191,28.46,Sporty Red,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69198_69192,28.46,Sporty Red,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69198_69193,28.46,Sporty Red,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69198_69194,28.46,Sporty Red,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,pjgDv1dgAejU8irZ,,,,,,,,,,,,,,,,,,,PA950_69198_69195,28.46,Sporty Red,3XL,,,,,,,,,,,,,,,,,,,,,,,
product,Nt1KbbO43iYlIzVO,Herenzwembroek,"100% polyester waarvan 43% polybutyleentereftalaat. Chloorbestendig. UV 50+ bescherming. Blijft beter zitten dankzij de aanrijgkoordjes aan de binnenkant. Volledig gevoerd aan de voorkant. Breedte zijkant : 16 cm. Gemaakt in Spanje. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.<br/>",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201569&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,PROACT®,Kleding,Maillot de bain,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201569&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201840&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201568&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246335&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246331&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374942&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374941&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Dark Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69212_69206,36.26,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69212_69207,36.26,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69212_69208,36.26,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69212_69209,36.26,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69212_69210,36.26,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69212_69211,36.26,Black,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69213_69206,36.26,Sporty Dark Navy,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69213_69207,36.26,Sporty Dark Navy,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69213_69208,36.26,Sporty Dark Navy,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69213_69209,36.26,Sporty Dark Navy,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69213_69210,36.26,Sporty Dark Navy,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,Nt1KbbO43iYlIzVO,,,,,,,,,,,,,,,,,,,PA952_69213_69211,36.26,Sporty Dark Navy,3XL,,,,,,,,,,,,,,,,,,,,,,,
product,01kllfWsImnwLPy5,Jongenszwemslip,"100% polyester waarvan 43% polybutyleentereftalaat. Chloorbestendig. UV 50+ bescherming. Blijft beter zitten dankzij de aanrijgkoordjes aan de binnenkant. Volledig gevoerd aan de voorkant. Gemaakt in Spanje.  Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=197853&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,PROACT®,Kleding,Maillot de bain,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197853&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197855&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197854&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374944&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374943&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Dark Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 ans,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69203_69199,27.64,Black,6/8 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69203_69200,27.64,Black,8/10 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69203_69201,27.64,Black,10/12 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69203_69202,27.64,Black,12/14 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69204_69199,27.64,Sporty Dark Navy,6/8 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69204_69200,27.64,Sporty Dark Navy,8/10 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69204_69201,27.64,Sporty Dark Navy,10/12 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69204_69202,27.64,Sporty Dark Navy,12/14 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69205_69199,27.64,Sporty Red,6/8 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69205_69200,27.64,Sporty Red,8/10 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69205_69201,27.64,Sporty Red,10/12 ans,,,,,,,,,,,,,,,,,,,,,,,
product_variation,01kllfWsImnwLPy5,,,,,,,,,,,,,,,,,,,PA951_69205_69202,27.64,Sporty Red,12/14 ans,,,,,,,,,,,,,,,,,,,,,,,
product,YJUZtVvnS9v2hi5Q,Herenzwemboxer,"100% polyester waarvan 43% polybutyleentereftalaat. Chloorbestendig. UV 50+ bescherming. Blijft beter zitten dankzij de aanrijgkoordjes aan de binnenkant. Volledig gevoerd aan de voorkant. Breedte zijkant : 28 cm. Gemaakt in Spanje. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.<br/>",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201839&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,PROACT®,Kleding,Maillot de bain,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201839&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201838&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201837&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246347&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374939&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374940&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Dark Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69220_69214,33.7,Black,S,,,,,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69220_69215,33.7,Black,M,,,,,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69220_69216,33.7,Black,L,,,,,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69220_69217,33.7,Black,XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69220_69218,33.7,Black,XXL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69220_69219,33.7,Black,3XL,,,,,,,,,,,,,,,,,,,,,,,
product_variation,YJUZtVvnS9v2hi5Q,,,,,,,,,,,,,,,,,,,PA953_69221_69214,33.7,Sporty Dark Navy,S,,,,,,,,,,,,,,,,,,,,,,,
