type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7
product_option,xnT0X1YrfFW8nrDF,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,xnT0X1YrfFW8nrDF,,,,,,,,,,,,BG53_70663_70662,11.94,Black,One Size,,,,,,
product_variation,xnT0X1YrfFW8nrDF,,,,,,,,,,,,BG53_70664_70662,11.94,French Navy,One Size,,,,,,
product_variation,xnT0X1YrfFW8nrDF,,,,,,,,,,,,BG53_70665_70662,11.94,Graphite Grey,One Size,,,,,,
product,YYUjiUii55YRW1TS,Personaliseerbare sleutelhanger,100% polyester. Sterke sluiting. Ontwikkeld voor decoratie. Canvas met hoge dichtheid.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196605&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Bag Base,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196605&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196604&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196603&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196602&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196639&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196638&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Color,Royal,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,
product_option,YYUjiUii55YRW1TS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,YYUjiUii55YRW1TS,,,,,,,,,,,,BG100_70631_70630,2.96,Black,One Size,,,,,,
product_variation,YYUjiUii55YRW1TS,,,,,,,,,,,,BG100_70632_70630,2.96,Grey,One Size,,,,,,
product_variation,YYUjiUii55YRW1TS,,,,,,,,,,,,BG100_70633_70630,2.96,Orange,One Size,,,,,,
product_variation,YYUjiUii55YRW1TS,,,,,,,,,,,,BG100_70634_70630,2.96,Red,One Size,,,,,,
product_variation,YYUjiUii55YRW1TS,,,,,,,,,,,,BG100_70635_70630,2.96,Royal,One Size,,,,,,
product_variation,YYUjiUii55YRW1TS,,,,,,,,,,,,BG100_70636_70630,2.96,Yellow,One Size,,,,,,
product,gINRrr2A1vVHd7vN,Muts van biologisch katoen,"100% katoen. 100% biologisch katoen. Lichte, ademende stof. Tweelaags tricot. TearAway-label voor eenvoudige bedrukking.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390299&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390299&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267515&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Color,Oxford Navy,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,
product_option,gINRrr2A1vVHd7vN,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,gINRrr2A1vVHd7vN,,,,,,,,,,,,B050_77310_77309,10.78,Black,One Size,,,,,,
product_variation,gINRrr2A1vVHd7vN,,,,,,,,,,,,B050_77311_77309,10.78,Olive Green,One Size,,,,,,
product_variation,gINRrr2A1vVHd7vN,,,,,,,,,,,,B050_77312_77309,10.78,Oxford Navy,One Size,,,,,,
product_variation,gINRrr2A1vVHd7vN,,,,,,,,,,,,B050_77313_77309,10.78,Sand,One Size,,,,,,
product,iJNnlW0nQNGn3hQ5,Sporthandschoenen Softshell,93% polyester / 7% elasthan. Winddicht en licht. Sneldrogend. Ademende Softshell-stof. Geschikt voor gebruik op touchscreens. Ergonomisch model.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390300&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Handschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390300&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390301&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267516&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267479&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,
product_option,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,
product_option,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,
product_option,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,
product_option,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,
product_variation,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,B310_77316_77314,13.68,Black,S/M,,,,,,
product_variation,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,B310_77316_77315,13.68,Black,L/XL,,,,,,
product_variation,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,B310_77317_77314,13.68,Graphite Grey,S/M,,,,,,
product_variation,iJNnlW0nQNGn3hQ5,,,,,,,,,,,,B310_77317_77315,13.68,Graphite Grey,L/XL,,,,,,
product,Yd7e0FQlozgF6Po4,Gerecycleerde muts in vissersstijl,"100% polyester. Gerecycleerd polyester. Polyester gemaakt van 100% PET, het equivalent van ongeveer 2,5 post-consumer flessen. Tricot met dubbele dikte. TearAway-label voor eenvoudige bedrukking.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390297&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390297&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390296&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267522&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Color,Biscuit,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Color,Oxford Navy,RADIOBUTTONS,TRUE,,
product_option,Yd7e0FQlozgF6Po4,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,Yd7e0FQlozgF6Po4,,,,,,,,,,,,B43R_77335_77334,4.94,Biscuit,One Size,,,,,,
product_variation,Yd7e0FQlozgF6Po4,,,,,,,,,,,,B43R_77336_77334,4.94,Black,One Size,,,,,,
product_variation,Yd7e0FQlozgF6Po4,,,,,,,,,,,,B43R_77337_77334,4.94,Light Grey,One Size,,,,,,
product_variation,Yd7e0FQlozgF6Po4,,,,,,,,,,,,B43R_77338_77334,4.94,Olive Green,One Size,,,,,,
product_variation,Yd7e0FQlozgF6Po4,,,,,,,,,,,,B43R_77339_77334,4.94,Oxford Navy,One Size,,,,,,
product,YwMBHsDdDkFq2l1e,Muts Harbour,"52% polyester / 47% acryl / 1% elasthan. Bevat minstens 50% gerecycleerd polyester. Gemaakt van 100% PET, het equivalent van ongeveer 1,5 post-consumer fles. Geribd tricot. Gebreid in één laag. Ondiepe kroon. Kroon ontwikkeld met het oog op maximaal comfort. TearAway-label voor eenvoudige bedrukking.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390302&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390302&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390303&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267517&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Color,Biscuit,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Color,Fire red,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,YwMBHsDdDkFq2l1e,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,YwMBHsDdDkFq2l1e,,,,,,,,,,,,B383R_77319_77318,7.34,Biscuit,One Size,,,,,,
product_variation,YwMBHsDdDkFq2l1e,,,,,,,,,,,,B383R_77320_77318,7.34,Black,One Size,,,,,,
product_variation,YwMBHsDdDkFq2l1e,,,,,,,,,,,,B383R_77321_77318,7.34,Fire red,One Size,,,,,,
product_variation,YwMBHsDdDkFq2l1e,,,,,,,,,,,,B383R_77322_77318,7.34,Graphite Grey,One Size,,,,,,
product_variation,YwMBHsDdDkFq2l1e,,,,,,,,,,,,B383R_77323_77318,7.34,Mustard,One Size,,,,,,
product_variation,YwMBHsDdDkFq2l1e,,,,,,,,,,,,B383R_77324_77318,7.34,White,One Size,,,,,,
product,NfDwG4sYy4RRBWEC,Muts Hygge,"Muts Hygge<br/>100% acryl. Voering 100% polyester. Gemaakt van dik, zacht en geribd tricot. Grote pompon. Voering van Shearling voor meer warmte. TearAway-label voor eenvoudige bedrukking.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390306&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390306&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390305&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390307&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267518&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Color,Off White,RADIOBUTTONS,TRUE,,
product_option,NfDwG4sYy4RRBWEC,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,NfDwG4sYy4RRBWEC,,,,,,,,,,,,B390_77326_77325,11.38,Black,One Size,,,,,,
product_variation,NfDwG4sYy4RRBWEC,,,,,,,,,,,,B390_77327_77325,11.38,Classic Red,One Size,,,,,,
product_variation,NfDwG4sYy4RRBWEC,,,,,,,,,,,,B390_77328_77325,11.38,French Navy,One Size,,,,,,
product_variation,NfDwG4sYy4RRBWEC,,,,,,,,,,,,B390_77329_77325,11.38,Mustard,One Size,,,,,,
product_variation,NfDwG4sYy4RRBWEC,,,,,,,,,,,,B390_77330_77325,11.38,Off White,One Size,,,,,,
product,0PrYGl4GcddHOP3k,Muts Snowstar® van biokatoen,100% katoen. Biologisch katoen. Bevat 100% biologisch katoen. Tricot met dubbele dikte. Veelkleurige pompon. TearAway-label voor eenvoudige bedrukking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390309&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390309&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390310&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390311&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390308&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267519&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Color,Oxford Navy,RADIOBUTTONS,TRUE,,
product_option,0PrYGl4GcddHOP3k,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,0PrYGl4GcddHOP3k,,,,,,,,,,,,B450N_77341_77340,11.24,Black,One Size,,,,,,
product_variation,0PrYGl4GcddHOP3k,,,,,,,,,,,,B450N_77342_77340,11.24,Classic Red,One Size,,,,,,
product_variation,0PrYGl4GcddHOP3k,,,,,,,,,,,,B450N_77343_77340,11.24,Graphite Grey,One Size,,,,,,
product_variation,0PrYGl4GcddHOP3k,,,,,,,,,,,,B450N_77345_77340,11.24,Oxford Navy,One Size,,,,,,
product,SIanz9ZlnkfwPc9k,Waterafstotende muts,"100% acryl. Lichte, ademende stof. Duurzame, waterafstotende behandeling voor een optimale bescherming tegen weer en wind. Hoofdband van thermische microfleece. TearAway-label voor eenvoudige bedrukking.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390312&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390312&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390315&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390314&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390313&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267488&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,
product_option,SIanz9ZlnkfwPc9k,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,SIanz9ZlnkfwPc9k,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,SIanz9ZlnkfwPc9k,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,SIanz9ZlnkfwPc9k,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,SIanz9ZlnkfwPc9k,,,,,,,,,,,,B501_77347_77346,5.5,Black,One Size,,,,,,
product_variation,SIanz9ZlnkfwPc9k,,,,,,,,,,,,B501_77348_77346,5.5,Graphite Grey,One Size,,,,,,
product,Wu3nQBQbqwVncL2d,Waterafstotende thermische muts,"100% acryl. Voering in microfleece van 100% polyester. Geribd tricot. Duurzame, waterafstotende behandeling voor een optimale bescherming tegen weer en wind. Voering in microfleece voor comfort en warmte. Ontwerp met handgrepen voor een optimale decoratie.<br/>TearAway-label voor eenvoudige bedrukking.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390288&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390288&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390287&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390290&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390289&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390316&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267520&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,
product_option,Wu3nQBQbqwVncL2d,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,Wu3nQBQbqwVncL2d,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,Wu3nQBQbqwVncL2d,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,Wu3nQBQbqwVncL2d,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,Wu3nQBQbqwVncL2d,,,,,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,
product_option,Wu3nQBQbqwVncL2d,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,Wu3nQBQbqwVncL2d,,,,,,,,,,,,B505_77350_77349,8.72,Black,One Size,,,,,,
product_variation,Wu3nQBQbqwVncL2d,,,,,,,,,,,,B505_77351_77349,8.72,Graphite Grey,One Size,,,,,,
product_variation,Wu3nQBQbqwVncL2d,,,,,,,,,,,,B505_77352_77349,8.72,Olive Green,One Size,,,,,,
product,hFdFcgH1pm2rTzcz,Ademende en winddichte muts.,"50% polyester / 50% acryl. Bevat minstens 50% gerecycleerd polyester. Gerecycleerd polyester gemaakt van 100% PET, het equivalent van ongeveer 1,5 post-consumer fles. Geribd tricot. Voering in katoenjersey voor meer comfort en een beter ademend vermogen. TearAway-etiket om het merk gemakkelijker te vervangen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390286&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390286&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390292&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390291&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390293&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390294&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=267521&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Color,Fire red,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Color,Sapphire Blue,RADIOBUTTONS,TRUE,,
product_option,hFdFcgH1pm2rTzcz,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,hFdFcgH1pm2rTzcz,,,,,,,,,,,,B508R_77354_77353,9.18,Black,One Size,,,,,,
product_variation,hFdFcgH1pm2rTzcz,,,,,,,,,,,,B508R_77355_77353,9.18,Fire red,One Size,,,,,,
product_variation,hFdFcgH1pm2rTzcz,,,,,,,,,,,,B508R_77356_77353,9.18,French Navy,One Size,,,,,,
product_variation,hFdFcgH1pm2rTzcz,,,,,,,,,,,,B508R_77357_77353,9.18,Graphite Grey,One Size,,,,,,
product_variation,hFdFcgH1pm2rTzcz,,,,,,,,,,,,B508R_77358_77353,9.18,Olive Green,One Size,,,,,,
product_variation,hFdFcgH1pm2rTzcz,,,,,,,,,,,,B508R_77359_77353,9.18,Sapphire Blue,One Size,,,,,,
