type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_62455_62451,5.08,Pink,7/9 years (M) (7/9 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_62455_62450,5.08,Pink,10/12 years (L) (10/12 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82198_62452,5.08,Purple,4/6 years (S) (4/6 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82198_62451,5.08,Purple,7/9 years (M) (7/9 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82198_62450,5.08,Purple,10/12 years (L) (10/12 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82199_62452,5.08,Raspberry,4/6 years (S) (4/6 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82199_62451,5.08,Raspberry,7/9 years (M) (7/9 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82199_62450,5.08,Raspberry,10/12 years (L) (10/12 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_62456_62452,5.08,Royal Blue,4/6 years (S) (4/6 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_62456_62451,5.08,Royal Blue,7/9 years (M) (7/9 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_62456_62450,5.08,Royal Blue,10/12 years (L) (10/12 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82200_62452,5.08,Sapphire,4/6 years (S) (4/6 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82200_62451,5.08,Sapphire,7/9 years (M) (7/9 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82200_62450,5.08,Sapphire,10/12 years (L) (10/12 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82201_62452,5.08,Sky,4/6 years (S) (4/6 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82201_62451,5.08,Sky,7/9 years (M) (7/9 ans),,,,,,,,,,,,,,
product_variation,90isnjFwegqGEF9h,,,,,,,,,,,YHVW102CH_82201_62450,5.08,Sky,10/12 years (L) (10/12 ans),,,,,,,,,,,,,,
product,fltkU9mdpJTNmrQm,Hoge zichtbaarheid vest van gerecycleerd gaas,"100% polyester. 100% gerecycled polyester. Gemaakt van petflessen.  Gemaakt van ademende, licht gebreide gaas. 5 cm brede reflectieband rond het lichaam en over elke schouder. Velcro® sluiting vooraan. Conform aan de Amerikaanse Nationale Norm ANSI/ISEA 107-2004 en Europese EN ISO20471:2013 Klasse 2 : enkel Hi-Vis Orange en H-Vis Yellow.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72723&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72723&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72724&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72722&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393736&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394408&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394417&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394416&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394415&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394414&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394413&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394412&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394410&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394411&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394409&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Pink,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,fltkU9mdpJTNmrQm,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65082_53114,8.76,Black,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65082_53113,8.76,Black,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65082_53115,8.76,Black,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65082_53116,8.76,Black,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65082_53112,8.76,Black,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65083_53114,8.76,Grey,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65083_53113,8.76,Grey,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65083_53115,8.76,Grey,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65083_53116,8.76,Grey,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65083_53112,8.76,Grey,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_58904_53114,8.76,Hi Vis Orange,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_58904_53113,8.76,Hi Vis Orange,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_58904_53115,8.76,Hi Vis Orange,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_58904_53116,8.76,Hi Vis Orange,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_58904_53112,8.76,Hi Vis Orange,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_53117_53114,8.76,Hi Vis Yellow,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_53117_53113,8.76,Hi Vis Yellow,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_53117_53115,8.76,Hi Vis Yellow,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_53117_53116,8.76,Hi Vis Yellow,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_53117_53112,8.76,Hi Vis Yellow,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65084_53114,8.76,Lime,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65084_53113,8.76,Lime,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65084_53115,8.76,Lime,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65084_53116,8.76,Lime,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65084_53112,8.76,Lime,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65085_53114,8.76,Navy,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65085_53113,8.76,Navy,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65085_53115,8.76,Navy,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65085_53116,8.76,Navy,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65085_53112,8.76,Navy,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65086_53114,8.76,Pink,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65086_53113,8.76,Pink,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65086_53115,8.76,Pink,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65086_53116,8.76,Pink,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65086_53112,8.76,Pink,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65087_53114,8.76,Red,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65087_53113,8.76,Red,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65087_53115,8.76,Red,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65087_53116,8.76,Red,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65087_53112,8.76,Red,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65088_53114,8.76,Royal Blue,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65088_53113,8.76,Royal Blue,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65088_53115,8.76,Royal Blue,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65088_53116,8.76,Royal Blue,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65088_53112,8.76,Royal Blue,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65089_53114,8.76,Sky Blue,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65089_53113,8.76,Sky Blue,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65089_53115,8.76,Sky Blue,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65089_53116,8.76,Sky Blue,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65089_53112,8.76,Sky Blue,3XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65090_53114,8.76,White,M,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65090_53113,8.76,White,L,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65090_53115,8.76,White,XL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65090_53116,8.76,White,XXL,,,,,,,,,,,,,,
product_variation,fltkU9mdpJTNmrQm,,,,,,,,,,,YHVW120_65090_53112,8.76,White,3XL,,,,,,,,,,,,,,
product,cQWAj7H48uBvPbgv,Kensington - Hi-Vis jacket,"100% waterafstotend polyester, met fleecevoering en wattering in 100% polyester. 2 reflecterende v-vormige stroken (5 cm breed) op het lichaam en de armen, voor een betere zichtbaarheid. Opstaande kraag met ingewerkte kinbescherming. Borstzakje met rits. 2 handverwarmende ritszakken opzij. 1 opgenaaide zak in de vaste fleecevoering. Reflecterende biesjes onderaan de mouwen en het kledingstuk. Blinde drukkersrits onderaan het kledingstuk (binnenkant). Conform aan de norm EN ISO 20471:2013 van klasse 3 (enkel kleuren Hi-Vis Yellow en Hi-Vis Orange) en aan de norm inzake signalisatiekledij van de spoorwegen UK GO/RT 3279 Issue 8:2013 (enkel Hi-Vis Orange).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72735&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72735&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72740&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72737&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72727&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72738&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,cQWAj7H48uBvPbgv,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
