type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product,vESIkC4qMbAVTg5e,Shopper van katoen/jute - 23 L,Shopper van canvaskatoen en contrasterende inzetstukken van jutecanvas aan de zijkant. Katoenen hengsels van 55 cm in ecru.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67629&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67629&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,vESIkC4qMbAVTg5e,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,vESIkC4qMbAVTg5e,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,vESIkC4qMbAVTg5e,,,,,,,,,,,,Color,Natural / Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,vESIkC4qMbAVTg5e,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,vESIkC4qMbAVTg5e,,,,,,,,KI0253_54055_54054,5.76,Natural / Black,One Size,,,,,,,,,,,
product_variation,vESIkC4qMbAVTg5e,,,,,,,,KI0253_54056_54054,5.76,Natural / Turquoise,One Size,,,,,,,,,,,
product,OBNaxXGhUTzqZ8eO,Broodzak van biokatoen,"Broodzak van biologisch katoen. Hengsels in dezelfde kleur en stof, sluiting met koord, ideaal voor 2 tot 3 stokbroden. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67631&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67631&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67630&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,OBNaxXGhUTzqZ8eO,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,OBNaxXGhUTzqZ8eO,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,OBNaxXGhUTzqZ8eO,,,,,,,,KI0254_54058_54057,5.04,Natural,One Size,,,,,,,,,,,
product,LCZbtN1hcp1zPuRD,Shopper van katoen/jute - 17 L,Shopper van canvaskatoen en contrasterende inzetstukken van jutecanvas aan de zijkant. Katoenen hengsels van 55 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67632&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67632&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,LCZbtN1hcp1zPuRD,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,LCZbtN1hcp1zPuRD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,LCZbtN1hcp1zPuRD,,,,,,,,,,,,Color,Natural / Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,LCZbtN1hcp1zPuRD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,LCZbtN1hcp1zPuRD,,,,,,,,KI0255_54060_54059,4.9,Natural / Black,One Size,,,,,,,,,,,
product_variation,LCZbtN1hcp1zPuRD,,,,,,,,KI0255_54061_54059,4.9,Natural / Turquoise,One Size,,,,,,,,,,,
product,92T0crTfWHdQOIIN,Rustieke shopper/reistas,Grote shopper van katoen en jute (juco) met contrasterende onderzijde van jutecanvas. Juco en jutecanvas zijn weefsels met een rustieke look. Binnenzak met rits. Magneetsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383678&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383678&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383679&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383682&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383681&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210435&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210436&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210437&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383680&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl
product_option,92T0crTfWHdQOIIN,,,,,,,,,,,,Color,Patriot Blue / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,92T0crTfWHdQOIIN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,92T0crTfWHdQOIIN,,,,,,,,,,,,Color,Rustic Natural / Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,92T0crTfWHdQOIIN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,92T0crTfWHdQOIIN,,,,,,,,KI0258_60210_60209,16.34,Patriot Blue / Natural,One Size,,,,,,,,,,,
product_variation,92T0crTfWHdQOIIN,,,,,,,,KI0258N_60211_60208,15.16,Rustic Natural / Natural,One Size,,,,,,,,,,,
product,weqT6E9ElzKbQt75,"Grote, rustieke shopper/reistas","Grote reistas van canvas en katoen, met plooi en contrasterende hengsels van 55 cm. Het jucoweefsel geeft de tas een rustieke look.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383677&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383677&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383675&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383676&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210434&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206458&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67637&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,
product_option,weqT6E9ElzKbQt75,,,,,,,,,,,,Color,Patriot Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,weqT6E9ElzKbQt75,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,weqT6E9ElzKbQt75,,,,,,,,,,,,Color,Rustic Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,weqT6E9ElzKbQt75,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,weqT6E9ElzKbQt75,,,,,,,,KI0260_60214_60213,19,Patriot Blue,One Size,,,,,,,,,,,
product_variation,weqT6E9ElzKbQt75,,,,,,,,KI0260N_60215_60212,18.44,Rustic Natural,One Size,,,,,,,,,,,
product,xGONX4ZEZzK0AMJT,Klassieke shopper van biologisch katoen,Klassieke shopper van 100% katoen. Gemaakt van 100% biologisch katoen. Lange toon-op-toon hengsels van 70 cm in dezelfde stof. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206461&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206461&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Color,Curcuma,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Color,Metal Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,xGONX4ZEZzK0AMJT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,xGONX4ZEZzK0AMJT,,,,,,,,KI0262C_69987_69988,6.56,Black,One Size,,,,,,,,,,,
product_variation,xGONX4ZEZzK0AMJT,,,,,,,,KI0262C_69990_69988,6.56,Curcuma,One Size,,,,,,,,,,,
product_variation,xGONX4ZEZzK0AMJT,,,,,,,,KI0262C_69992_69988,6.56,Metal Grey,One Size,,,,,,,,,,,
product_variation,xGONX4ZEZzK0AMJT,,,,,,,,KI0262_60217_60216,4.16,Natural,One Size,,,,,,,,,,,
product_variation,xGONX4ZEZzK0AMJT,,,,,,,,KI0262C_69994_69988,6.56,Navy Blue,One Size,,,,,,,,,,,
product,xj7qpVCKhkPOUQHY,Stokbroodtas,"Stokbroodtas van katoen, sluiting met koord, ideaal voor 1 stokbrood. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67640&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67640&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67639&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,xj7qpVCKhkPOUQHY,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,xj7qpVCKhkPOUQHY,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,xj7qpVCKhkPOUQHY,,,,,,,,KI0265_54071_54070,2.1,Natural,One Size,,,,,,,,,,,
product,XLZ40wlNCAJzlKUT,Flessentas van jute,"Flessentas van jutecanvas, met 2 hengsels en een transparant venster vooraan. Voor 1 fles.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67642&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67642&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67641&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,XLZ40wlNCAJzlKUT,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,XLZ40wlNCAJzlKUT,,,,,,,,KI0267C_62843_62841,4.6,Black / Silver,One Size,,,,,,,,,,,
product_variation,XLZ40wlNCAJzlKUT,,,,,,,,KI0267C_62844_62841,4.6,Cherry Red / Gold,One Size,,,,,,,,,,,
product_variation,XLZ40wlNCAJzlKUT,,,,,,,,KI0267_54073_54072,4.14,Natural,One Size,,,,,,,,,,,
product_variation,XLZ40wlNCAJzlKUT,,,,,,,,KI0267N_62845_62842,4.26,Natural / Gold,One Size,,,,,,,,,,,
product,q6WN9Qy0qu4lRr2v,Flessentas van jute,"Flessentas van jutecanvas, met 2 hengsels en een transparant venster vooraan. Voor 2 flessen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67643&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67643&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,q6WN9Qy0qu4lRr2v,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,q6WN9Qy0qu4lRr2v,,,,,,,,KI0268C_62848_62846,5.8,Black / Silver,One Size,,,,,,,,,,,
product_variation,q6WN9Qy0qu4lRr2v,,,,,,,,KI0268C_62849_62846,5.8,Cherry Red / Gold,One Size,,,,,,,,,,,
product_variation,q6WN9Qy0qu4lRr2v,,,,,,,,KI0268_54075_54074,5.4,Natural,One Size,,,,,,,,,,,
product_variation,q6WN9Qy0qu4lRr2v,,,,,,,,KI0268N_62850_62847,5.56,Natural / Gold,One Size,,,,,,,,,,,
product,CtAAkbSRAN1E6mIW,Flessentas van canvaskatoen,"Flessentas van canvaskatoen, 2 hengsels in dezelfde stof en kleur. Voor 1 fles. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67644&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67644&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,CtAAkbSRAN1E6mIW,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,CtAAkbSRAN1E6mIW,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,CtAAkbSRAN1E6mIW,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,CtAAkbSRAN1E6mIW,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,CtAAkbSRAN1E6mIW,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,CtAAkbSRAN1E6mIW,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,CtAAkbSRAN1E6mIW,,,,,,,,KI0269_54078_54076,4.8,Black,One Size,,,,,,,,,,,
product_variation,CtAAkbSRAN1E6mIW,,,,,,,,KI0269_62851_54076,4.8,Cherry Red,One Size,,,,,,,,,,,
product_variation,CtAAkbSRAN1E6mIW,,,,,,,,KI0269N_54079_54077,4.06,Natural,One Size,,,,,,,,,,,
product,PDFiBiAVIh6CYHBf,Stokbroodtas van biologisch katoen,Stokbroodtas van 100% katoen. Gemaakt van 100% biologisch katoen. Sluiting met koordje. Ideaal voor 1 stokbrood. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206463&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206463&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210430&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,PDFiBiAVIh6CYHBf,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,PDFiBiAVIh6CYHBf,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,PDFiBiAVIh6CYHBf,,,,,,,,KI0270_60225_60224,2.7,Natural,One Size,,,,,,,,,,,
product,H7BKUzuWUcE2MFGp,Shopper van jutecanvas - klein model,"Shopper van jutecanvas met katoenen hengsels. Klein model. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67647&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67647&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67584&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331293&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331292&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Light Rosewood,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,H7BKUzuWUcE2MFGp,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272_76921_54082,3.6,Black,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272C_62854_62852,4.16,Black / Silver,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272C_62855_62852,4.16,Cherry Red / Gold,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272_76922_54082,3.6,Ice Mint,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272_76923_54082,3.6,Light Rosewood,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272_76924_54082,3.6,Midnight Blue,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272N_82241_62853,3.74,Natural,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272C_82243_62852,4.16,Natural / Gold,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272_76925_54082,3.6,True Coral,One Size,,,,,,,,,,,
product_variation,H7BKUzuWUcE2MFGp,,,,,,,,KI0272_76926_54082,3.6,Turquoise,One Size,,,,,,,,,,,
product,brX7Ml25Zd016UiF,Shopper van jutecanvas - middelgroot model,"Shopper van jutecanvas met katoenen hengsels. Middelgroot model. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67649&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67649&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67584&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331288&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331287&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Light Rosewood,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,brX7Ml25Zd016UiF,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273_76927_54084,4.6,Black,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273C_62859_62857,5.66,Black / Silver,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273C_62860_62857,5.66,Cherry Red / Gold,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273_76928_54084,4.6,Ice Mint,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273_76929_54084,4.6,Light Rosewood,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273_76930_54084,4.6,Midnight Blue,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273N_82239_62858,4.14,Natural,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273C_82237_62857,5.66,Natural / Gold,One Size,,,,,,,,,,,
product_variation,brX7Ml25Zd016UiF,,,,,,,,KI0273_76931_54084,4.6,True Coral,One Size,,,,,,,,,,,
